	merge_cluster																															
CNAG_03271_1	534389	534396	8	utr3E	84.00	114.00	100.00	0	0	0	86.00	19.00	49.00	37.00	45.00	58.00	22.00	15.00	10.00	20.00	26.00	62.00	15.00	23.00	15.00	10.00	9.00	7.00	32.00	51.00	27.00	
CNAG_03273_1	538949	538953	5	utr3E	7.00	15.00	12.00	43.00	47.00	30.00	50.00	20.00	42.00	14.00	31.00	47.00	20.00	23.00	11.00	23.00	26.00	49.00	19.00	26.00	14.00	8.00	3.00	12.00	24.00	38.00	14.00	
CNAG_03275_1	546509	546564	56	utr3E	0	0	0	11.00	11.00	20.00	4.00	2.00	5.00	0	0	0	0	0	0	1.00	1.00	2.00	0	0	0	0	0	0	3.00	3.00	1.00	
CNAG_03275_2	547776	547776	1	cdsE	0	0	0	0	0	0	0	0	0	2.00	3.00	3.00	0	0	0	1.00	1.00	3.00	0	0	0	0	0	0	0	0	0	
CNAG_03279_1	554462	554475	14	utr3E	3.00	3.00	1.00	18.00	24.00	19.00	19.00	7.00	16.00	30.00	14.00	30.00	11.00	24.00	11.00	21.00	16.00	32.00	15.00	11.00	8.00	1.00	2.00	1.00	43.00	41.00	24.00	
CNAG_03281_1	559200	559213	14	utr3E	1028.00	1339.00	1400.00	5351.00	8446.00	5168.00	2024.00	544.00	1254.00	1028.00	1409.00	1780.00	445.00	582.00	269.00	1198.00	808.00	2676.00	556.00	769.00	469.00	1119.00	749.00	1029.00	2990.00	3411.00	1238.00	
CNAG_03284_1	564442	564442	1	utr3E	0	0	0	5.00	5.00	10.00	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_03284_2	564788	564842	55	cdsE	6.00	5.00	3.00	10.00	13.00	11.00	7.00	1.00	3.00	2.00	2.00	1.00	0	0	0	1.00	1.00	6.00	3.00	2.00	1.00	0	0	0	0	0	0	
CNAG_03284_3	565790	565790	1	cdsE	1.00	1.00	1.00	2.00	8.00	4.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_03284_4	565793	565793	1	cdsE	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_03286_1	568117	568122	6	utr3E	11.00	14.00	16.00	0	0	0	20.00	7.00	15.00	16.00	20.00	22.00	2.00	14.00	1.00	13.00	6.00	19.00	8.00	15.00	6.00	0	0	0	12.00	17.00	7.00	
CNAG_03288_1	570295	570303	9	utr3E	13.00	11.00	12.00	15.00	22.00	24.00	47.00	11.00	22.00	31.00	28.00	58.00	18.00	31.00	18.00	21.00	17.00	60.00	27.00	28.00	21.00	20.00	31.00	25.00	35.00	63.00	40.00	
CNAG_03288_2	570384	570384	1	utr3E	4.00	3.00	1.00	4.00	2.00	7.00	3.00	3.00	2.00	1.00	1.00	3.00	0	0	0	0	0	0	2.00	3.00	1.00	0	0	0	3.00	3.00	3.00	
CNAG_03290_1	575624	575649	26	utr3E	7.00	17.00	10.00	35.00	67.00	34.00	34.00	13.00	28.00	22.00	24.00	48.00	10.00	19.00	14.00	14.00	16.00	53.00	12.00	23.00	20.00	16.00	12.00	9.00	14.00	43.00	17.00	
CNAG_03291_1	578260	578278	19	utr3E	34.00	34.00	38.00	72.00	104.00	57.00	126.00	35.00	94.00	60.00	54.00	79.00	33.00	39.00	19.00	50.00	36.00	109.00	46.00	35.00	41.00	6.00	3.00	12.00	50.00	88.00	60.00	
CNAG_03292_1	582864	582864	1	utr3E	4.00	6.00	5.00	3.00	9.00	7.00	0	0	0	3.00	2.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	1.00	5.00	1.00	
CNAG_03292_2	584822	584822	1	utr5E	4.00	1.00	4.00	7.00	28.00	15.00	2.00	1.00	2.00	2.00	3.00	2.00	3.00	6.00	1.00	1.00	2.00	6.00	0	0	0	0	0	0	0	0	0	
CNAG_03297_1	594390	594393	4	utr3E	50.00	49.00	40.00	114.00	142.00	87.00	71.00	16.00	45.00	44.00	35.00	54.00	8.00	13.00	3.00	33.00	29.00	92.00	14.00	16.00	14.00	0	0	0	21.00	36.00	28.00	
CNAG_03298_1	596561	596589	29	utr3E	228.00	252.00	237.00	1232.00	1977.00	1443.00	698.00	203.00	465.00	287.00	351.00	474.00	110.00	142.00	52.00	349.00	254.00	742.00	113.00	125.00	82.00	24.00	11.00	42.00	161.00	234.00	99.00	
CNAG_03301_1	602782	602790	9	utr3E	38.00	37.00	43.00	120.00	172.00	134.00	85.00	26.00	64.00	27.00	48.00	41.00	14.00	19.00	8.00	35.00	15.00	98.00	23.00	14.00	21.00	14.00	9.00	18.00	17.00	49.00	25.00	
CNAG_03301_2	602856	602858	3	utr3E	2.00	1.00	3.00	14.00	20.00	16.00	8.00	1.00	2.00	0	0	0	0	0	0	0	0	0	2.00	1.00	1.00	0	0	0	0	0	0	
CNAG_03304_1	607471	607474	4	utr3E	0	0	0	1.00	7.00	4.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00	6.00	2.00	0	0	0	
CNAG_03304_2	607590	607595	6	utr3E	0	0	0	5.00	3.00	3.00	0	0	0	0	0	0	0	0	0	1.00	1.00	2.00	0	0	0	12.00	9.00	9.00	0	0	0	
CNAG_03305_1	609553	609597	45	utr3E	38.00	32.00	39.00	64.00	101.00	51.00	71.00	12.00	38.00	25.00	32.00	35.00	12.00	16.00	9.00	13.00	14.00	45.00	18.00	29.00	14.00	14.00	15.00	13.00	41.00	27.00	15.00	
CNAG_03305_2	611116	611116	1	cdsI	2.00	3.00	6.00	1.00	6.00	2.00	0	0	0	3.00	3.00	1.00	1.00	7.00	2.00	0	0	0	4.00	1.00	1.00	1.00	1.00	1.00	1.00	2.00	2.00	
CNAG_03308_1	614773	614786	14	utr3E	3.00	7.00	4.00	21.00	30.00	19.00	8.00	2.00	3.00	5.00	4.00	8.00	3.00	7.00	8.00	4.00	5.00	17.00	8.00	8.00	3.00	0	0	0	2.00	6.00	1.00	
CNAG_03308_2	614960	614960	1	utr3E	2.00	2.00	4.00	5.00	4.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_03309_1	620653	620666	14	utr3E	6.00	7.00	7.00	0	0	0	33.00	9.00	22.00	21.00	20.00	26.00	8.00	7.00	5.00	21.00	10.00	41.00	12.00	18.00	10.00	17.00	14.00	8.00	21.00	10.00	12.00	
CNAG_03309_2	620871	620885	15	cdsE	32.00	27.00	29.00	60.00	109.00	50.00	37.00	9.00	15.00	16.00	18.00	37.00	5.00	13.00	8.00	8.00	6.00	22.00	11.00	14.00	11.00	16.00	11.00	21.00	15.00	26.00	13.00	
CNAG_03311_1	622781	622826	46	utr3E	641.00	725.00	529.00	1653.00	2547.00	1507.00	575.00	159.00	381.00	766.00	825.00	1167.00	160.00	229.00	109.00	355.00	289.00	755.00	195.00	262.00	216.00	314.00	276.00	460.00	298.00	579.00	276.00	
CNAG_03312_1	624898	624899	2	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_03312_2	624952	624963	12	utr3E	27.00	13.00	27.00	16.00	43.00	34.00	20.00	7.00	14.00	4.00	4.00	8.00	9.00	11.00	5.00	2.00	2.00	15.00	9.00	6.00	6.00	0	0	0	10.00	16.00	18.00	
CNAG_03314_1	628477	628524	48	utr3E	64.00	67.00	60.00	119.00	174.00	78.00	19.00	6.00	9.00	19.00	18.00	29.00	14.00	11.00	7.00	16.00	14.00	40.00	26.00	29.00	21.00	38.00	24.00	33.00	19.00	22.00	19.00	
CNAG_03315_1	631946	632013	68	utr3E	209.00	282.00	274.00	771.00	1197.00	819.00	255.00	84.00	156.00	113.00	172.00	247.00	86.00	110.00	43.00	144.00	103.00	282.00	96.00	100.00	95.00	138.00	90.00	143.00	166.00	261.00	145.00	
CNAG_03315_2	632123	632136	14	utr3E	0	0	0	4.00	4.00	3.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_03315_3	632260	632260	1	cdsE	1.00	1.00	1.00	4.00	5.00	3.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_03318_1	636645	636645	1	utr3E	3.00	7.00	3.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_03319_1	637879	637879	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	
CNAG_03319_2	637976	638017	42	utr3E	72.00	58.00	59.00	165.00	198.00	119.00	87.00	25.00	52.00	70.00	86.00	101.00	30.00	47.00	20.00	51.00	50.00	135.00	29.00	41.00	35.00	9.00	11.00	6.00	43.00	67.00	46.00	
CNAG_03321_1	643353	643443	91	utr3E	98.00	104.00	69.00	96.00	141.00	86.00	47.00	13.00	21.00	21.00	24.00	34.00	12.00	10.00	4.00	25.00	17.00	39.00	17.00	7.00	10.00	13.00	16.00	24.00	14.00	23.00	11.00	
CNAG_03321_2	645727	645729	3	cdsE	16.00	19.00	10.00	12.00	13.00	13.00	10.00	1.00	9.00	1.00	3.00	3.00	0	0	0	2.00	7.00	11.00	3.00	4.00	3.00	0	0	0	10.00	13.00	12.00	
CNAG_03322_1	646344	646404	61	utr3E	74.00	143.00	102.00	652.00	1125.00	597.00	209.00	44.00	142.00	92.00	123.00	149.00	39.00	67.00	24.00	104.00	91.00	230.00	43.00	68.00	62.00	4.00	2.00	3.00	115.00	127.00	86.00	
CNAG_03324_1	649235	649235	1	utr3E	5.00	5.00	2.00	10.00	12.00	12.00	9.00	3.00	7.00	5.00	4.00	10.00	0	0	0	6.00	5.00	14.00	6.00	1.00	2.00	0	0	0	5.00	8.00	2.00	
CNAG_03326_1	655320	655321	2	utr3E	34.00	35.00	44.00	21.00	30.00	18.00	11.00	3.00	7.00	9.00	10.00	8.00	10.00	13.00	2.00	12.00	10.00	23.00	10.00	22.00	7.00	0	0	0	21.00	27.00	11.00	
CNAG_03328_1	660359	660367	9	utr3E	13.00	13.00	14.00	25.00	21.00	11.00	2.00	1.00	2.00	7.00	8.00	7.00	4.00	9.00	1.00	1.00	2.00	3.00	6.00	7.00	3.00	0	0	0	4.00	4.00	3.00	
CNAG_03330_1	664924	664924	1	utr3E	1.00	2.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	4.00	1.00	
CNAG_03330_2	664928	664928	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	3.00	1.00	1.00	1.00	4.00	0	0	0	0	0	0	
CNAG_03330_3	666631	666631	1	cdsE	2.00	2.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_03332_1	668737	668744	8	utr3E	8.00	4.00	4.00	30.00	39.00	23.00	27.00	10.00	18.00	8.00	11.00	18.00	0	0	0	7.00	9.00	32.00	3.00	5.00	5.00	0	0	0	7.00	12.00	10.00	
CNAG_03333_1	670554	670585	32	utr3E	214.00	197.00	195.00	476.00	632.00	296.00	71.00	19.00	37.00	70.00	106.00	117.00	66.00	109.00	52.00	73.00	63.00	179.00	116.00	139.00	91.00	52.00	64.00	38.00	14.00	15.00	2.00	
CNAG_03333_2	670680	670696	17	cdsE	41.00	51.00	74.00	161.00	204.00	109.00	22.00	5.00	14.00	6.00	20.00	27.00	18.00	37.00	13.00	18.00	14.00	34.00	26.00	49.00	22.00	20.00	14.00	7.00	5.00	1.00	3.00	
CNAG_03337_1	682216	682217	2	utr3E	11.00	19.00	22.00	0	0	0	38.00	11.00	14.00	7.00	14.00	11.00	2.00	9.00	6.00	17.00	8.00	31.00	8.00	4.00	9.00	2.00	5.00	6.00	10.00	8.00	4.00	
CNAG_03337_2	682217	682217	1	utr3E	11.00	19.00	22.00	0	0	0	38.00	11.00	14.00	7.00	14.00	11.00	2.00	9.00	6.00	17.00	8.00	31.00	8.00	4.00	9.00	2.00	5.00	6.00	10.00	8.00	4.00	
CNAG_03337_3	682280	682285	6	utr3E	22.00	23.00	33.00	31.00	58.00	42.00	0	0	0	4.00	6.00	5.00	3.00	3.00	1.00	7.00	3.00	7.00	2.00	2.00	3.00	2.00	1.00	2.00	2.00	10.00	4.00	
CNAG_03337_4	682510	682510	1	cdsE	2.00	5.00	6.00	7.00	16.00	10.00	0	0	0	0	0	0	0	0	0	0	0	0	1.00	2.00	2.00	0	0	0	1.00	1.00	3.00	
CNAG_03339_1	684307	684307	1	utr3E	3.00	2.00	4.00	5.00	6.00	5.00	4.00	3.00	1.00	1.00	1.00	2.00	2.00	1.00	3.00	2.00	2.00	3.00	0	0	0	0	0	0	0	0	0	
CNAG_03339_2	686809	686809	1	utr5E	0	0	0	2.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_03339_3	686812	686812	1	utr5E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	2.00	1.00	
CNAG_03341_1	689350	689358	9	utr3E	1.00	3.00	3.00	13.00	38.00	24.00	9.00	3.00	3.00	4.00	4.00	5.00	1.00	1.00	2.00	7.00	5.00	21.00	2.00	4.00	2.00	3.00	2.00	3.00	13.00	12.00	7.00	
CNAG_03341_2	691697	691697	1	cdsE	1.00	1.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	2.00	1.00	2.00	0	0	0	0	0	0	0	0	0	
CNAG_03343_1	694730	694730	1	utr3E	19.00	38.00	29.00	47.00	75.00	47.00	20.00	6.00	9.00	9.00	9.00	13.00	0	0	0	10.00	9.00	18.00	4.00	8.00	8.00	0	0	0	3.00	9.00	1.00	
CNAG_03345_1	697612	697619	8	utr3E	0	0	0	463.00	562.00	303.00	128.00	27.00	68.00	48.00	72.00	92.00	52.00	55.00	32.00	53.00	39.00	94.00	67.00	102.00	41.00	177.00	114.00	149.00	66.00	94.00	74.00	
CNAG_03345_2	700873	700892	20	cdsE	93.00	114.00	107.00	149.00	160.00	86.00	50.00	10.00	27.00	26.00	38.00	40.00	29.00	17.00	12.00	22.00	19.00	33.00	22.00	28.00	13.00	63.00	34.00	34.00	19.00	29.00	19.00	
CNAG_03345_3	703282	703339	58	cdsE	39.00	52.00	39.00	82.00	95.00	54.00	20.00	11.00	32.00	18.00	17.00	21.00	16.00	13.00	8.00	10.00	6.00	31.00	21.00	26.00	25.00	45.00	27.00	40.00	26.00	39.00	26.00	
CNAG_03346_1	706174	706189	16	utr3E	14.00	14.00	13.00	14.00	20.00	11.00	0	0	0	5.00	1.00	3.00	10.00	6.00	1.00	0	0	0	4.00	5.00	3.00	44.00	30.00	256.00	16.00	29.00	14.00	
CNAG_03346_2	706211	706211	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	
CNAG_03347_1	711069	711079	11	utr3E	152.00	160.00	141.00	418.00	607.00	398.00	244.00	64.00	126.00	101.00	129.00	202.00	48.00	101.00	40.00	56.00	79.00	191.00	52.00	85.00	60.00	167.00	183.00	220.00	35.00	68.00	76.00	
CNAG_03348_1	714407	714416	10	utr3E	34.00	42.00	62.00	89.00	133.00	57.00	42.00	7.00	12.00	20.00	16.00	29.00	6.00	14.00	7.00	19.00	8.00	41.00	4.00	15.00	13.00	6.00	3.00	12.00	6.00	18.00	12.00	
CNAG_03348_2	717360	717360	1	utr5E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_03349_1	718345	718345	1	utr3E	9.00	3.00	5.00	4.00	13.00	5.00	9.00	2.00	7.00	0	0	0	0	0	0	4.00	3.00	4.00	2.00	3.00	3.00	7.00	4.00	4.00	2.00	11.00	11.00	
CNAG_03349_2	718944	718980	37	utr3E	260.00	267.00	216.00	313.00	469.00	324.00	272.00	59.00	157.00	131.00	93.00	210.00	43.00	54.00	32.00	80.00	81.00	236.00	67.00	63.00	47.00	24.00	22.00	49.00	60.00	146.00	95.00	
CNAG_03352_1	725667	725688	22	utr3E	418.00	463.00	368.00	697.00	1078.00	824.00	303.00	78.00	167.00	87.00	157.00	193.00	49.00	79.00	40.00	95.00	55.00	220.00	68.00	96.00	59.00	79.00	66.00	69.00	118.00	143.00	96.00	
CNAG_03356_1	738194	738265	72	utr3E	38.00	33.00	33.00	70.00	96.00	78.00	32.00	11.00	18.00	9.00	17.00	23.00	5.00	11.00	3.00	7.00	8.00	28.00	8.00	7.00	10.00	0	0	0	6.00	11.00	3.00	
CNAG_03357_1	739830	739840	11	utr3E	38.00	42.00	56.00	133.00	196.00	131.00	43.00	17.00	23.00	25.00	19.00	29.00	9.00	14.00	9.00	16.00	14.00	37.00	14.00	8.00	14.00	0	0	0	17.00	24.00	19.00	
CNAG_03358_1	742048	742068	21	utr3E	650.00	616.00	492.00	1094.00	1668.00	1037.00	1252.00	281.00	751.00	637.00	594.00	908.00	273.00	420.00	203.00	488.00	399.00	1299.00	378.00	416.00	331.00	129.00	143.00	200.00	287.00	531.00	350.00	
CNAG_03362_1	748837	748875	39	utr3E	11.00	9.00	11.00	34.00	47.00	16.00	12.00	4.00	10.00	17.00	15.00	14.00	28.00	25.00	6.00	15.00	13.00	16.00	15.00	23.00	19.00	3.00	3.00	6.00	8.00	14.00	8.00	
CNAG_03362_2	750141	750164	24	cdsE	7.00	6.00	6.00	11.00	13.00	14.00	0	0	0	5.00	4.00	5.00	0	0	0	3.00	4.00	15.00	7.00	5.00	3.00	0	0	0	0	0	0	
CNAG_03364_1	752636	752643	8	utr3E	3.00	4.00	4.00	17.00	28.00	12.00	7.00	2.00	5.00	5.00	3.00	5.00	0	0	0	2.00	3.00	5.00	0	0	0	0	0	0	0	0	0	
CNAG_03364_2	752742	752748	7	cdsE	4.00	6.00	4.00	3.00	6.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_03367_1	763317	763321	5	utr3E	25.00	34.00	26.00	74.00	123.00	88.00	26.00	4.00	12.00	16.00	21.00	23.00	1.00	3.00	3.00	17.00	9.00	31.00	11.00	14.00	15.00	0	0	0	15.00	19.00	13.00	
CNAG_03367_2	763660	763660	1	cdsE	4.00	1.00	2.00	5.00	4.00	1.00	1.00	2.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_03370_1	780325	780398	74	utr3E	134.00	178.00	185.00	697.00	1155.00	765.00	193.00	72.00	130.00	143.00	180.00	213.00	42.00	70.00	28.00	120.00	107.00	331.00	67.00	77.00	64.00	158.00	110.00	139.00	73.00	123.00	67.00	
CNAG_03372_1	784809	784863	55	utr3E	68.00	81.00	73.00	114.00	191.00	77.00	72.00	20.00	39.00	34.00	60.00	65.00	15.00	29.00	16.00	31.00	41.00	58.00	22.00	34.00	28.00	45.00	42.00	38.00	39.00	42.00	29.00	
CNAG_03374_1	788910	788940	31	utr3E	56.00	35.00	46.00	83.00	152.00	114.00	28.00	6.00	15.00	11.00	17.00	18.00	14.00	28.00	13.00	21.00	16.00	47.00	15.00	24.00	19.00	1.00	1.00	2.00	57.00	75.00	42.00	
CNAG_03376_1	791460	791498	39	utr3E	17.00	17.00	19.00	47.00	71.00	29.00	25.00	8.00	20.00	15.00	15.00	24.00	8.00	15.00	4.00	11.00	6.00	31.00	17.00	7.00	10.00	10.00	5.00	7.00	17.00	29.00	9.00	
CNAG_03376_2	791562	791570	9	utr3E	6.00	12.00	11.00	16.00	7.00	12.00	7.00	1.00	2.00	2.00	7.00	1.00	0	0	0	0	0	0	4.00	2.00	4.00	0	0	0	1.00	1.00	5.00	
CNAG_03377_1	795315	795372	58	utr3E	2.00	3.00	2.00	17.00	20.00	18.00	17.00	3.00	11.00	7.00	15.00	13.00	6.00	11.00	2.00	13.00	10.00	23.00	5.00	6.00	4.00	10.00	8.00	8.00	8.00	11.00	2.00	
CNAG_03379_1	799544	799544	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00	1.00	1.00	0	0	0	0	0	0	0	0	0	
CNAG_03379_2	799724	799725	2	utr3E	0	0	0	3.00	9.00	6.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_03379_3	799807	799819	13	utr3E	2.00	1.00	2.00	14.00	31.00	19.00	0	0	0	8.00	2.00	4.00	0	0	0	1.00	2.00	3.00	0	0	0	0	0	0	0	0	0	
CNAG_03381_1	801908	801940	33	utr3E	3.00	5.00	5.00	11.00	16.00	11.00	0	0	0	1.00	1.00	1.00	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	3.00	5.00	6.00	
CNAG_03382_1	804117	804153	37	utr3E	70.00	52.00	48.00	29.00	47.00	43.00	10.00	4.00	6.00	5.00	14.00	13.00	16.00	10.00	8.00	2.00	4.00	7.00	12.00	10.00	14.00	1.00	1.00	2.00	21.00	39.00	28.00	
CNAG_03384_1	811431	811431	1	cdsE	1.00	3.00	4.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_03387_1	817728	817738	11	utr3E	3.00	10.00	8.00	15.00	16.00	19.00	12.00	3.00	6.00	7.00	4.00	4.00	0	0	0	4.00	2.00	15.00	0	0	0	0	0	0	3.00	13.00	4.00	
CNAG_03387_2	817985	818030	46	utr3E	19.00	21.00	10.00	15.00	36.00	26.00	5.00	1.00	3.00	2.00	1.00	5.00	1.00	5.00	1.00	1.00	2.00	3.00	5.00	4.00	7.00	5.00	5.00	1.00	5.00	5.00	3.00	
CNAG_03387_3	818096	818096	1	utr3E	0	0	0	0	0	0	5.00	1.00	5.00	0	0	0	2.00	6.00	3.00	0	0	0	3.00	2.00	3.00	0	0	0	0	0	0	
CNAG_03387_4	819287	819329	43	utr5E	14.00	10.00	12.00	12.00	10.00	9.00	13.00	4.00	6.00	4.00	3.00	4.00	1.00	4.00	2.00	2.00	3.00	12.00	5.00	4.00	2.00	1.00	1.00	3.00	2.00	9.00	4.00	
CNAG_03387_5	819357	819379	23	utr5E	0	0	0	8.00	13.00	6.00	4.00	2.00	2.00	2.00	4.00	5.00	0	0	0	7.00	4.00	6.00	1.00	1.00	1.00	1.00	1.00	1.00	8.00	5.00	5.00	
CNAG_03388_1	820701	820732	32	utr3E	3.00	3.00	7.00	28.00	68.00	32.00	19.00	5.00	19.00	8.00	13.00	9.00	1.00	3.00	2.00	8.00	5.00	6.00	9.00	8.00	8.00	4.00	4.00	4.00	9.00	7.00	4.00	
CNAG_03391_1	830757	830764	8	utr3E	6.00	5.00	4.00	14.00	20.00	14.00	30.00	7.00	19.00	19.00	17.00	22.00	11.00	8.00	3.00	15.00	10.00	34.00	9.00	12.00	7.00	0	0	0	8.00	13.00	12.00	
CNAG_03393_1	836828	836828	1	utr3E	4.00	9.00	7.00	8.00	18.00	6.00	0	0	0	4.00	5.00	3.00	0	0	0	2.00	1.00	6.00	0	0	0	18.00	6.00	10.00	5.00	11.00	5.00	
CNAG_03394_1	838884	838926	43	utr3E	2.00	1.00	2.00	0	0	0	3.00	1.00	2.00	6.00	4.00	4.00	0	0	0	7.00	4.00	11.00	2.00	5.00	1.00	0	0	0	9.00	13.00	6.00	
CNAG_03394_2	838927	838927	1	utr3E	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_03399_1	850084	850148	65	utr3E	75.00	91.00	83.00	236.00	348.00	200.00	206.00	43.00	121.00	81.00	99.00	115.00	45.00	56.00	26.00	71.00	54.00	135.00	51.00	55.00	33.00	33.00	34.00	27.00	66.00	90.00	70.00	
CNAG_03400_1	855378	855379	2	utr3E	0	0	0	6.00	4.00	3.00	2.00	1.00	4.00	0	0	0	0	0	0	1.00	2.00	5.00	2.00	5.00	4.00	0	0	0	2.00	2.00	4.00	
CNAG_03402_1	860509	860511	3	utr3E	23.00	23.00	21.00	47.00	57.00	32.00	13.00	8.00	8.00	5.00	10.00	12.00	0	0	0	7.00	4.00	15.00	7.00	3.00	7.00	4.00	1.00	1.00	8.00	19.00	10.00	
CNAG_03402_2	860511	860511	1	utr3E	0	0	0	0	0	0	13.00	8.00	8.00	5.00	10.00	12.00	0	0	0	7.00	4.00	15.00	7.00	3.00	7.00	4.00	1.00	1.00	0	0	0	
CNAG_03402_3	861714	861714	1	cdsI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	
CNAG_03402_4	861717	861717	1	cdsI	2.00	1.00	1.00	2.00	5.00	2.00	0	0	0	2.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_03402_5	862548	862548	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	2.00	2.00	
CNAG_03403_1	863030	863030	1	utr3E	1.00	3.00	1.00	8.00	13.00	10.00	4.00	1.00	2.00	0	0	0	0	0	0	2.00	2.00	3.00	1.00	2.00	1.00	0	0	0	0	0	0	
CNAG_03403_2	863095	863101	7	utr3E	5.00	4.00	3.00	17.00	42.00	19.00	6.00	4.00	3.00	2.00	4.00	5.00	1.00	2.00	2.00	3.00	1.00	1.00	0	0	0	0	0	0	1.00	3.00	1.00	
CNAG_03405_1	868469	868511	43	utr3E	36.00	33.00	36.00	65.00	93.00	43.00	87.00	25.00	60.00	40.00	27.00	52.00	48.00	54.00	22.00	41.00	47.00	91.00	40.00	52.00	53.00	5.00	4.00	5.00	84.00	149.00	65.00	
CNAG_03409_1	881318	881336	19	utr3E	4.00	3.00	5.00	0	0	0	12.00	5.00	8.00	8.00	6.00	22.00	7.00	13.00	5.00	12.00	12.00	26.00	9.00	8.00	4.00	0	0	0	6.00	8.00	4.00	
CNAG_03409_2	884574	884574	1	cdsE	0	0	0	17.00	19.00	7.00	3.00	2.00	3.00	2.00	5.00	4.00	0	0	0	2.00	3.00	1.00	0	0	0	0	0	0	1.00	2.00	2.00	
CNAG_03411_1	886412	886418	7	utr3E	7.00	6.00	5.00	25.00	24.00	22.00	12.00	2.00	8.00	3.00	3.00	4.00	0	0	0	3.00	1.00	8.00	0	0	0	0	0	0	0	0	0	
CNAG_03412_1	888039	888070	32	utr3E	5.00	13.00	2.00	9.00	23.00	14.00	22.00	5.00	9.00	13.00	14.00	23.00	11.00	17.00	7.00	11.00	11.00	44.00	18.00	5.00	13.00	18.00	11.00	26.00	20.00	27.00	25.00	
CNAG_03412_2	890322	890324	3	utr5E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_03416_1	895364	895411	48	utr3E	108.00	107.00	96.00	227.00	353.00	238.00	134.00	28.00	70.00	44.00	53.00	63.00	16.00	11.00	6.00	42.00	26.00	96.00	23.00	33.00	14.00	3.00	3.00	3.00	20.00	35.00	16.00	
CNAG_03418_1	898531	898532	2	utr3E	19.00	17.00	28.00	62.00	84.00	44.00	37.00	7.00	21.00	16.00	20.00	32.00	7.00	15.00	6.00	11.00	10.00	35.00	12.00	8.00	8.00	8.00	4.00	8.00	12.00	17.00	15.00	
CNAG_03418_2	898856	898856	1	utr3E	0	0	0	2.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_03418_3	899848	899848	1	cdsI	2.00	3.00	3.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
