	merge_cluster																									
CNE05300_4	1482460	1482460	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	2.00	4.00	1.00	2.00	1.00	0	0	0	0	0	0	
CNE05300_5	1484454	1484490	37	utr5E	15.00	5.00	7.00	0	0	0	0	0	0	0	0	0	7.00	4.00	3.00	0	0	0	5.00	9.00	3.00	
CNE05300_6	1484695	1484712	18	utr5E	5.00	3.00	3.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00	1.00	1.00	
CNE05310_1	1488137	1488137	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	1.00	2.00	0	0	0	0	0	0	2.00	4.00	1.00	
CNE05310_2	1488652	1488899	248	utr5E	263.00	222.00	143.00	2.00	2.00	1.00	8.00	12.00	7.00	10.00	10.00	11.00	310.00	177.00	172.00	1.00	3.00	3.00	46.00	65.00	36.00	
CNE05340_1	1495104	1495104	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	
CNE05340_2	1495415	1495472	58	cdsE	1.00	1.00	2.00	1.00	1.00	1.00	0	0	0	0	0	0	3.00	4.00	7.00	1.00	1.00	1.00	3.00	3.00	4.00	
CNE05340_3	1496311	1496357	47	cdsE	35.00	26.00	26.00	0	0	0	12.00	11.00	4.00	13.00	4.00	7.00	8.00	13.00	15.00	4.00	3.00	5.00	50.00	65.00	37.00	
CNE05340_4	1496538	1496593	56	utr5E	21.00	8.00	7.00	3.00	7.00	3.00	0	0	0	0	0	0	18.00	15.00	14.00	2.00	1.00	2.00	10.00	10.00	4.00	
CNE05380_1	1504769	1504777	9	cdsE	16.00	7.00	5.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNE05380_2	1506212	1506223	12	cdsE	18.00	9.00	8.00	0	0	0	3.00	1.00	1.00	0	0	0	2.00	1.00	1.00	0	0	0	0	0	0	
CNE05380_3	1506223	1506223	1	cdsE	0	0	0	0	0	0	3.00	1.00	1.00	0	0	0	2.00	1.00	1.00	0	0	0	0	0	0	
CNF00010_1	749	812	64	cdsE	0	0	0	4.00	5.00	2.00	0	0	0	3.00	3.00	2.00	11.00	8.00	10.00	28.00	41.00	28.00	41.00	23.00	36.00	
CNF00010_2	1036	1036	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	
CNF00010_3	2146	2146	1	utr5E	1.00	1.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNF00010_4	2149	2176	28	utr5E	0	0	0	0	0	0	0	0	0	0	0	0	4.00	4.00	3.00	0	0	0	0	0	0	
CNF00050_1	12253	12445	193	utr5E	455.00	378.00	227.00	183.00	162.00	162.00	240.00	228.00	245.00	207.00	169.00	195.00	429.00	549.00	571.00	212.00	171.00	157.00	290.00	311.00	237.00	
CNF00080_1	17656	17690	35	cdsE	0	0	0	8.00	6.00	4.00	18.00	19.00	16.00	14.00	14.00	15.00	28.00	12.00	12.00	0	0	0	12.00	11.00	10.00	
CNF00080_2	17888	17944	57	cdsE	0	0	0	15.00	14.00	11.00	16.00	18.00	19.00	17.00	16.00	17.00	4.00	3.00	1.00	0	0	0	6.00	6.00	6.00	
CNF00080_3	23915	24020	106	utr5E	144.00	232.00	145.00	90.00	69.00	71.00	354.00	272.00	203.00	70.00	56.00	86.00	292.00	225.00	191.00	91.00	102.00	77.00	97.00	129.00	75.00	
CNF00100_1	26901	26956	56	cdsE	0	0	0	0	0	0	2.00	4.00	2.00	19.00	9.00	10.00	0	0	0	0	0	0	0	0	0	
CNF00100_2	27061	27075	15	cdsE	2.00	1.00	3.00	6.00	9.00	9.00	3.00	3.00	2.00	11.00	9.00	12.00	4.00	4.00	7.00	7.00	4.00	12.00	3.00	2.00	2.00	
CNF00100_3	27961	27982	22	cdsI	0	0	0	7.00	10.00	3.00	2.00	3.00	3.00	13.00	13.00	16.00	0	0	0	30.00	31.00	29.00	0	0	0	
CNF00100_4	30147	30177	31	utr5E	251.00	161.00	144.00	103.00	94.00	77.00	60.00	65.00	44.00	34.00	28.00	25.00	200.00	169.00	135.00	131.00	115.00	106.00	68.00	94.00	63.00	
CNF00120_1	34599	34770	172	cdsI	0	0	0	43.00	57.00	70.00	11.00	18.00	17.00	123.00	92.00	98.00	0	0	0	33.00	49.00	53.00	15.00	21.00	14.00	
CNF00120_2	36958	37082	125	utr5E	156.00	96.00	64.00	223.00	150.00	127.00	305.00	230.00	203.00	103.00	119.00	174.00	118.00	160.00	120.00	164.00	160.00	162.00	155.00	208.00	166.00	
CNF00125_1	38471	38471	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	
CNF00125_2	38552	38552	1	cdsE	0	0	0	2.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNF00125_3	39060	39065	6	utr5E	0	0	0	7.00	2.00	3.00	0	0	0	0	0	0	4.00	1.00	1.00	0	0	0	0	0	0	
CNF00140_1	41756	41758	3	utr3E	0	0	0	0	0	0	5.00	7.00	10.00	6.00	8.00	7.00	0	0	0	0	0	0	0	0	0	
CNF00140_2	42000	42051	52	utr3E	0	0	0	0	0	0	8.00	16.00	18.00	4.00	3.00	5.00	0	0	0	0	0	0	6.00	10.00	11.00	
CNF00140_3	42387	42450	64	cdsE	1.00	1.00	1.00	9.00	7.00	5.00	12.00	12.00	8.00	25.00	17.00	21.00	2.00	3.00	2.00	1.00	1.00	2.00	15.00	30.00	14.00	
CNF00140_4	42750	42750	1	cdsE	7.00	5.00	4.00	0	0	0	0	0	0	0	0	0	3.00	1.00	8.00	2.00	6.00	5.00	0	0	0	
CNF00140_5	43111	43111	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	1.00	1.00	1.00	0	0	0	
CNF00140_6	43130	43190	61	cdsE	5.00	2.00	1.00	0	0	0	11.00	13.00	14.00	5.00	2.00	5.00	0	0	0	0	0	0	4.00	4.00	1.00	
CNF00140_7	44174	44174	1	cdsE	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNF00140_8	44302	44302	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	2.00	2.00	1.00	0	0	0	0	0	0	
CNF00140_9	44670	44681	12	cdsE	0	0	0	2.00	1.00	1.00	7.00	10.00	12.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNF00140_10	44736	44736	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	3.00	1.00	1.00	0	0	0	0	0	0	
CNF00160_1	46863	46863	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	1.00	2.00	0	0	0	0	0	0	0	0	0	
CNF00160_2	46865	46866	2	cdsE	0	0	0	0	0	0	3.00	4.00	3.00	0	0	0	0	0	0	2.00	1.00	3.00	0	0	0	
CNF00160_3	47310	47394	85	utr5E	59.00	23.00	32.00	53.00	70.00	61.00	8.00	16.00	6.00	7.00	4.00	5.00	71.00	38.00	42.00	87.00	113.00	86.00	35.00	26.00	20.00	
CNF00165_1	50535	50650	116	utr5E	274.00	203.00	201.00	341.00	269.00	324.00	50.00	61.00	68.00	139.00	135.00	173.00	192.00	273.00	188.00	383.00	375.00	158.00	116.00	130.00	101.00	
CNF00170_1	53038	53133	96	utr3E	2.00	1.00	1.00	1.00	3.00	1.00	1.00	1.00	1.00	13.00	12.00	13.00	3.00	2.00	2.00	12.00	19.00	9.00	1.00	2.00	3.00	
CNF00170_2	53354	53632	279	cdsE	0	0	0	28.00	28.00	27.00	23.00	30.00	24.00	70.00	63.00	57.00	3.00	2.00	3.00	29.00	33.00	60.00	25.00	24.00	32.00	
CNF00170_3	53942	53980	39	cdsE	4.00	2.00	3.00	3.00	4.00	6.00	9.00	11.00	5.00	20.00	20.00	17.00	0	0	0	8.00	6.00	15.00	8.00	7.00	10.00	
CNF00170_4	54098	54132	35	cdsE	6.00	10.00	10.00	24.00	23.00	37.00	0	0	0	8.00	3.00	6.00	94.00	22.00	42.00	109.00	83.00	133.00	2.00	5.00	4.00	
CNF00170_5	54868	54964	97	utr5E	12.00	12.00	10.00	9.00	9.00	6.00	9.00	9.00	7.00	2.00	4.00	3.00	5.00	6.00	5.00	1.00	2.00	1.00	15.00	18.00	18.00	
CNF00190_1	57864	57902	39	cdsE	0	0	0	0	0	0	1.00	2.00	1.00	2.00	3.00	2.00	0	0	0	0	0	0	6.00	4.00	6.00	
CNF00190_2	58137	58139	3	cdsE	0	0	0	4.00	6.00	5.00	8.00	9.00	12.00	15.00	6.00	3.00	0	0	0	3.00	4.00	2.00	3.00	4.00	2.00	
CNF00190_3	58816	58816	1	cdsE	0	0	0	3.00	2.00	1.00	1.00	2.00	2.00	0	0	0	2.00	4.00	1.00	3.00	6.00	1.00	0	0	0	
CNF00190_4	58920	58949	30	cdsE	2.00	1.00	1.00	4.00	4.00	3.00	0	0	0	0	0	0	2.00	2.00	1.00	5.00	6.00	4.00	0	0	0	
CNF00190_5	59082	59310	229	cdsE	1.00	2.00	1.00	0	0	0	22.00	26.00	26.00	8.00	5.00	5.00	0	0	0	2.00	1.00	1.00	20.00	25.00	16.00	
CNF00190_6	59696	59698	3	cdsE	0	0	0	0	0	0	1.00	1.00	2.00	6.00	3.00	2.00	0	0	0	0	0	0	0	0	0	
CNF00190_7	60146	60227	82	utr5E	56.00	32.00	16.00	4.00	12.00	6.00	6.00	5.00	4.00	0	0	0	11.00	11.00	9.00	2.00	5.00	2.00	15.00	17.00	13.00	
CNF00220_1	67992	68021	30	cdsE	0	0	0	2.00	3.00	4.00	0	0	0	11.00	6.00	6.00	0	0	0	4.00	2.00	3.00	0	0	0	
CNF00220_2	68123	68160	38	cdsE	0	0	0	0	0	0	0	0	0	2.00	2.00	3.00	0	0	0	0	0	0	0	0	0	
CNF00220_3	68999	69003	5	utr5E	0	0	0	0	0	0	0	0	0	3.00	3.00	5.00	3.00	5.00	4.00	0	0	0	0	0	0	
CNF00220_4	69277	69277	1	utr5E	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNF00220_5	69290	69290	1	utr5E	2.00	2.00	1.00	4.00	1.00	1.00	0	0	0	0	0	0	1.00	3.00	1.00	3.00	3.00	2.00	0	0	0	
CNF00230_1	70307	70391	85	cdsE	0	0	0	1.00	1.00	1.00	4.00	5.00	6.00	14.00	19.00	18.00	0	0	0	2.00	1.00	4.00	0	0	0	
CNF00230_2	70471	70471	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	2.00	2.00	0	0	0	
CNF00230_3	74677	74677	1	cdsE	6.00	1.00	1.00	0	0	0	0	0	0	2.00	4.00	5.00	0	0	0	0	0	0	0	0	0	
CNF00230_4	74778	74778	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	2.00	1.00	0	0	0	
CNF00230_5	75134	75134	1	cdsE	0	0	0	3.00	4.00	1.00	0	0	0	0	0	0	1.00	2.00	1.00	0	0	0	0	0	0	
CNF00230_6	75639	75639	1	utr5E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	2.00	1.00	
CNF00230_7	75698	75717	20	utr5E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00	2.00	5.00	
CNF00230_8	75722	75743	22	utr5E	2.00	1.00	4.00	5.00	5.00	5.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNF00280_1	90924	90942	19	cdsE	0	0	0	0	0	0	2.00	2.00	3.00	3.00	3.00	3.00	0	0	0	0	0	0	0	0	0	
CNF00280_2	91097	91102	6	cdsE	0	0	0	0	0	0	0	0	0	9.00	5.00	4.00	0	0	0	0	0	0	0	0	0	
CNF00280_3	91146	91146	1	cdsE	2.00	1.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNF00280_4	91197	91240	44	cdsE	0	0	0	2.00	2.00	1.00	0	0	0	0	0	0	7.00	2.00	4.00	0	0	0	0	0	0	
CNF00280_5	91457	91457	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	1.00	2.00	0	0	0	0	0	0	0	0	0	
CNF00280_6	91559	91559	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	2.00	0	0	0	
CNF00280_7	92859	92859	1	cdsI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	2.00	0	0	0	
CNF00280_8	92889	92895	7	cdsI	8.00	4.00	3.00	0	0	0	0	0	0	0	0	0	3.00	4.00	6.00	0	0	0	1.00	2.00	2.00	
CNF00280_9	93556	93556	1	utr5E	0	0	0	0	0	0	0	0	0	0	0	0	1.00	4.00	1.00	1.00	2.00	3.00	0	0	0	
CNF00280_10	94707	94734	28	utr5E	0	0	0	0	0	0	9.00	5.00	6.00	4.00	2.00	1.00	0	0	0	0	0	0	0	0	0	
CNF00280_11	94741	94741	1	utr5E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00	1.00	1.00	
CNF00300_1	99762	99867	106	cdsE	18.00	10.00	7.00	11.00	7.00	6.00	0	0	0	22.00	22.00	30.00	7.00	11.00	9.00	6.00	5.00	4.00	0	0	0	
CNF00300_2	100325	100582	258	cdsE	27.00	23.00	21.00	4.00	7.00	3.00	200.00	194.00	200.00	184.00	178.00	204.00	8.00	7.00	3.00	3.00	14.00	2.00	0	0	0	
CNF00300_3	101992	101992	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	2.00	1.00	
CNF00300_4	103440	103484	45	cdsE	85.00	55.00	57.00	0	0	0	0	0	0	11.00	12.00	10.00	8.00	6.00	5.00	6.00	6.00	5.00	0	0	0	
CNF00300_5	103907	103907	1	cdsE	0	0	0	3.00	4.00	3.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNF00320_1	109775	109866	92	cdsE	20.00	10.00	3.00	3.00	3.00	5.00	14.00	13.00	16.00	9.00	12.00	8.00	10.00	9.00	8.00	3.00	4.00	1.00	14.00	7.00	5.00	
CNF00320_2	110074	110087	14	cdsE	0	0	0	10.00	8.00	9.00	0	0	0	0	0	0	0	0	0	2.00	2.00	5.00	1.00	1.00	2.00	
CNF00320_3	110638	110642	5	cdsI	0	0	0	2.00	3.00	1.00	0	0	0	15.00	8.00	11.00	0	0	0	0	0	0	0	0	0	
CNF00320_4	111399	111544	146	cdsI	3.00	13.00	8.00	3.00	4.00	4.00	5.00	5.00	8.00	7.00	9.00	13.00	24.00	25.00	27.00	6.00	7.00	10.00	2.00	3.00	2.00	
CNF00320_5	111603	111746	144	utr5E	154.00	141.00	102.00	48.00	46.00	34.00	120.00	83.00	76.00	48.00	44.00	42.00	123.00	151.00	181.00	62.00	56.00	69.00	59.00	68.00	54.00	
CNF00330_1	114974	115312	339	utr5E	818.00	347.00	275.00	101.00	87.00	117.00	513.00	756.00	658.00	362.00	508.00	428.00	210.00	230.00	223.00	131.00	84.00	37.00	356.00	402.00	276.00	
CNF00330_2	115508	115767	260	utr5E	157.00	257.00	190.00	63.00	58.00	69.00	322.00	352.00	239.00	111.00	105.00	138.00	4480.00	2515.00	2255.00	953.00	1204.00	709.00	1637.00	1936.00	1290.00	
CNF00340_1	116737	116774	38	cdsE	0	0	0	1.00	1.00	1.00	0	0	0	11.00	12.00	5.00	0	0	0	2.00	3.00	1.00	0	0	0	
CNF00340_2	117010	117044	35	cdsE	0	0	0	0	0	0	2.00	3.00	2.00	8.00	7.00	4.00	0	0	0	2.00	2.00	6.00	3.00	5.00	4.00	
CNF00340_3	117115	117175	61	cdsE	0	0	0	0	0	0	4.00	5.00	5.00	2.00	1.00	1.00	2.00	2.00	3.00	1.00	1.00	1.00	1.00	2.00	2.00	
CNF00340_4	117607	117690	84	cdsE	0	0	0	6.00	2.00	3.00	9.00	5.00	5.00	12.00	12.00	10.00	1.00	1.00	1.00	17.00	10.00	25.00	5.00	4.00	5.00	
CNF00340_5	117893	117956	64	cdsE	0	0	0	0	0	0	0	0	0	10.00	9.00	10.00	2.00	3.00	2.00	6.00	5.00	6.00	5.00	7.00	7.00	
CNF00340_6	118297	118297	1	cdsE	6.00	4.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNF00340_7	118398	118487	90	cdsE	0	0	0	3.00	3.00	3.00	1.00	2.00	3.00	1.00	2.00	1.00	14.00	6.00	6.00	1.00	1.00	2.00	0	0	0	
CNF00340_8	118503	118543	41	cdsE	0	0	0	6.00	5.00	5.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNF00340_9	118546	118546	1	cdsE	1.00	2.00	2.00	0	0	0	0	0	0	0	0	0	1.00	1.00	2.00	0	0	0	0	0	0	
CNF00340_10	118672	118678	7	cdsE	0	0	0	6.00	5.00	4.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNF00340_11	118747	118747	1	cdsE	3.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNF00340_12	120623	120637	15	utr5E	7.00	5.00	5.00	11.00	4.00	9.00	7.00	5.00	7.00	4.00	2.00	2.00	17.00	18.00	21.00	6.00	7.00	4.00	5.00	6.00	2.00	
CNF00370_1	133265	133332	68	utr3E	0	0	0	4.00	4.00	5.00	38.00	73.00	63.00	32.00	24.00	16.00	50.00	28.00	26.00	0	0	0	19.00	20.00	19.00	
CNF00370_2	135047	135225	179	cdsE	119.00	55.00	41.00	0	0	0	113.00	127.00	116.00	51.00	46.00	53.00	7.00	9.00	11.00	4.00	5.00	5.00	53.00	57.00	32.00	
CNF00370_3	136133	136251	119	utr5E	271.00	309.00	213.00	35.00	48.00	34.00	351.00	312.00	213.00	52.00	40.00	67.00	538.00	263.00	321.00	86.00	125.00	157.00	249.00	316.00	270.00	
CNF00385_1	143395	143395	1	cdsE	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNF00385_2	144018	144018	1	cdsE	2.00	2.00	1.00	0	0	0	0	0	0	3.00	2.00	4.00	1.00	2.00	1.00	1.00	1.00	4.00	0	0	0	
CNF00385_3	144403	144419	17	utr5E	20.00	15.00	18.00	8.00	6.00	9.00	4.00	5.00	7.00	6.00	12.00	8.00	13.00	8.00	9.00	11.00	15.00	5.00	12.00	11.00	9.00	
CNF00400_1	151130	151320	191	utr5E	402.00	301.00	235.00	313.00	179.00	184.00	391.00	381.00	303.00	209.00	126.00	214.00	345.00	422.00	422.00	296.00	255.00	301.00	84.00	88.00	86.00	
CNF00410_1	151871	152008	138	cdsI	10.00	7.00	5.00	63.00	69.00	67.00	6.00	5.00	5.00	41.00	35.00	33.00	6.00	5.00	5.00	71.00	74.00	62.00	25.00	21.00	10.00	
CNF00410_2	152974	153026	53	utr5E	97.00	61.00	74.00	46.00	48.00	51.00	57.00	61.00	39.00	28.00	22.00	27.00	79.00	57.00	58.00	28.00	32.00	43.00	106.00	73.00	87.00	
CNF00430_1	157752	157996	245	utr5E	1302.00	1052.00	755.00	1046.00	802.00	647.00	215.00	206.00	174.00	251.00	278.00	286.00	1913.00	1675.00	1577.00	1618.00	1495.00	646.00	306.00	360.00	287.00	
CNF00440_1	160576	160762	187	utr5E	212.00	107.00	110.00	166.00	121.00	141.00	287.00	237.00	193.00	171.00	233.00	270.00	244.00	242.00	233.00	242.00	228.00	392.00	155.00	178.00	158.00	
CNF00470_1	168669	168962	294	cdsE	29.00	13.00	14.00	22.00	22.00	27.00	41.00	51.00	33.00	220.00	279.00	268.00	20.00	10.00	17.00	9.00	16.00	11.00	17.00	23.00	12.00	
CNF00470_2	169034	169121	88	cdsE	0	0	0	1.00	1.00	1.00	9.00	6.00	7.00	40.00	44.00	34.00	3.00	3.00	2.00	1.00	1.00	1.00	14.00	14.00	14.00	
CNF00470_3	169318	169426	109	utr5E	183.00	140.00	96.00	68.00	70.00	59.00	168.00	162.00	126.00	172.00	162.00	182.00	72.00	92.00	111.00	72.00	40.00	32.00	97.00	113.00	84.00	
CNF00480_1	169933	169961	29	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00	4.00	4.00	1.00	1.00	2.00	
CNF00480_2	169984	169984	1	cdsE	1.00	1.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNF00480_3	170037	170037	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	
CNF00480_4	170364	170392	29	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	9.00	5.00	3.00	0	0	0	0	0	0	
CNF00480_5	170780	170780	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	
CNF00480_6	170908	170908	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	
CNF00490_1	172809	172869	61	utr5E	1148.00	821.00	708.00	326.00	284.00	307.00	346.00	311.00	258.00	178.00	211.00	223.00	990.00	747.00	753.00	400.00	491.00	253.00	459.00	485.00	387.00	
CNF00560_1	189008	189008	1	cdsE	0	0	0	1.00	1.00	2.00	0	0	0	0	0	0	1.00	2.00	1.00	0	0	0	1.00	3.00	3.00	
CNF00560_2	189060	189060	1	cdsI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	
CNF00560_3	189089	189131	43	cdsE	0	0	0	0	0	0	0	0	0	6.00	5.00	4.00	0	0	0	0	0	0	1.00	1.00	1.00	
CNF00560_4	189149	189300	152	cdsE	2.00	3.00	2.00	0	0	0	5.00	7.00	8.00	6.00	5.00	4.00	0	0	0	0	0	0	0	0	0	
CNF00560_5	189425	189425	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	2.00	0	0	0	0	0	0	
CNF00560_6	189725	189725	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	
CNF00560_7	189784	189784	1	cdsE	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNF00560_8	189919	189919	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	2.00	2.00	2.00	0	0	0	0	0	0	
CNF00560_9	190375	190454	80	cdsE	1.00	3.00	1.00	0	0	0	12.00	9.00	12.00	13.00	10.00	19.00	0	0	0	1.00	1.00	1.00	3.00	2.00	2.00	
CNF00560_10	191942	191983	42	utr5E	13.00	16.00	10.00	0	0	0	3.00	2.00	3.00	0	0	0	4.00	4.00	3.00	0	0	0	0	0	0	
CNF00570_1	194602	194882	281	utr5E	4936.00	4231.00	2676.00	2097.00	1258.00	1362.00	2220.00	2374.00	1769.00	865.00	873.00	1187.00	4238.00	4952.00	3615.00	1918.00	2156.00	1054.00	1108.00	1336.00	996.00	
CNF00585_1	196284	196427	144	utr5E	1.00	1.00	1.00	0	0	0	3.00	3.00	1.00	21.00	16.00	18.00	0	0	0	0	0	0	25.00	21.00	25.00	
CNF00585_2	196666	196804	139	utr5E	2.00	2.00	1.00	0	0	0	13.00	9.00	15.00	42.00	33.00	36.00	6.00	5.00	10.00	0	0	0	87.00	112.00	125.00	
CNF00585_3	197013	197049	37	utr5E	23.00	24.00	23.00	4.00	9.00	2.00	9.00	11.00	38.00	39.00	34.00	28.00	10.00	9.00	10.00	4.00	7.00	2.00	15.00	12.00	8.00	
CNF00585_4	197118	197215	98	utr5E	141.00	66.00	59.00	0	0	0	54.00	54.00	52.00	37.00	44.00	29.00	20.00	9.00	10.00	0	0	0	48.00	55.00	41.00	
CNF00585_5	197372	197372	1	utr5E	0	0	0	0	0	0	0	0	0	3.00	5.00	1.00	0	0	0	1.00	2.00	1.00	2.00	1.00	2.00	
CNF00600_1	200297	200402	106	cdsE	4.00	2.00	1.00	0	0	0	4.00	5.00	3.00	37.00	52.00	28.00	0	0	0	0	0	0	0	0	0	
CNF00600_2	202605	202661	57	utr5E	103.00	87.00	70.00	0	0	0	71.00	40.00	54.00	66.00	86.00	124.00	61.00	33.00	46.00	2.00	1.00	1.00	3.00	7.00	4.00	
CNF00640_1	212142	212144	3	utr3E	0	0	0	2.00	1.00	2.00	0	0	0	0	0	0	0	0	0	4.00	2.00	3.00	0	0	0	
CNF00640_2	212517	212517	1	utr3E	0	0	0	0	0	0	0	0	0	1.00	3.00	3.00	1.00	1.00	1.00	0	0	0	0	0	0	
CNF00640_3	212651	212651	1	utr3E	0	0	0	0	0	0	2.00	3.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNF00640_4	212914	213001	88	cdsE	0	0	0	0	0	0	5.00	4.00	4.00	7.00	7.00	9.00	0	0	0	7.00	9.00	11.00	1.00	1.00	2.00	
CNF00640_5	214432	214432	1	cdsE	2.00	1.00	3.00	0	0	0	0	0	0	0	0	0	3.00	1.00	2.00	0	0	0	0	0	0	
CNF00640_6	215482	215515	34	utr5E	13.00	13.00	11.00	0	0	0	2.00	2.00	3.00	1.00	1.00	1.00	23.00	17.00	18.00	5.00	5.00	3.00	2.00	4.00	2.00	
CNF00655_1	220761	220761	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	2.00	4.00	1.00	0	0	0	0	0	0	
CNF00655_2	221019	221019	1	cdsE	0	0	0	1.00	3.00	1.00	0	0	0	0	0	0	0	0	0	3.00	3.00	1.00	0	0	0	
CNF00655_3	222212	222269	58	utr5E	45.00	45.00	27.00	9.00	7.00	10.00	26.00	20.00	25.00	21.00	23.00	42.00	18.00	21.00	19.00	12.00	16.00	5.00	91.00	100.00	46.00	
CNF00670_1	226055	226149	95	utr5E	23566.00	11018.00	11000.00	6320.00	6034.00	6066.00	2420.00	2259.00	1653.00	1606.00	1141.00	1655.00	51516.00	19314.00	20355.00	12008.00	14739.00	1833.00	2364.00	2162.00	1607.00	
CNF00690_1	228736	228737	2	utr5E	0	0	0	3.00	2.00	4.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNF00690_2	228971	228973	3	utr5E	3.00	3.00	5.00	1.00	1.00	3.00	0	0	0	1.00	1.00	2.00	0	0	0	5.00	4.00	8.00	0	0	0	
CNF00720_1	234639	234725	87	utr5E	71.00	45.00	33.00	50.00	33.00	42.00	14.00	14.00	22.00	11.00	14.00	16.00	160.00	155.00	126.00	72.00	74.00	59.00	40.00	58.00	44.00	
CNF00760_1	240904	240904	1	cdsE	3.00	1.00	1.00	0	0	0	0	0	0	0	0	0	2.00	3.00	2.00	0	0	0	0	0	0	
CNF00760_2	241458	241480	23	utr5E	11.00	13.00	10.00	2.00	2.00	4.00	13.00	13.00	5.00	10.00	5.00	5.00	5.00	3.00	11.00	7.00	17.00	27.00	5.00	8.00	6.00	
CNF00790_1	265150	265208	59	utr5E	119.00	158.00	126.00	143.00	115.00	94.00	438.00	406.00	355.00	89.00	93.00	121.00	455.00	376.00	277.00	175.00	200.00	95.00	266.00	307.00	226.00	
CNF00800_1	266781	266927	147	utr5E	609.00	495.00	338.00	351.00	232.00	235.00	706.00	627.00	420.00	161.00	156.00	264.00	970.00	545.00	696.00	417.00	459.00	576.00	235.00	356.00	236.00	
CNF00830_1	273143	273267	125	cdsE	0	0	0	9.00	9.00	11.00	26.00	25.00	26.00	7.00	8.00	7.00	17.00	15.00	18.00	21.00	22.00	12.00	7.00	8.00	6.00	
CNF00830_2	274860	274927	68	utr5E	117.00	81.00	76.00	10.00	10.00	12.00	64.00	57.00	57.00	24.00	34.00	27.00	51.00	47.00	68.00	18.00	20.00	19.00	57.00	83.00	66.00	
