	merge_cluster																						
CNF00190_2	57912	57912	1	cdsE	0	0	0	1.00	3.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNF00190_3	57955	57955	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	
CNF00190_4	59102	59102	1	cdsE	0	0	0	4.00	1.00	1.00	1.00	1.00	2.00	0	0	0	0	0	0	0	0	0	
CNF00220_1	68970	68970	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	3.00	2.00	6.00	0	0	0	
CNF00230_1	69738	69747	10	utr3E	328.00	148.00	153.00	1633.00	1169.00	888.00	183.00	86.00	89.00	65.00	56.00	68.00	147.00	134.00	131.00	40.00	28.00	31.00	
CNF00230_2	74512	74512	1	cdsE	26.00	9.00	7.00	58.00	21.00	26.00	0	0	0	13.00	11.00	17.00	61.00	70.00	53.00	0	0	0	
CNF00230_3	75531	75665	135	utr5E	0	0	0	3.00	3.00	2.00	51.00	23.00	30.00	4.00	3.00	7.00	1.00	1.00	1.00	0	0	0	
CNF00280_1	90727	90742	16	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	5.00	6.00	6.00	0	0	0	
CNF00280_2	94571	94571	1	utr5E	0	0	0	0	0	0	0	0	0	0	0	0	1.00	2.00	1.00	0	0	0	
CNF00280_3	94650	94650	1	utr5E	0	0	0	1.00	3.00	1.00	0	0	0	6.00	3.00	12.00	1.00	4.00	4.00	0	0	0	
CNF00280_4	94721	94781	61	cdsI	0	0	0	23.00	18.00	10.00	17.00	10.00	15.00	27.00	32.00	59.00	0	0	0	0	0	0	
CNF00300_1	99223	99283	61	utr3E	24.00	16.00	10.00	41.00	29.00	25.00	1.00	1.00	1.00	33.00	30.00	46.00	72.00	68.00	41.00	12.00	6.00	6.00	
CNF00300_2	101926	101953	28	cdsE	5.00	3.00	1.00	23.00	9.00	10.00	2.00	1.00	2.00	8.00	9.00	5.00	13.00	15.00	14.00	0	0	0	
CNF00300_3	102838	102861	24	cdsI	7.00	1.00	1.00	6.00	8.00	3.00	0	0	0	2.00	2.00	2.00	3.00	2.00	3.00	0	0	0	
CNF00320_1	109626	109659	34	utr3E	62.00	41.00	22.00	22.00	19.00	14.00	20.00	13.00	20.00	14.00	24.00	32.00	30.00	28.00	36.00	29.00	14.00	10.00	
CNF00330_1	112670	112690	21	utr3E	56.00	39.00	25.00	19.00	18.00	5.00	16.00	9.00	7.00	33.00	23.00	44.00	34.00	23.00	26.00	362.00	214.00	211.00	
CNF00330_2	112919	112926	8	cdsE	0	0	0	0	0	0	1.00	2.00	1.00	19.00	20.00	21.00	25.00	15.00	16.00	143.00	53.00	37.00	
CNF00330_3	114652	114743	92	cdsE	90.00	52.00	34.00	44.00	32.00	19.00	28.00	24.00	22.00	94.00	72.00	106.00	76.00	73.00	62.00	33.00	31.00	22.00	
CNF00330_4	115583	115614	32	utr5E	1.00	7.00	2.00	0	0	0	56.00	26.00	39.00	3.00	2.00	6.00	2.00	4.00	1.00	63.00	53.00	48.00	
CNF00340_1	116105	116138	34	utr3E	8.00	12.00	3.00	13.00	9.00	5.00	2.00	2.00	2.00	0	0	0	1.00	1.00	2.00	3.00	3.00	2.00	
CNF00340_2	116668	116668	1	utr3E	3.00	2.00	2.00	0	0	0	0	0	0	2.00	3.00	2.00	6.00	2.00	3.00	5.00	1.00	1.00	
CNF00340_3	116810	116810	1	cdsE	0	0	0	0	0	0	0	0	0	2.00	2.00	4.00	0	0	0	5.00	1.00	1.00	
CNF00340_4	118195	118233	39	cdsI	3.00	1.00	1.00	0	0	0	0	0	0	0	0	0	6.00	5.00	4.00	0	0	0	
CNF00370_1	132915	132980	66	utr3E	73.00	58.00	40.00	21.00	20.00	3.00	42.00	32.00	64.00	38.00	29.00	36.00	23.00	30.00	25.00	37.00	31.00	27.00	
CNF00370_2	133370	133370	1	utr3E	4.00	4.00	7.00	6.00	2.00	1.00	0	0	0	0	0	0	0	0	0	3.00	8.00	3.00	
CNF00385_1	142656	142685	30	utr3E	45.00	20.00	23.00	66.00	24.00	34.00	61.00	21.00	25.00	3.00	6.00	12.00	12.00	26.00	12.00	1.00	1.00	1.00	
CNF00385_2	144309	144318	10	utr5E	0	0	0	0	0	0	12.00	4.00	8.00	0	0	0	0	0	0	0	0	0	
CNF00400_1	150035	150055	21	utr3E	1287.00	912.00	615.00	1010.00	773.00	480.00	125.00	64.00	81.00	445.00	359.00	529.00	812.00	773.00	657.00	778.00	476.00	467.00	
CNF00410_1	151453	151455	3	utr3E	20.00	6.00	7.00	35.00	14.00	11.00	7.00	6.00	6.00	5.00	4.00	1.00	13.00	12.00	4.00	12.00	9.00	9.00	
CNF00410_2	151455	151455	1	utr3E	0	0	0	0	0	0	0	0	0	5.00	4.00	1.00	0	0	0	0	0	0	
CNF00410_3	151520	151520	1	utr3E	0	0	0	0	0	0	0	0	0	2.00	3.00	4.00	1.00	1.00	1.00	1.00	1.00	1.00	
CNF00410_4	151597	151621	25	utr3E	18.00	10.00	13.00	10.00	5.00	6.00	2.00	2.00	5.00	3.00	3.00	2.00	8.00	4.00	4.00	9.00	12.00	10.00	
CNF00410_5	151944	151944	1	cdsI	0	0	0	0	0	0	0	0	0	0	0	0	2.00	1.00	10.00	0	0	0	
CNF00410_6	153026	153026	1	utr5E	0	0	0	0	0	0	1.00	1.00	2.00	0	0	0	0	0	0	0	0	0	
CNF00430_1	156215	156279	65	utr3E	247.00	242.00	185.00	153.00	96.00	61.00	87.00	59.00	69.00	19.00	18.00	28.00	179.00	175.00	151.00	148.00	95.00	129.00	
CNF00440_1	158063	158063	1	utr3E	7.00	6.00	2.00	12.00	8.00	1.00	0	0	0	3.00	2.00	4.00	7.00	2.00	1.00	4.00	1.00	3.00	
CNF00440_2	158122	158133	12	utr3E	41.00	24.00	16.00	34.00	32.00	23.00	7.00	4.00	5.00	10.00	16.00	5.00	39.00	25.00	32.00	22.00	12.00	9.00	
CNF00470_1	168545	168592	48	utr3E	23.00	14.00	6.00	8.00	6.00	3.00	3.00	1.00	4.00	23.00	18.00	28.00	62.00	52.00	45.00	9.00	3.00	4.00	
CNF00470_2	169324	169324	1	cdsE	0	0	0	1.00	1.00	1.00	4.00	3.00	3.00	0	0	0	0	0	0	0	0	0	
CNF00480_1	169773	169791	19	utr3E	908.00	518.00	344.00	331.00	157.00	115.00	127.00	89.00	122.00	113.00	109.00	146.00	174.00	200.00	143.00	289.00	262.00	275.00	
CNF00490_1	171472	171492	21	utr3E	415.00	181.00	127.00	83.00	60.00	44.00	162.00	125.00	206.00	32.00	31.00	36.00	23.00	38.00	20.00	62.00	46.00	44.00	
CNF00490_2	172667	172667	1	cdsI	0	0	0	4.00	1.00	2.00	0	0	0	3.00	2.00	1.00	7.00	11.00	12.00	0	0	0	
CNF00560_1	188778	188781	4	utr3E	7.00	5.00	7.00	5.00	6.00	5.00	0	0	0	7.00	7.00	12.00	16.00	16.00	12.00	1.00	1.00	4.00	
CNF00560_2	188958	188958	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	3.00	4.00	3.00	0	0	0	
CNF00560_3	191635	191635	1	cdsE	4.00	3.00	1.00	0	0	0	0	0	0	1.00	3.00	2.00	0	0	0	0	0	0	
CNF00570_1	192606	192689	84	utr3E	11948.00	7862.00	5359.00	5682.00	3246.00	2372.00	6947.00	4617.00	6983.00	2895.00	2861.00	3567.00	3805.00	4180.00	3352.00	4659.00	3466.00	3632.00	
CNF00585_1	195689	195689	1	utr3E	2.00	3.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNF00585_2	196879	196915	37	utr5E	1.00	3.00	2.00	0	0	0	10.00	8.00	3.00	11.00	11.00	10.00	18.00	26.00	18.00	2.00	1.00	1.00	
CNF00600_1	200121	200146	26	utr3E	102.00	63.00	30.00	0	0	0	36.00	21.00	21.00	49.00	24.00	49.00	119.00	152.00	105.00	19.00	13.00	15.00	
CNF00600_2	200888	200889	2	cdsI	0	0	0	0	0	0	0	0	0	0	0	0	28.00	39.00	23.00	0	0	0	
CNF00640_1	212143	212151	9	utr3E	58.00	33.00	18.00	40.00	33.00	25.00	4.00	4.00	3.00	23.00	18.00	14.00	19.00	18.00	14.00	87.00	100.00	63.00	
CNF00655_1	220732	220775	44	utr3E	3.00	1.00	1.00	0	0	0	0	0	0	2.00	2.00	2.00	28.00	24.00	28.00	0	0	0	
CNF00655_2	220852	220862	11	utr3E	38.00	82.00	28.00	70.00	32.00	30.00	14.00	3.00	8.00	34.00	34.00	45.00	68.00	87.00	68.00	30.00	18.00	24.00	
CNF00670_1	225283	225408	126	utr3E	22995.00	13497.00	9508.00	8468.00	6263.00	4036.00	2472.00	1142.00	1601.00	3413.00	2801.00	3867.00	3964.00	4031.00	3270.00	9701.00	5713.00	5552.00	
CNF00690_1	227833	227840	8	utr3E	18.00	11.00	6.00	54.00	30.00	26.00	6.00	1.00	1.00	0	0	0	3.00	4.00	2.00	23.00	9.00	10.00	
CNF00690_2	227932	227932	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00	1.00	2.00	
CNF00690_3	228366	228366	1	cdsE	2.00	2.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNF00690_4	228606	228639	34	utr5E	2.00	2.00	2.00	1.00	1.00	1.00	11.00	4.00	9.00	0	0	0	0	0	0	0	0	0	
CNF00720_1	232812	232828	17	utr3E	1.00	1.00	1.00	3.00	3.00	2.00	0	0	0	4.00	5.00	7.00	2.00	7.00	8.00	13.00	5.00	6.00	
CNF00760_1	240630	240633	4	utr3E	22.00	26.00	10.00	20.00	13.00	12.00	0	0	0	10.00	10.00	10.00	20.00	21.00	18.00	20.00	14.00	24.00	
CNF00760_2	240633	240633	1	utr3E	22.00	26.00	10.00	20.00	13.00	12.00	0	0	0	10.00	10.00	10.00	0	0	0	0	0	0	
CNF00760_3	241462	241472	11	utr5E	0	0	0	6.00	5.00	4.00	0	0	0	0	0	0	4.00	1.00	1.00	0	0	0	
CNF00790_1	249811	249939	129	utr3E	53.00	30.00	29.00	85.00	47.00	23.00	10.00	5.00	5.00	31.00	43.00	44.00	45.00	61.00	44.00	24.00	26.00	23.00	
CNF00790_2	252349	252349	1	cdsE	0	0	0	0	0	0	1.00	1.00	2.00	0	0	0	1.00	1.00	1.00	0	0	0	
CNF00800_1	265268	265355	88	utr3E	319.00	247.00	140.00	243.00	177.00	121.00	44.00	22.00	32.00	265.00	250.00	324.00	207.00	270.00	237.00	251.00	155.00	151.00	
CNF00830_1	272370	272377	8	utr3E	232.00	130.00	79.00	54.00	36.00	26.00	15.00	10.00	16.00	123.00	120.00	198.00	113.00	116.00	136.00	77.00	66.00	76.00	
CNF00860_1	276682	276701	20	utr3E	230.00	153.00	90.00	161.00	113.00	65.00	38.00	13.00	29.00	166.00	166.00	231.00	168.00	199.00	89.00	129.00	85.00	87.00	
CNF00910_1	290384	290395	12	utr3E	570.00	488.00	276.00	229.00	135.00	107.00	84.00	41.00	61.00	322.00	274.00	432.00	435.00	499.00	407.00	429.00	295.00	320.00	
CNF00920_1	293256	293276	21	utr3E	947.00	445.00	274.00	507.00	267.00	219.00	114.00	76.00	95.00	377.00	291.00	413.00	343.00	380.00	326.00	507.00	452.00	395.00	
CNF00940_1	297754	297822	69	utr3E	255.00	156.00	109.00	168.00	94.00	59.00	62.00	32.00	67.00	166.00	119.00	186.00	148.00	188.00	142.00	158.00	135.00	107.00	
CNF00960_1	301215	301236	22	utr3E	18.00	8.00	8.00	8.00	6.00	2.00	0	0	0	24.00	22.00	22.00	24.00	26.00	22.00	11.00	11.00	6.00	
CNF00960_2	301288	301288	1	utr3E	11.00	11.00	5.00	8.00	5.00	4.00	0	0	0	4.00	5.00	5.00	14.00	4.00	2.00	3.00	1.00	7.00	
CNF00980_1	303096	303193	98	utr3E	358.00	315.00	187.00	18.00	10.00	3.00	32.00	11.00	17.00	99.00	100.00	117.00	52.00	68.00	32.00	125.00	111.00	88.00	
CNF00980_2	303893	303899	7	cdsI	770.00	652.00	294.00	6.00	5.00	5.00	64.00	15.00	41.00	16.00	22.00	15.00	1.00	2.00	1.00	23.00	22.00	26.00	
CNF00980_3	305578	305580	3	utr5E	0	0	0	0	0	0	43.00	14.00	22.00	0	0	0	1.00	4.00	1.00	0	0	0	
CNF01030_1	316290	316342	53	utr3E	11.00	15.00	13.00	48.00	37.00	19.00	8.00	6.00	5.00	414.00	312.00	611.00	248.00	280.00	214.00	11.00	12.00	16.00	
CNF01030_2	316499	316499	1	utr3I	0	0	0	0	0	0	0	0	0	6.00	5.00	2.00	6.00	11.00	8.00	0	0	0	
CNF01030_3	317065	317087	23	utr5E	57.00	34.00	23.00	24.00	23.00	10.00	255.00	157.00	213.00	21.00	21.00	37.00	35.00	34.00	35.00	5.00	5.00	2.00	
CNF01040_1	317480	317521	42	utr3E	0	0	0	4.00	3.00	1.00	0	0	0	6.00	7.00	12.00	0	0	0	0	0	0	
CNF01040_2	319297	319297	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	4.00	2.00	0	0	0	0	0	0	
CNF01040_3	319913	319913	1	utr5E	0	0	0	0	0	0	7.00	6.00	8.00	0	0	0	0	0	0	0	0	0	
CNF01060_1	322182	322199	18	utr3E	21.00	12.00	10.00	17.00	6.00	4.00	11.00	8.00	7.00	69.00	51.00	60.00	9.00	13.00	5.00	10.00	5.00	4.00	
CNF01070_1	325088	325139	52	utr3E	35.00	15.00	21.00	244.00	151.00	103.00	10.00	2.00	4.00	4.00	11.00	14.00	27.00	19.00	29.00	48.00	34.00	26.00	
CNF01070_2	328779	328779	1	utr5E	0	0	0	12.00	6.00	2.00	4.00	2.00	4.00	0	0	0	0	0	0	0	0	0	
CNF01100_1	335650	335657	8	utr3E	148.00	60.00	72.00	81.00	73.00	51.00	50.00	53.00	80.00	38.00	48.00	72.00	37.00	58.00	25.00	51.00	47.00	24.00	
CNF01130_1	345140	345179	40	utr3E	178.00	104.00	58.00	59.00	39.00	23.00	5.00	3.00	5.00	34.00	21.00	38.00	65.00	86.00	69.00	25.00	23.00	23.00	
CNF01150_1	348499	348555	57	utr3E	1834.00	907.00	729.00	466.00	314.00	251.00	242.00	128.00	204.00	328.00	332.00	356.00	461.00	515.00	440.00	517.00	426.00	368.00	
CNF01180_1	357531	357568	38	utr3E	57.00	34.00	24.00	19.00	17.00	7.00	2.00	3.00	3.00	4.00	1.00	6.00	19.00	7.00	8.00	29.00	17.00	18.00	
CNF01200_1	360905	360905	1	utr3E	47.00	55.00	27.00	16.00	7.00	13.00	19.00	24.00	14.00	15.00	19.00	29.00	44.00	28.00	28.00	40.00	29.00	36.00	
CNF01230_1	369718	369723	6	utr3E	7.00	14.00	6.00	6.00	4.00	6.00	1.00	2.00	4.00	4.00	5.00	6.00	13.00	15.00	6.00	20.00	5.00	5.00	
CNF01230_2	369791	369796	6	utr3E	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	2.00	2.00	2.00	
CNF01230_3	370671	370671	1	cdsE	4.00	5.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNF01260_1	377027	377033	7	utr3E	201.00	171.00	138.00	162.00	73.00	61.00	101.00	49.00	83.00	66.00	39.00	89.00	113.00	113.00	80.00	227.00	152.00	138.00	
CNF01270_1	379596	379601	6	utr3E	36.00	26.00	15.00	16.00	12.00	17.00	13.00	18.00	14.00	29.00	22.00	20.00	20.00	14.00	17.00	27.00	20.00	23.00	
CNF01280_1	383835	383924	90	utr3E	446.00	249.00	191.00	203.00	121.00	99.00	45.00	28.00	31.00	164.00	120.00	195.00	273.00	310.00	239.00	167.00	92.00	106.00	
CNF01280_2	384317	384317	1	cdsE	0	0	0	0	0	0	7.00	13.00	4.00	0	0	0	0	0	0	0	0	0	
CNF01300_1	385681	385733	53	utr3E	116.00	60.00	48.00	67.00	68.00	31.00	4.00	6.00	5.00	79.00	75.00	106.00	83.00	108.00	94.00	82.00	50.00	55.00	
CNF01300_2	388250	388250	1	utr5E	0	0	0	0	0	0	1.00	1.00	3.00	3.00	1.00	3.00	0	0	0	0	0	0	
CNF01310_1	388876	388876	1	utr3E	10.00	7.00	16.00	30.00	16.00	14.00	2.00	3.00	1.00	0	0	0	7.00	11.00	12.00	0	0	0	
CNF01310_2	391142	391196	55	utr5E	0	0	0	4.00	2.00	2.00	11.00	6.00	7.00	3.00	1.00	1.00	1.00	5.00	4.00	0	0	0	
CNF01330_1	393947	394003	57	utr3E	140.00	73.00	63.00	62.00	47.00	32.00	48.00	29.00	58.00	57.00	64.00	63.00	76.00	60.00	38.00	36.00	29.00	31.00	
CNF01350_1	395971	396011	41	utr3E	42.00	20.00	16.00	50.00	33.00	31.00	2.00	1.00	1.00	38.00	36.00	36.00	54.00	43.00	39.00	39.00	20.00	30.00	
CNF01360_1	399487	399487	1	utr3E	0	0	0	2.00	1.00	3.00	5.00	2.00	2.00	0	0	0	3.00	1.00	2.00	0	0	0	
CNF01360_2	400874	400882	9	utr5E	12.00	3.00	2.00	6.00	4.00	4.00	26.00	16.00	16.00	6.00	8.00	18.00	3.00	1.00	3.00	2.00	1.00	1.00	
CNF01370_1	401633	401642	10	utr3E	45.00	22.00	10.00	33.00	25.00	23.00	38.00	20.00	32.00	24.00	24.00	40.00	35.00	52.00	41.00	49.00	46.00	41.00	
CNF01370_2	403704	403704	1	utr5E	0	0	0	0	0	0	10.00	6.00	9.00	2.00	2.00	4.00	0	0	0	0	0	0	
CNF01390_1	406163	406166	4	utr3E	22.00	10.00	13.00	39.00	17.00	10.00	3.00	3.00	2.00	5.00	5.00	8.00	22.00	25.00	25.00	21.00	19.00	16.00	
CNF01390_2	406166	406166	1	utr3E	22.00	10.00	13.00	0	0	0	3.00	3.00	2.00	5.00	5.00	8.00	0	0	0	0	0	0	
CNF01430_1	416410	416452	43	utr3E	11.00	8.00	5.00	46.00	27.00	20.00	14.00	17.00	16.00	0	0	0	33.00	40.00	28.00	5.00	6.00	6.00	
CNF01430_2	418543	418548	6	utr5E	47.00	25.00	17.00	26.00	19.00	12.00	44.00	28.00	16.00	313.00	281.00	295.00	105.00	121.00	121.00	8.00	6.00	3.00	
CNF01430_3	418607	418617	11	utr5E	0	0	0	0	0	0	14.00	3.00	4.00	1.00	2.00	2.00	0	0	0	0	0	0	
CNF01480_1	435321	435374	54	utr3E	2.00	8.00	2.00	40.00	14.00	16.00	3.00	3.00	2.00	2.00	3.00	6.00	19.00	17.00	13.00	4.00	3.00	3.00	
CNF01480_2	435426	435430	5	utr3E	5.00	1.00	2.00	8.00	10.00	2.00	6.00	1.00	2.00	11.00	9.00	13.00	19.00	21.00	17.00	7.00	3.00	9.00	
CNF01510_1	443893	443896	4	utr3E	34.00	32.00	17.00	54.00	27.00	31.00	5.00	2.00	1.00	3.00	7.00	4.00	15.00	12.00	13.00	26.00	17.00	22.00	
CNF01510_2	444293	444295	3	cdsE	8.00	4.00	2.00	5.00	4.00	1.00	0	0	0	0	0	0	4.00	8.00	4.00	7.00	7.00	8.00	
CNF01510_3	446515	446515	1	cdsE	11.00	14.00	10.00	9.00	7.00	9.00	3.00	3.00	2.00	0	0	0	0	0	0	1.00	7.00	14.00	
CNF01515_1	448993	448998	6	utr3E	18.00	6.00	5.00	34.00	12.00	14.00	6.00	2.00	3.00	4.00	3.00	1.00	20.00	15.00	10.00	24.00	22.00	24.00	
CNF01530_1	453302	453331	30	utr3E	2366.00	1829.00	1145.00	593.00	333.00	257.00	375.00	225.00	333.00	495.00	409.00	514.00	639.00	685.00	510.00	1322.00	1098.00	995.00	
CNF01560_1	460902	460919	18	utr3E	5.00	13.00	7.00	26.00	12.00	12.00	1.00	1.00	1.00	16.00	8.00	9.00	25.00	35.00	23.00	15.00	6.00	9.00	
CNF01560_2	461019	461021	3	cdsE	20.00	13.00	11.00	23.00	21.00	14.00	10.00	5.00	8.00	24.00	23.00	29.00	95.00	101.00	79.00	17.00	6.00	8.00	
CNF01570_1	462868	462874	7	utr3E	270.00	190.00	134.00	98.00	61.00	58.00	46.00	28.00	29.00	111.00	72.00	116.00	74.00	70.00	45.00	111.00	117.00	105.00	
CNF01640_1	482444	482454	11	utr3E	19.00	17.00	7.00	45.00	35.00	20.00	1.00	1.00	2.00	1.00	5.00	5.00	11.00	22.00	18.00	23.00	16.00	14.00	
CNF01640_2	482454	482454	1	utr3E	0	0	0	0	0	0	1.00	1.00	2.00	1.00	5.00	5.00	0	0	0	0	0	0	
CNF01640_3	484373	484373	1	cdsI	0	0	0	0	0	0	3.00	1.00	4.00	1.00	4.00	4.00	0	0	0	0	0	0	
CNF01640_4	484612	484613	2	cdsI	0	0	0	0	0	0	13.00	8.00	8.00	0	0	0	0	0	0	0	0	0	
CNF01640_5	484702	484760	59	cdsE	6.00	2.00	1.00	4.00	3.00	1.00	53.00	20.00	17.00	3.00	2.00	13.00	4.00	4.00	5.00	0	0	0	
CNF01640_6	484760	484760	1	cdsE	6.00	2.00	1.00	4.00	3.00	1.00	0	0	0	3.00	2.00	13.00	4.00	4.00	5.00	0	0	0	
CNF01640_7	486532	486544	13	utr5E	2.00	1.00	1.00	1.00	4.00	1.00	2.00	3.00	2.00	11.00	14.00	24.00	8.00	15.00	7.00	0	0	0	
CNF01640_8	486860	486944	85	utr5E	0	0	0	0	0	0	30.00	20.00	22.00	0	0	0	0	0	0	0	0	0	
CNF01680_1	495274	495288	15	utr3E	9.00	6.00	10.00	9.00	2.00	3.00	1.00	2.00	2.00	0	0	0	0	0	0	0	0	0	
CNF01680_2	495748	495751	4	cdsE	17.00	3.00	4.00	29.00	14.00	8.00	10.00	6.00	10.00	11.00	10.00	10.00	6.00	3.00	4.00	15.00	10.00	9.00	
CNF01700_1	498105	498159	55	utr3E	196.00	153.00	69.00	62.00	46.00	26.00	24.00	14.00	8.00	114.00	111.00	118.00	144.00	156.00	99.00	99.00	57.00	53.00	
CNF01700_2	498214	498214	1	utr3E	0	0	0	0	0	0	1.00	3.00	2.00	1.00	4.00	2.00	0	0	0	6.00	2.00	4.00	
CNF01720_1	501441	501492	52	cdsE	20.00	16.00	11.00	8.00	5.00	5.00	10.00	2.00	10.00	4.00	6.00	5.00	15.00	26.00	22.00	20.00	5.00	8.00	
CNF01770_1	514882	514920	39	utr3E	8.00	3.00	5.00	0	0	0	0	0	0	3.00	1.00	2.00	11.00	14.00	14.00	0	0	0	
CNF01770_2	515084	515084	1	cdsE	0	0	0	0	0	0	5.00	3.00	9.00	0	0	0	0	0	0	0	0	0	
CNF01770_3	516426	516433	8	utr5E	3.00	2.00	1.00	0	0	0	17.00	13.00	12.00	3.00	3.00	7.00	0	0	0	0	0	0	
CNF01770_4	516433	516433	1	utr5E	0	0	0	0	0	0	0	0	0	3.00	3.00	7.00	0	0	0	0	0	0	
CNF01790_1	518117	518310	194	utr3E	10224.00	5706.00	4038.00	4139.00	2989.00	2242.00	2605.00	1603.00	2277.00	746.00	602.00	814.00	1225.00	1049.00	843.00	3080.00	2535.00	2253.00	
CNF01805_1	522958	522960	3	utr3I	42.00	30.00	15.00	16.00	13.00	6.00	18.00	13.00	19.00	14.00	15.00	26.00	24.00	33.00	21.00	15.00	16.00	20.00	
CNF01805_2	523018	523030	13	cdsE	23.00	19.00	12.00	11.00	12.00	9.00	23.00	19.00	14.00	14.00	10.00	16.00	11.00	14.00	13.00	21.00	20.00	17.00	
CNF01820_1	528719	528749	31	utr3E	0	0	0	16.00	9.00	6.00	2.00	1.00	1.00	0	0	0	5.00	2.00	4.00	0	0	0	
CNF01820_2	528837	528868	32	utr3E	7.00	5.00	6.00	23.00	18.00	6.00	0	0	0	18.00	6.00	19.00	29.00	26.00	17.00	6.00	4.00	5.00	
CNF01840_1	539948	539964	17	utr3E	252.00	159.00	102.00	320.00	220.00	174.00	28.00	22.00	36.00	103.00	92.00	170.00	202.00	190.00	189.00	160.00	117.00	125.00	
CNF01860_1	542749	542794	46	utr3E	2033.00	934.00	614.00	862.00	476.00	440.00	689.00	399.00	724.00	234.00	173.00	233.00	427.00	494.00	414.00	480.00	467.00	400.00	
CNF01870_1	544569	544608	40	utr3E	69.00	45.00	29.00	38.00	24.00	16.00	14.00	8.00	13.00	40.00	47.00	47.00	57.00	66.00	56.00	52.00	38.00	37.00	
CNF01900_1	554034	554042	9	utr3E	58.00	28.00	16.00	78.00	34.00	28.00	22.00	9.00	16.00	21.00	16.00	35.00	44.00	29.00	20.00	28.00	26.00	19.00	
CNF01900_2	554094	554102	9	utr3E	349.00	232.00	148.00	264.00	152.00	112.00	88.00	40.00	64.00	199.00	193.00	269.00	366.00	401.00	278.00	205.00	128.00	125.00	
CNF01920_1	563279	563282	4	utr3E	2.00	2.00	1.00	0	0	0	0	0	0	3.00	3.00	6.00	6.00	6.00	2.00	1.00	1.00	2.00	
CNF01920_2	563434	563476	43	utr3E	1.00	2.00	1.00	0	0	0	20.00	8.00	7.00	0	0	0	11.00	7.00	5.00	5.00	3.00	5.00	
CNF01920_3	563581	563583	3	utr3E	0	0	0	0	0	0	4.00	5.00	3.00	0	0	0	0	0	0	0	0	0	
CNF01920_4	564324	564324	1	cdsE	2.00	2.00	4.00	0	0	0	13.00	3.00	5.00	2.00	8.00	6.00	2.00	3.00	2.00	0	0	0	
CNF01920_5	565127	565130	4	utr5E	0	0	0	0	0	0	1.00	1.00	2.00	2.00	3.00	7.00	3.00	4.00	2.00	0	0	0	
CNF01950_1	574664	574680	17	utr3E	1282.00	687.00	542.00	1352.00	1091.00	748.00	212.00	94.00	143.00	851.00	739.00	956.00	1219.00	1305.00	1049.00	652.00	414.00	348.00	
CNF01950_2	576482	576528	47	utr5I	28.00	9.00	5.00	9.00	7.00	6.00	53.00	40.00	66.00	14.00	8.00	16.00	12.00	20.00	19.00	0	0	0	
CNF01970_1	578683	578695	13	utr3E	65.00	26.00	22.00	41.00	43.00	22.00	3.00	3.00	1.00	9.00	12.00	10.00	34.00	26.00	20.00	44.00	22.00	18.00	
CNF02010_1	584831	584839	9	utr3E	17.00	2.00	10.00	22.00	14.00	10.00	11.00	3.00	5.00	0	0	0	8.00	2.00	7.00	3.00	4.00	3.00	
CNF02010_2	585273	585331	59	utr3E	84.00	46.00	30.00	33.00	35.00	26.00	62.00	50.00	61.00	26.00	30.00	21.00	28.00	42.00	40.00	28.00	26.00	24.00	
CNF02010_3	585474	585484	11	cdsE	11.00	9.00	7.00	10.00	14.00	14.00	17.00	7.00	10.00	7.00	7.00	11.00	17.00	13.00	18.00	4.00	5.00	9.00	
CNF02060_1	595967	595999	33	utr3E	143.00	97.00	52.00	91.00	42.00	30.00	34.00	17.00	34.00	34.00	35.00	36.00	55.00	70.00	50.00	62.00	46.00	51.00	
CNF02080_1	608669	608700	32	utr3E	792.00	362.00	221.00	336.00	178.00	163.00	183.00	83.00	168.00	241.00	240.00	306.00	396.00	420.00	362.00	342.00	303.00	229.00	
CNF02100_1	612998	613005	8	utr3E	258.00	198.00	162.00	123.00	93.00	65.00	118.00	69.00	91.00	120.00	96.00	148.00	152.00	165.00	133.00	118.00	64.00	88.00	
CNF02120_1	619785	619848	64	utr3E	2.00	1.00	2.00	27.00	26.00	10.00	2.00	3.00	6.00	0	0	0	14.00	14.00	9.00	2.00	4.00	2.00	
CNF02120_2	622283	622287	5	utr5E	20.00	14.00	13.00	35.00	17.00	12.00	77.00	43.00	66.00	44.00	51.00	43.00	47.00	45.00	36.00	8.00	7.00	7.00	
CNF02120_3	622373	622427	55	utr5E	38.00	21.00	14.00	10.00	7.00	7.00	223.00	111.00	125.00	80.00	64.00	75.00	59.00	48.00	42.00	10.00	4.00	5.00	
