	merge_cluster																									
CNF00360_1	124708	124738	31	utr5E	0	0	0	0	0	0	0	0	0	2.00	2.00	2.00	0	0	0	1.00	1.00	1.00	4.00	3.00	4.00	
CNF00360_2	126359	126366	8	cdsE	0	0	0	1.00	2.00	2.00	0	0	0	0	0	0	0	0	0	3.00	2.00	3.00	0	0	0	
CNF00360_3	126415	126415	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	2.00	1.00	0	0	0	0	0	0	3.00	2.00	1.00	
CNF00360_4	126826	126826	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	2.00	2.00	0	0	0	0	0	0	0	0	0	
CNF00380_1	140054	140226	173	utr5E	16.00	21.00	15.00	26.00	21.00	22.00	136.00	118.00	154.00	49.00	55.00	62.00	7.00	6.00	6.00	42.00	39.00	50.00	7.00	12.00	12.00	
CNF00390_1	144575	144653	79	utr5E	158.00	296.00	256.00	365.00	346.00	228.00	100.00	102.00	56.00	41.00	41.00	69.00	929.00	792.00	489.00	635.00	609.00	114.00	161.00	235.00	174.00	
CNF00420_1	153670	153710	41	utr5E	100.00	91.00	62.00	39.00	52.00	36.00	77.00	70.00	29.00	26.00	29.00	38.00	191.00	93.00	142.00	110.00	92.00	74.00	53.00	40.00	24.00	
CNF00420_2	154314	154331	18	cdsE	0	0	0	0	0	0	5.00	5.00	5.00	11.00	6.00	6.00	0	0	0	0	0	0	5.00	2.00	1.00	
CNF00420_3	155144	155194	51	cdsE	0	0	0	16.00	21.00	13.00	3.00	1.00	1.00	2.00	3.00	4.00	5.00	6.00	3.00	2.00	1.00	1.00	6.00	5.00	7.00	
CNF00420_4	155569	155621	53	cdsI	0	0	0	1.00	1.00	1.00	7.00	10.00	10.00	16.00	13.00	7.00	1.00	3.00	3.00	1.00	1.00	3.00	6.00	3.00	3.00	
CNF00450_1	160835	160893	59	utr5E	28.00	35.00	24.00	7.00	9.00	10.00	49.00	32.00	48.00	25.00	21.00	30.00	15.00	12.00	10.00	4.00	2.00	4.00	20.00	27.00	19.00	
CNF00450_2	161370	161370	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	6.00	3.00	3.00	0	0	0	0	0	0	
CNF00450_3	162505	162790	286	cdsE	243.00	148.00	136.00	56.00	81.00	148.00	114.00	97.00	102.00	780.00	448.00	507.00	5.00	5.00	6.00	459.00	526.00	2844.00	22.00	23.00	21.00	
CNF00460_1	165488	165575	88	utr5E	19.00	14.00	9.00	2.00	2.00	3.00	1.00	1.00	2.00	2.00	2.00	4.00	6.00	3.00	4.00	0	0	0	7.00	7.00	6.00	
CNF00460_2	167363	167363	1	cdsI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	2.00	3.00	0	0	0	
CNF00460_3	167520	167527	8	cdsE	0	0	0	0	0	0	0	0	0	2.00	6.00	4.00	0	0	0	0	0	0	0	0	0	
CNF00500_1	172997	173102	106	utr5E	302.00	309.00	267.00	283.00	198.00	210.00	197.00	198.00	160.00	99.00	107.00	150.00	594.00	507.00	398.00	194.00	185.00	78.00	153.00	170.00	119.00	
CNF00500_2	174791	174843	53	cdsE	1.00	1.00	2.00	12.00	24.00	16.00	0	0	0	26.00	28.00	39.00	0	0	0	4.00	2.00	2.00	3.00	7.00	4.00	
CNF00510_1	176282	176305	24	cdsE	37.00	21.00	34.00	26.00	30.00	28.00	40.00	43.00	27.00	92.00	108.00	146.00	4.00	3.00	7.00	34.00	24.00	42.00	61.00	76.00	49.00	
CNF00520_1	178261	178403	143	utr5E	492.00	304.00	247.00	131.00	127.00	97.00	211.00	213.00	202.00	187.00	180.00	148.00	170.00	166.00	155.00	129.00	117.00	93.00	244.00	257.00	259.00	
CNF00540_1	183782	183883	102	utr5E	670.00	339.00	308.00	97.00	125.00	72.00	189.00	170.00	180.00	67.00	79.00	81.00	565.00	400.00	361.00	90.00	165.00	40.00	267.00	275.00	225.00	
CNF00540_2	183997	184282	286	utr5E	1439.00	901.00	766.00	70.00	80.00	71.00	927.00	760.00	738.00	851.00	1012.00	1074.00	113.00	127.00	98.00	28.00	40.00	12.00	764.00	803.00	716.00	
CNF00540_3	185997	186040	44	cdsE	3.00	2.00	2.00	2.00	2.00	1.00	3.00	4.00	3.00	6.00	2.00	2.00	0	0	0	23.00	29.00	18.00	2.00	1.00	1.00	
CNF00580_1	195002	195178	177	utr5E	497.00	344.00	263.00	259.00	153.00	174.00	202.00	240.00	153.00	120.00	91.00	118.00	357.00	359.00	314.00	318.00	228.00	342.00	172.00	146.00	140.00	
CNF00590_1	197184	197190	7	utr5E	3.00	3.00	3.00	0	0	0	1.00	3.00	3.00	0	0	0	0	0	0	8.00	5.00	5.00	0	0	0	
CNF00590_2	197465	197565	101	utr5E	16.00	25.00	10.00	0	0	0	139.00	139.00	99.00	24.00	35.00	34.00	10.00	8.00	9.00	3.00	3.00	1.00	64.00	71.00	70.00	
CNF00590_3	198307	198307	1	cdsE	0	0	0	0	0	0	1.00	1.00	2.00	2.00	1.00	2.00	3.00	3.00	1.00	1.00	2.00	2.00	0	0	0	
CNF00590_4	198819	198819	1	cdsE	0	0	0	0	0	0	3.00	12.00	2.00	2.00	3.00	1.00	4.00	1.00	2.00	0	0	0	1.00	5.00	5.00	
CNF00590_5	198965	199118	154	cdsE	0	0	0	0	0	0	35.00	40.00	37.00	9.00	8.00	9.00	1.00	1.00	2.00	0	0	0	0	0	0	
CNF00590_6	199345	199352	8	cdsE	0	0	0	0	0	0	25.00	19.00	27.00	16.00	15.00	4.00	0	0	0	0	0	0	1.00	3.00	2.00	
CNF00610_1	203257	203316	60	utr5E	4.00	6.00	5.00	2.00	1.00	3.00	2.00	4.00	2.00	7.00	2.00	3.00	93.00	70.00	48.00	97.00	87.00	58.00	19.00	26.00	21.00	
CNF00610_2	203624	203624	1	utr5I	1.00	1.00	2.00	0	0	0	0	0	0	0	0	0	1.00	1.00	2.00	0	0	0	0	0	0	
CNF00610_3	203873	203873	1	cdsE	0	0	0	0	0	0	0	0	0	4.00	2.00	2.00	0	0	0	0	0	0	0	0	0	
CNF00610_4	204202	204202	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	2.00	3.00	1.00	1.00	1.00	0	0	0	0	0	0	
CNF00610_5	204642	204642	1	cdsE	0	0	0	0	0	0	0	0	0	3.00	2.00	2.00	5.00	3.00	2.00	5.00	6.00	1.00	0	0	0	
CNF00610_6	205905	205981	77	utr3E	2.00	4.00	2.00	11.00	16.00	14.00	7.00	9.00	5.00	0	0	0	6.00	4.00	3.00	13.00	12.00	8.00	4.00	1.00	1.00	
CNF00620_1	206346	206424	79	utr5E	112.00	71.00	57.00	35.00	33.00	38.00	33.00	40.00	24.00	63.00	39.00	33.00	49.00	78.00	32.00	34.00	42.00	30.00	105.00	106.00	100.00	
CNF00620_2	206888	206984	97	cdsE	0	0	0	33.00	28.00	29.00	6.00	9.00	5.00	28.00	29.00	29.00	1.00	2.00	1.00	4.00	3.00	3.00	14.00	17.00	21.00	
CNF00620_3	207065	207173	109	cdsE	0	0	0	3.00	1.00	1.00	6.00	8.00	5.00	9.00	14.00	7.00	11.00	13.00	8.00	2.00	2.00	2.00	15.00	14.00	8.00	
CNF00620_4	208310	208404	95	cdsE	16.00	6.00	5.00	0	0	0	3.00	6.00	3.00	30.00	24.00	24.00	0	0	0	2.00	7.00	4.00	44.00	58.00	27.00	
CNF00620_5	209312	209390	79	cdsE	0	0	0	39.00	35.00	63.00	0	0	0	0	0	0	7.00	8.00	6.00	35.00	31.00	26.00	0	0	0	
CNF00630_1	210186	210264	79	utr5E	793.00	724.00	552.00	237.00	179.00	176.00	290.00	282.00	207.00	102.00	135.00	156.00	798.00	583.00	504.00	258.00	344.00	264.00	237.00	250.00	162.00	
CNF00650_1	216050	216154	105	utr5E	181.00	182.00	125.00	52.00	25.00	29.00	69.00	60.00	39.00	20.00	27.00	28.00	117.00	113.00	97.00	47.00	73.00	32.00	51.00	66.00	48.00	
CNF00650_2	217415	217416	2	cdsE	0	0	0	0	0	0	2.00	1.00	2.00	7.00	4.00	8.00	0	0	0	0	0	0	0	0	0	
CNF00650_3	219726	219786	61	cdsE	0	0	0	18.00	10.00	12.00	1.00	2.00	2.00	0	0	0	24.00	32.00	19.00	2.00	1.00	1.00	0	0	0	
CNF00650_4	220705	220709	5	utr3E	0	0	0	12.00	22.00	25.00	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	3.00	5.00	2.00	
CNF00660_1	222462	222551	90	utr5E	23.00	23.00	16.00	13.00	11.00	8.00	10.00	17.00	7.00	1.00	1.00	1.00	37.00	16.00	11.00	13.00	22.00	14.00	16.00	13.00	16.00	
CNF00660_2	223354	223429	76	cdsE	0	0	0	6.00	6.00	5.00	14.00	13.00	8.00	7.00	3.00	5.00	0	0	0	0	0	0	8.00	10.00	12.00	
CNF00660_3	223534	223587	54	cdsE	0	0	0	1.00	1.00	1.00	33.00	43.00	37.00	24.00	15.00	20.00	8.00	4.00	4.00	2.00	3.00	4.00	25.00	30.00	22.00	
CNF00660_4	223856	223865	10	cdsE	26.00	7.00	7.00	6.00	4.00	9.00	2.00	6.00	3.00	11.00	9.00	7.00	5.00	4.00	4.00	3.00	10.00	5.00	12.00	8.00	9.00	
CNF00660_5	223982	224017	36	cdsE	0	0	0	0	0	0	12.00	10.00	15.00	0	0	0	0	0	0	3.00	5.00	10.00	4.00	10.00	5.00	
CNF00660_6	224227	224389	163	cdsE	1.00	1.00	1.00	3.00	4.00	3.00	42.00	63.00	55.00	27.00	16.00	15.00	3.00	5.00	4.00	7.00	5.00	10.00	35.00	40.00	37.00	
CNF00660_7	224721	224797	77	cdsE	33.00	16.00	13.00	2.00	2.00	4.00	88.00	129.00	129.00	66.00	38.00	54.00	5.00	5.00	7.00	5.00	5.00	10.00	90.00	88.00	68.00	
CNF00680_1	226298	226363	66	utr5E	22.00	24.00	16.00	0	0	0	18.00	15.00	20.00	34.00	32.00	42.00	15.00	7.00	6.00	0	0	0	10.00	8.00	10.00	
CNF00680_2	227951	227951	1	utr3E	0	0	0	2.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNF00710_1	232221	232394	174	utr5E	328.00	192.00	155.00	93.00	84.00	88.00	386.00	366.00	288.00	125.00	120.00	233.00	213.00	207.00	283.00	192.00	193.00	309.00	221.00	228.00	225.00	
CNF00730_1	234841	234997	157	utr5E	446.00	483.00	297.00	205.00	175.00	147.00	316.00	301.00	216.00	167.00	89.00	168.00	416.00	456.00	458.00	195.00	217.00	375.00	147.00	146.00	121.00	
CNF00740_1	237893	238046	154	utr5E	150.00	123.00	77.00	68.00	60.00	58.00	54.00	44.00	51.00	30.00	43.00	38.00	336.00	233.00	228.00	111.00	115.00	113.00	52.00	35.00	35.00	
CNF00740_2	238592	238602	11	cdsE	34.00	11.00	11.00	29.00	13.00	7.00	13.00	22.00	19.00	29.00	33.00	29.00	57.00	34.00	45.00	3.00	7.00	1.00	7.00	8.00	10.00	
CNF00750_1	239578	239627	50	utr5E	53.00	31.00	23.00	10.00	17.00	19.00	19.00	25.00	23.00	29.00	20.00	25.00	31.00	36.00	49.00	7.00	21.00	24.00	23.00	28.00	16.00	
CNF00770_1	241589	241604	16	utr5E	23.00	6.00	12.00	10.00	11.00	12.00	0	0	0	0	0	0	70.00	28.00	27.00	16.00	12.00	6.00	6.00	10.00	7.00	
CNF00770_2	242449	242482	34	cdsE	2.00	1.00	1.00	0	0	0	6.00	7.00	8.00	2.00	3.00	3.00	0	0	0	0	0	0	6.00	8.00	5.00	
CNF00770_3	242981	243059	79	cdsE	0	0	0	18.00	20.00	15.00	11.00	11.00	5.00	13.00	12.00	14.00	2.00	2.00	4.00	19.00	28.00	15.00	0	0	0	
CNF00770_4	243403	243519	117	cdsE	5.00	3.00	3.00	1.00	2.00	2.00	3.00	2.00	3.00	16.00	13.00	11.00	0	0	0	14.00	17.00	27.00	1.00	1.00	1.00	
CNF00770_5	243815	243867	53	cdsE	3.00	1.00	1.00	1.00	1.00	2.00	0	0	0	2.00	1.00	1.00	14.00	14.00	16.00	11.00	10.00	8.00	0	0	0	
CNF00780_1	244309	244350	42	utr5E	99.00	107.00	86.00	60.00	40.00	26.00	39.00	45.00	29.00	22.00	13.00	32.00	100.00	66.00	76.00	49.00	61.00	140.00	27.00	25.00	20.00	
CNF00780_2	248261	248449	189	cdsE	77.00	24.00	30.00	16.00	10.00	6.00	10.00	27.00	24.00	58.00	51.00	51.00	4.00	7.00	14.00	0	0	0	19.00	18.00	12.00	
CNF00780_3	248509	248517	9	cdsE	74.00	40.00	35.00	30.00	25.00	25.00	47.00	46.00	39.00	109.00	72.00	61.00	60.00	32.00	67.00	6.00	8.00	20.00	30.00	45.00	22.00	
CNF00810_1	267100	267186	87	utr5E	282.00	153.00	120.00	87.00	57.00	67.00	87.00	86.00	85.00	44.00	43.00	31.00	195.00	205.00	177.00	75.00	83.00	41.00	54.00	63.00	40.00	
CNF00820_1	268737	268783	47	utr5E	51.00	34.00	30.00	7.00	7.00	5.00	18.00	19.00	20.00	21.00	21.00	33.00	35.00	34.00	36.00	6.00	10.00	9.00	6.00	5.00	6.00	
CNF00820_2	269657	269693	37	cdsI	0	0	0	15.00	12.00	15.00	0	0	0	0	0	0	0	0	0	10.00	12.00	5.00	0	0	0	
CNF00820_3	269771	269778	8	cdsI	0	0	0	2.00	4.00	1.00	0	0	0	0	0	0	0	0	0	3.00	2.00	2.00	0	0	0	
CNF00820_4	269830	269853	24	cdsE	0	0	0	2.00	6.00	3.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNF00820_5	270056	270060	5	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.00	2.00	2.00	0	0	0	
CNF00825_1	271609	271700	92	utr5E	199.00	207.00	155.00	110.00	90.00	81.00	76.00	88.00	64.00	66.00	45.00	58.00	255.00	167.00	144.00	50.00	77.00	70.00	138.00	154.00	152.00	
CNF00850_1	275775	275892	118	utr5E	1092.00	792.00	798.00	799.00	818.00	849.00	515.00	591.00	449.00	307.00	290.00	424.00	4147.00	2260.00	2174.00	2007.00	2804.00	1142.00	850.00	728.00	469.00	
CNF00870_1	278230	278296	67	utr5E	316.00	244.00	204.00	74.00	88.00	120.00	150.00	165.00	138.00	148.00	161.00	177.00	331.00	254.00	204.00	129.00	161.00	87.00	302.00	270.00	212.00	
CNF00870_2	279177	279252	76	utr3E	0	0	0	9.00	8.00	15.00	1.00	1.00	1.00	39.00	33.00	24.00	1.00	1.00	1.00	2.00	4.00	3.00	16.00	13.00	11.00	
CNF00880_1	279485	279553	69	utr5E	26.00	18.00	12.00	4.00	1.00	1.00	4.00	2.00	4.00	2.00	3.00	6.00	1.00	5.00	5.00	1.00	3.00	1.00	17.00	17.00	16.00	
CNF00880_2	279714	279729	16	utr5E	0	0	0	0	0	0	0	0	0	0	0	0	3.00	2.00	3.00	0	0	0	0	0	0	
CNF00880_3	279730	279847	118	utr5E	6.00	5.00	6.00	90.00	71.00	90.00	0	0	0	0	0	0	4.00	1.00	1.00	2.00	4.00	5.00	3.00	5.00	5.00	
CNF00880_4	280572	280608	37	cdsE	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	2.00	2.00	6.00	8.00	6.00	3.00	0	0	0	
CNF00880_5	280738	280738	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	5.00	2.00	1.00	0	0	0	0	0	0	
CNF00880_6	280937	280948	12	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00	3.00	5.00	0	0	0	
CNF00880_7	281140	281200	61	cdsI	0	0	0	0	0	0	0	0	0	7.00	6.00	8.00	0	0	0	0	0	0	0	0	0	
CNF00880_8	281941	281943	3	cdsE	0	0	0	0	0	0	1.00	2.00	1.00	5.00	6.00	6.00	0	0	0	0	0	0	3.00	3.00	1.00	
CNF00890_1	283164	283305	142	utr5E	842.00	679.00	508.00	671.00	391.00	459.00	111.00	134.00	75.00	42.00	38.00	55.00	938.00	821.00	549.00	666.00	725.00	141.00	166.00	169.00	155.00	
CNF00890_2	285916	285931	16	cdsI	20.00	11.00	15.00	16.00	18.00	24.00	7.00	9.00	7.00	7.00	19.00	10.00	2.00	2.00	7.00	9.00	5.00	3.00	5.00	2.00	3.00	
CNF00900_1	287500	287575	76	utr5E	130.00	103.00	74.00	68.00	56.00	45.00	35.00	34.00	32.00	22.00	13.00	22.00	156.00	95.00	110.00	54.00	50.00	28.00	67.00	82.00	50.00	
CNF00900_2	288089	288103	15	cdsE	0	0	0	0	0	0	0	0	0	6.00	2.00	2.00	0	0	0	0	0	0	0	0	0	
CNF00900_3	288604	288618	15	cdsE	1.00	1.00	1.00	0	0	0	5.00	6.00	4.00	0	0	0	0	0	0	0	0	0	2.00	1.00	1.00	
CNF00905_1	289172	289438	267	utr5E	337.00	197.00	157.00	111.00	101.00	78.00	142.00	131.00	105.00	75.00	69.00	54.00	173.00	185.00	241.00	139.00	106.00	158.00	88.00	111.00	103.00	
CNF00905_2	290149	290151	3	cdsE	0	0	0	4.00	12.00	7.00	0	0	0	32.00	15.00	17.00	0	0	0	2.00	8.00	4.00	0	0	0	
CNF00930_1	295936	296154	219	utr5E	2486.00	1379.00	1188.00	1558.00	1409.00	1281.00	1043.00	1137.00	715.00	773.00	681.00	984.00	2387.00	2765.00	2532.00	2747.00	3047.00	494.00	1178.00	1291.00	1048.00	
CNF00950_1	299556	299613	58	utr5E	136.00	126.00	131.00	60.00	66.00	46.00	82.00	72.00	77.00	59.00	72.00	58.00	254.00	142.00	152.00	70.00	79.00	43.00	51.00	50.00	41.00	
CNF00950_2	300691	300697	7	cdsE	0	0	0	0	0	0	0	0	0	12.00	12.00	14.00	0	0	0	0	0	0	1.00	1.00	1.00	
CNF00970_1	301945	302007	63	utr5E	25.00	29.00	22.00	83.00	81.00	54.00	36.00	40.00	22.00	9.00	3.00	13.00	23.00	31.00	31.00	60.00	53.00	63.00	26.00	27.00	17.00	
CNF00970_2	302394	302397	4	cdsE	0	0	0	0	0	0	0	0	0	2.00	2.00	2.00	0	0	0	0	0	0	0	0	0	
CNF00970_3	302545	302624	80	cdsE	0	0	0	22.00	23.00	13.00	7.00	9.00	7.00	0	0	0	7.00	9.00	7.00	3.00	5.00	2.00	7.00	7.00	8.00	
CNF00970_4	302687	302763	77	cdsE	0	0	0	4.00	1.00	8.00	5.00	4.00	4.00	0	0	0	23.00	20.00	20.00	1.00	1.00	1.00	2.00	1.00	1.00	
CNF00970_5	302841	302841	1	cdsE	0	0	0	0	0	0	0	0	0	3.00	1.00	3.00	0	0	0	0	0	0	0	0	0	
CNF00990_1	307476	307478	3	utr5E	0	0	0	0	0	0	0	0	0	0	0	0	5.00	2.00	3.00	0	0	0	0	0	0	
CNF00990_2	307501	307679	179	utr5E	16.00	14.00	10.00	13.00	13.00	21.00	6.00	5.00	8.00	22.00	16.00	27.00	21.00	18.00	11.00	21.00	21.00	10.00	1.00	1.00	1.00	
CNF00990_3	307754	307869	116	cdsE	0	0	0	0	0	0	3.00	3.00	5.00	23.00	26.00	19.00	1.00	1.00	1.00	0	0	0	7.00	5.00	8.00	
CNF00990_4	307947	308178	232	cdsI	4.00	3.00	4.00	28.00	31.00	33.00	9.00	12.00	11.00	38.00	42.00	42.00	8.00	6.00	8.00	33.00	56.00	36.00	22.00	34.00	22.00	
CNF00990_5	308899	309018	120	cdsE	0	0	0	3.00	2.00	2.00	1.00	1.00	3.00	14.00	14.00	15.00	0	0	0	0	0	0	9.00	6.00	5.00	
CNF01000_1	309385	309551	167	utr5E	2026.00	1629.00	1475.00	217.00	204.00	175.00	1003.00	1037.00	615.00	623.00	947.00	1686.00	2050.00	2404.00	2104.00	2197.00	2807.00	1520.00	6294.00	9192.00	6389.00	
CNF01020_1	315359	315550	192	utr5E	1937.00	1551.00	1207.00	490.00	417.00	324.00	3096.00	3008.00	2570.00	1951.00	2194.00	2780.00	1453.00	1707.00	1468.00	604.00	752.00	333.00	1641.00	1824.00	1408.00	
CNF01050_1	320429	320429	1	utr5E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	
CNF01050_2	320435	320435	1	utr5E	0	0	0	0	0	0	0	0	0	0	0	0	2.00	1.00	1.00	0	0	0	0	0	0	
CNF01050_3	320772	320772	1	cdsI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	
CNF01050_4	320848	320881	34	cdsE	2.00	5.00	6.00	0	0	0	0	0	0	3.00	4.00	2.00	0	0	0	0	0	0	0	0	0	
CNF01050_5	321456	321504	49	cdsE	26.00	9.00	18.00	1.00	1.00	1.00	0	0	0	17.00	11.00	11.00	2.00	2.00	2.00	6.00	10.00	12.00	0	0	0	
CNF01050_6	321972	321972	1	cdsE	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNF01050_7	322033	322041	9	cdsE	0	0	0	5.00	4.00	7.00	0	0	0	4.00	2.00	3.00	0	0	0	0	0	0	0	0	0	
CNF01080_1	329220	329308	89	utr5E	2052.00	1168.00	1049.00	784.00	714.00	797.00	764.00	751.00	751.00	664.00	591.00	732.00	3395.00	1454.00	1527.00	1124.00	1266.00	312.00	767.00	824.00	619.00	
CNF01090_1	332125	332206	82	utr5E	186.00	62.00	66.00	97.00	122.00	140.00	204.00	253.00	291.00	243.00	264.00	252.00	55.00	31.00	44.00	46.00	41.00	72.00	77.00	67.00	38.00	
CNF01090_2	332777	332915	139	utr5E	46.00	44.00	36.00	24.00	24.00	18.00	141.00	112.00	118.00	79.00	69.00	99.00	27.00	35.00	29.00	34.00	46.00	37.00	143.00	189.00	178.00	
CNF01090_3	333141	333288	148	cdsE	0	0	0	4.00	2.00	2.00	28.00	27.00	27.00	24.00	40.00	23.00	9.00	7.00	7.00	11.00	13.00	13.00	50.00	60.00	34.00	
CNF01090_4	335214	335332	119	cdsE	0	0	0	2.00	1.00	1.00	44.00	43.00	67.00	115.00	117.00	80.00	4.00	4.00	5.00	3.00	2.00	3.00	72.00	61.00	45.00	
CNF01110_1	337356	337429	74	utr5E	23.00	13.00	14.00	2.00	1.00	2.00	15.00	13.00	21.00	21.00	17.00	29.00	7.00	4.00	2.00	2.00	1.00	1.00	6.00	11.00	8.00	
CNF01110_2	337757	337760	4	cdsE	0	0	0	0	0	0	2.00	6.00	2.00	5.00	2.00	2.00	0	0	0	0	0	0	0	0	0	
CNF01110_3	338078	338078	1	cdsE	0	0	0	0	0	0	0	0	0	7.00	8.00	1.00	1.00	1.00	1.00	0	0	0	0	0	0	
CNF01110_4	338143	338159	17	cdsE	0	0	0	2.00	1.00	1.00	0	0	0	15.00	17.00	15.00	0	0	0	8.00	7.00	6.00	3.00	1.00	1.00	
CNF01110_5	338221	338313	93	cdsE	1.00	1.00	1.00	2.00	1.00	1.00	5.00	5.00	6.00	11.00	18.00	12.00	1.00	1.00	1.00	0	0	0	5.00	4.00	5.00	
CNF01110_6	338424	338552	129	cdsE	0	0	0	21.00	33.00	42.00	3.00	1.00	3.00	57.00	57.00	52.00	0	0	0	21.00	20.00	19.00	0	0	0	
CNF01120_1	340702	340702	1	utr5E	4.00	5.00	5.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNF01120_2	341993	342126	134	utr5E	10.00	15.00	12.00	14.00	9.00	8.00	16.00	23.00	7.00	13.00	24.00	22.00	23.00	9.00	16.00	2.00	1.00	1.00	6.00	11.00	5.00	
CNF01120_3	342315	342315	1	utr5E	4.00	2.00	4.00	1.00	1.00	1.00	1.00	1.00	3.00	0	0	0	2.00	2.00	4.00	0	0	0	0	0	0	
CNF01140_1	347989	348083	95	utr5E	442.00	301.00	212.00	157.00	164.00	170.00	298.00	292.00	266.00	358.00	362.00	342.00	300.00	363.00	345.00	387.00	256.00	298.00	331.00	299.00	294.00	
CNF01140_2	348296	348347	52	utr3E	8.00	2.00	4.00	4.00	2.00	9.00	1.00	1.00	1.00	145.00	115.00	126.00	1.00	1.00	2.00	5.00	1.00	2.00	4.00	6.00	5.00	
CNF01160_1	349560	349668	109	utr5E	1645.00	1390.00	865.00	199.00	186.00	225.00	796.00	787.00	694.00	673.00	505.00	633.00	266.00	373.00	282.00	289.00	227.00	467.00	689.00	866.00	887.00	
CNF01165_1	351504	351565	62	utr5E	34.00	14.00	14.00	27.00	28.00	34.00	8.00	6.00	7.00	13.00	5.00	11.00	49.00	34.00	22.00	9.00	27.00	12.00	8.00	7.00	10.00	
CNF01165_2	351917	351968	52	cdsE	11.00	8.00	7.00	9.00	4.00	4.00	0	0	0	13.00	17.00	8.00	1.00	1.00	1.00	2.00	2.00	3.00	0	0	0	
CNF01165_3	352879	352927	49	cdsI	1.00	5.00	1.00	15.00	9.00	10.00	0	0	0	11.00	9.00	7.00	0	0	0	27.00	38.00	24.00	0	0	0	
CNF01170_1	354192	354304	113	utr5E	984.00	1146.00	751.00	78.00	48.00	49.00	158.00	177.00	149.00	129.00	199.00	232.00	442.00	502.00	413.00	109.00	136.00	40.00	544.00	712.00	526.00	
CNF01190_1	358830	358857	28	utr5E	70.00	47.00	26.00	18.00	16.00	26.00	31.00	33.00	50.00	17.00	13.00	14.00	18.00	9.00	9.00	38.00	33.00	19.00	44.00	29.00	17.00	
CNF01190_2	359475	359607	133	utr5E	117.00	124.00	65.00	188.00	144.00	117.00	131.00	145.00	86.00	34.00	35.00	36.00	90.00	136.00	137.00	106.00	95.00	71.00	81.00	110.00	85.00	
CNF01190_3	360730	360751	22	utr3E	0	0	0	1.00	2.00	2.00	0	0	0	7.00	4.00	7.00	0	0	0	1.00	2.00	1.00	3.00	3.00	3.00	
CNF01210_1	362713	362862	150	utr5E	34.00	28.00	25.00	2.00	1.00	2.00	63.00	73.00	50.00	16.00	14.00	21.00	61.00	66.00	58.00	12.00	14.00	3.00	70.00	81.00	49.00	
CNF01210_2	362924	363107	184	utr5E	249.00	196.00	143.00	147.00	112.00	96.00	84.00	64.00	74.00	59.00	74.00	73.00	351.00	357.00	307.00	202.00	222.00	117.00	180.00	240.00	256.00	
CNF01220_1	366790	366790	1	utr5E	0	0	0	0	0	0	2.00	1.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNF01220_2	366963	366964	2	utr5E	43.00	32.00	15.00	3.00	10.00	28.00	7.00	8.00	4.00	23.00	14.00	15.00	5.00	7.00	9.00	10.00	15.00	22.00	12.00	9.00	25.00	
CNF01220_3	367675	367698	24	cdsE	5.00	2.00	4.00	7.00	10.00	4.00	4.00	1.00	1.00	8.00	3.00	4.00	3.00	3.00	5.00	6.00	3.00	3.00	0	0	0	
CNF01220_4	367835	367839	5	cdsE	0	0	0	0	0	0	0	0	0	3.00	5.00	2.00	0	0	0	0	0	0	0	0	0	
CNF01220_5	369620	369638	19	utr3E	3.00	1.00	1.00	7.00	6.00	5.00	0	0	0	2.00	2.00	1.00	0	0	0	1.00	3.00	1.00	0	0	0	
CNF01220_6	369791	369796	6	utr3E	0	0	0	7.00	8.00	9.00	0	0	0	0	0	0	0	0	0	9.00	11.00	17.00	0	0	0	
CNF01240_1	371623	371763	141	utr5E	739.00	528.00	390.00	234.00	174.00	205.00	201.00	209.00	150.00	139.00	140.00	110.00	288.00	259.00	206.00	214.00	243.00	304.00	309.00	356.00	346.00	
CNF01240_2	372675	372828	154	cdsE	3.00	1.00	1.00	34.00	23.00	32.00	5.00	4.00	4.00	13.00	17.00	12.00	7.00	10.00	12.00	4.00	8.00	3.00	2.00	2.00	1.00	
CNF01240_3	374179	374266	88	utr3E	10.00	6.00	3.00	4.00	5.00	3.00	15.00	23.00	13.00	23.00	22.00	22.00	4.00	5.00	5.00	1.00	1.00	1.00	6.00	4.00	6.00	
