	merge_cluster																															
CNAG_01189_2	972243	972269	27	utr3E	22.00	15.00	22.00	137.00	204.00	160.00	88.00	31.00	64.00	26.00	31.00	47.00	14.00	26.00	11.00	26.00	33.00	82.00	21.00	16.00	14.00	27.00	21.00	48.00	30.00	48.00	41.00	
CNAG_01191_1	965190	965192	3	utr3E	7.00	11.00	10.00	8.00	17.00	10.00	5.00	1.00	1.00	1.00	3.00	3.00	1.00	2.00	1.00	0	0	0	2.00	1.00	1.00	0	0	0	2.00	3.00	1.00	
CNAG_01195_1	956128	956180	53	utr3E	19.00	29.00	24.00	48.00	66.00	29.00	24.00	8.00	23.00	7.00	7.00	12.00	8.00	3.00	2.00	10.00	8.00	22.00	6.00	6.00	10.00	7.00	4.00	5.00	13.00	16.00	8.00	
CNAG_01198_1	945780	945864	85	utr3E	255.00	261.00	207.00	571.00	941.00	713.00	392.00	77.00	209.00	149.00	141.00	216.00	31.00	56.00	21.00	115.00	70.00	313.00	55.00	52.00	35.00	22.00	11.00	36.00	96.00	176.00	104.00	
CNAG_01200_1	942433	942484	52	utr3E	109.00	93.00	101.00	141.00	255.00	145.00	148.00	32.00	71.00	49.00	46.00	71.00	18.00	22.00	6.00	33.00	24.00	71.00	24.00	30.00	18.00	0	0	0	39.00	44.00	33.00	
CNAG_01202_1	940188	940188	1	cdsE	0	0	0	0	0	0	4.00	2.00	1.00	0	0	0	0	0	0	2.00	1.00	2.00	0	0	0	0	0	0	0	0	0	
CNAG_01202_2	940303	940316	14	utr3E	0	0	0	0	0	0	32.00	9.00	18.00	8.00	19.00	20.00	6.00	3.00	4.00	9.00	7.00	30.00	13.00	11.00	11.00	5.00	3.00	6.00	14.00	12.00	7.00	
CNAG_01203_1	938725	938777	53	utr3E	53.00	62.00	49.00	81.00	127.00	79.00	82.00	21.00	57.00	36.00	25.00	52.00	19.00	33.00	23.00	25.00	26.00	58.00	35.00	35.00	25.00	43.00	53.00	58.00	35.00	57.00	39.00	
CNAG_01204_1	935741	935752	12	utr3E	944.00	1064.00	886.00	3168.00	4502.00	2598.00	1108.00	303.00	670.00	570.00	829.00	1169.00	290.00	441.00	189.00	774.00	602.00	1709.00	291.00	418.00	285.00	100.00	100.00	124.00	320.00	666.00	307.00	
CNAG_01209_1	920001	920009	9	utr3E	9.00	9.00	14.00	9.00	15.00	11.00	3.00	1.00	14.00	2.00	3.00	10.00	2.00	4.00	1.00	0	0	0	0	0	0	0	0	0	5.00	7.00	5.00	
CNAG_01209_2	920009	920009	1	utr3E	0	0	0	0	0	0	3.00	1.00	14.00	2.00	3.00	10.00	2.00	4.00	1.00	0	0	0	0	0	0	0	0	0	5.00	7.00	5.00	
CNAG_01211_1	909910	910008	99	utr3E	216.00	228.00	184.00	471.00	699.00	389.00	207.00	50.00	150.00	139.00	137.00	234.00	24.00	36.00	13.00	107.00	86.00	255.00	49.00	55.00	53.00	17.00	10.00	27.00	135.00	188.00	115.00	
CNAG_01212_1	908465	908520	56	utr3E	65.00	86.00	67.00	194.00	336.00	176.00	51.00	17.00	27.00	31.00	51.00	46.00	36.00	43.00	20.00	25.00	15.00	71.00	36.00	36.00	25.00	69.00	46.00	65.00	59.00	59.00	44.00	
CNAG_01215_1	901263	901267	5	utr3E	11.00	14.00	23.00	67.00	115.00	74.00	31.00	7.00	14.00	14.00	20.00	23.00	7.00	21.00	5.00	9.00	10.00	37.00	12.00	17.00	8.00	35.00	25.00	57.00	15.00	24.00	21.00	
CNAG_01221_1	890437	890453	17	utr3E	748.00	823.00	733.00	643.00	1105.00	716.00	326.00	60.00	178.00	124.00	148.00	202.00	109.00	139.00	60.00	101.00	90.00	252.00	104.00	157.00	98.00	27.00	11.00	40.00	113.00	164.00	117.00	
CNAG_01223_1	887314	887314	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	1.00	2.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01223_2	887372	887428	57	utr3E	6.00	7.00	10.00	30.00	38.00	15.00	3.00	2.00	1.00	7.00	17.00	9.00	4.00	7.00	4.00	8.00	5.00	21.00	7.00	10.00	7.00	0	0	0	1.00	2.00	2.00	
CNAG_01223_3	887554	887555	2	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01224_1	885206	885236	31	utr3E	3150.00	3767.00	3556.00	21174.00	31372.00	22296.00	25596.00	6137.00	15563.00	12112.00	11907.00	17070.00	1761.00	2035.00	971.00	10760.00	7621.00	23550.00	1963.00	2799.00	2122.00	1512.00	1081.00	2243.00	6730.00	10756.00	5140.00	
CNAG_01229_1	878189	878191	3	utr3E	7.00	5.00	9.00	16.00	32.00	19.00	5.00	2.00	7.00	5.00	3.00	3.00	0	0	0	3.00	4.00	9.00	3.00	2.00	1.00	3.00	2.00	7.00	18.00	40.00	14.00	
CNAG_01230_1	873202	873203	2	utr5E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01230_2	875260	875372	113	utr3E	0	0	0	732.00	1049.00	647.00	628.00	164.00	402.00	325.00	338.00	504.00	286.00	433.00	222.00	332.00	295.00	925.00	374.00	370.00	320.00	594.00	581.00	687.00	79.00	152.00	82.00	
CNAG_01231_1	870747	870747	1	utr5E	2.00	1.00	4.00	5.00	13.00	7.00	0	0	0	0	0	0	0	0	0	2.00	1.00	2.00	0	0	0	0	0	0	1.00	2.00	1.00	
CNAG_01231_2	872489	872570	82	utr3E	33.00	41.00	30.00	26.00	42.00	23.00	4.00	2.00	3.00	8.00	15.00	5.00	8.00	6.00	6.00	15.00	12.00	31.00	5.00	8.00	5.00	0	0	0	10.00	13.00	10.00	
CNAG_01232_1	865495	865525	31	cdsE	17.00	20.00	13.00	28.00	48.00	16.00	0	0	0	4.00	5.00	10.00	2.00	2.00	1.00	1.00	2.00	5.00	3.00	10.00	5.00	57.00	32.00	50.00	20.00	24.00	26.00	
CNAG_01232_2	866331	866334	4	cdsE	23.00	39.00	24.00	28.00	32.00	15.00	13.00	3.00	5.00	3.00	3.00	9.00	11.00	5.00	1.00	4.00	5.00	6.00	7.00	8.00	8.00	39.00	21.00	35.00	11.00	26.00	19.00	
CNAG_01232_3	869828	869855	28	utr3E	194.00	181.00	130.00	177.00	254.00	146.00	138.00	38.00	99.00	183.00	188.00	254.00	99.00	137.00	81.00	127.00	95.00	333.00	150.00	181.00	132.00	1129.00	864.00	1539.00	369.00	684.00	460.00	
CNAG_01234_1	858274	858315	42	utr3E	7.00	13.00	11.00	23.00	27.00	21.00	0	0	0	0	0	0	1.00	2.00	1.00	2.00	1.00	6.00	0	0	0	2.00	5.00	2.00	3.00	9.00	2.00	
CNAG_01234_2	858389	858409	21	utr3E	12.00	13.00	12.00	27.00	19.00	28.00	13.00	3.00	9.00	3.00	1.00	3.00	1.00	5.00	2.00	4.00	4.00	6.00	0	0	0	8.00	7.00	4.00	0	0	0	
CNAG_01234_3	858772	858780	9	utr3E	0	0	0	2.00	2.00	1.00	1.00	2.00	1.00	0	0	0	5.00	2.00	1.00	1.00	1.00	3.00	0	0	0	2.00	5.00	3.00	4.00	4.00	1.00	
CNAG_01235_1	854328	854357	30	utr3E	184.00	166.00	183.00	305.00	488.00	322.00	221.00	60.00	156.00	113.00	117.00	158.00	63.00	74.00	49.00	94.00	95.00	254.00	67.00	85.00	66.00	28.00	12.00	40.00	106.00	254.00	138.00	
CNAG_01238_1	845203	845203	1	cdsE	0	0	0	3.00	6.00	2.00	0	0	0	1.00	1.00	2.00	0	0	0	0	0	0	0	0	0	1.00	2.00	1.00	0	0	0	
CNAG_01238_2	846073	846170	98	utr3E	6.00	7.00	2.00	0	0	0	19.00	11.00	10.00	8.00	9.00	14.00	4.00	4.00	3.00	10.00	10.00	26.00	8.00	15.00	12.00	8.00	4.00	4.00	6.00	15.00	8.00	
CNAG_01240_1	835733	835733	1	cdsE	2.00	1.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01240_2	835763	835763	1	cdsE	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01240_3	835771	835771	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	
CNAG_01240_4	836617	836619	3	utr3E	8.00	6.00	7.00	13.00	29.00	22.00	2.00	3.00	1.00	2.00	2.00	4.00	10.00	8.00	6.00	5.00	2.00	9.00	1.00	2.00	2.00	0	0	0	4.00	2.00	2.00	
CNAG_01242_1	831767	831767	1	utr3E	2.00	3.00	1.00	3.00	5.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	5.00	2.00	3.00	
CNAG_01242_2	831842	831846	5	utr3E	3.00	4.00	5.00	13.00	23.00	9.00	0	0	0	0	0	0	0	0	0	0	0	0	1.00	3.00	1.00	4.00	5.00	2.00	3.00	5.00	3.00	
CNAG_01243_1	824999	824999	1	cdsE	0	0	0	1.00	4.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01243_2	826819	826819	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	2.00	2.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01243_3	827197	827197	1	cdsE	0	0	0	3.00	5.00	3.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01243_4	828462	828462	1	utr3E	2.00	5.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01243_5	828479	828485	7	utr3E	0	0	0	3.00	6.00	4.00	1.00	1.00	1.00	4.00	2.00	3.00	0	0	0	1.00	1.00	2.00	5.00	9.00	7.00	0	0	0	3.00	6.00	3.00	
CNAG_01244_1	821063	821063	1	utr5E	0	0	0	0	0	0	1.00	1.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01247_1	816236	816278	43	utr3E	26.00	25.00	22.00	0	0	0	23.00	8.00	14.00	15.00	13.00	18.00	5.00	12.00	10.00	16.00	13.00	36.00	16.00	17.00	9.00	1.00	1.00	1.00	22.00	21.00	16.00	
CNAG_01250_1	805062	805065	4	cdsE	0	0	0	6.00	11.00	5.00	0	0	0	1.00	2.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	2.00	1.00	2.00	
CNAG_01250_2	807396	807406	11	utr3E	29.00	18.00	16.00	48.00	83.00	38.00	97.00	39.00	69.00	26.00	30.00	32.00	15.00	25.00	16.00	31.00	29.00	96.00	21.00	16.00	16.00	21.00	23.00	23.00	38.00	62.00	26.00	
CNAG_01254_1	794417	794439	23	utr3E	21.00	32.00	23.00	0	0	0	28.00	2.00	10.00	4.00	7.00	9.00	10.00	7.00	6.00	12.00	5.00	22.00	12.00	6.00	5.00	1.00	2.00	3.00	13.00	15.00	6.00	
CNAG_01258_1	784308	784356	49	utr3E	2.00	1.00	1.00	3.00	10.00	7.00	2.00	1.00	3.00	2.00	1.00	2.00	0	0	0	2.00	1.00	2.00	0	0	0	0	0	0	5.00	3.00	2.00	
CNAG_01258_2	784410	784482	73	utr3E	61.00	75.00	61.00	108.00	175.00	109.00	40.00	11.00	15.00	18.00	38.00	33.00	26.00	31.00	19.00	20.00	13.00	49.00	30.00	21.00	21.00	37.00	29.00	53.00	21.00	36.00	13.00	
CNAG_01264_1	754490	754492	3	utr3E	16.00	15.00	9.00	126.00	223.00	108.00	188.00	56.00	126.00	116.00	139.00	164.00	23.00	35.00	10.00	146.00	120.00	365.00	41.00	43.00	32.00	17.00	11.00	18.00	46.00	96.00	50.00	
CNAG_01272_1	736306	736464	159	utr3E	9.00	22.00	20.00	39.00	56.00	26.00	15.00	6.00	5.00	15.00	26.00	29.00	34.00	38.00	32.00	98.00	75.00	218.00	41.00	47.00	31.00	256.00	165.00	179.00	68.00	95.00	43.00	
CNAG_01274_1	731998	731998	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	2.00	3.00	0	0	0	1.00	3.00	1.00	1.00	5.00	4.00	
CNAG_01274_2	732066	732083	18	utr3E	55.00	56.00	45.00	253.00	395.00	214.00	85.00	30.00	64.00	52.00	68.00	92.00	21.00	43.00	13.00	46.00	34.00	117.00	26.00	29.00	17.00	11.00	7.00	14.00	37.00	32.00	31.00	
CNAG_01274_3	732292	732294	3	utr3E	0	0	0	0	0	0	15.00	7.00	7.00	5.00	3.00	5.00	5.00	15.00	4.00	6.00	3.00	8.00	2.00	4.00	4.00	1.00	2.00	1.00	11.00	14.00	10.00	
CNAG_01276_1	725638	725691	54	utr3E	50.00	48.00	35.00	90.00	129.00	106.00	46.00	7.00	22.00	22.00	21.00	30.00	10.00	15.00	7.00	12.00	4.00	20.00	14.00	15.00	8.00	0	0	0	20.00	36.00	19.00	
CNAG_01283_1	693866	693866	1	utr5E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00	1.00	1.00	0	0	0	0	0	0	0	0	0	
CNAG_01283_2	694828	694828	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	
CNAG_01283_3	694829	694829	1	cdsE	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01283_4	695289	695289	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00	1.00	3.00	
CNAG_01283_5	697262	697262	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	2.00	1.00	
CNAG_01283_6	697290	697354	65	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01284_1	691963	691970	8	cdsI	7.00	6.00	2.00	10.00	21.00	13.00	7.00	3.00	1.00	6.00	2.00	5.00	3.00	8.00	3.00	4.00	2.00	8.00	7.00	4.00	5.00	5.00	7.00	4.00	8.00	8.00	8.00	
CNAG_01284_2	692864	692864	1	utr3E	7.00	6.00	11.00	7.00	10.00	8.00	0	0	0	0	0	0	0	0	0	4.00	2.00	3.00	2.00	3.00	1.00	4.00	2.00	2.00	2.00	5.00	1.00	
CNAG_01284_3	693030	693054	25	utr3E	19.00	16.00	33.00	72.00	107.00	90.00	16.00	7.00	12.00	8.00	14.00	20.00	4.00	9.00	4.00	7.00	2.00	16.00	4.00	3.00	7.00	13.00	15.00	8.00	14.00	23.00	10.00	
CNAG_01284_4	693247	693247	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	2.00	2.00	1.00	0	0	0	0	0	0	2.00	2.00	2.00	5.00	6.00	3.00	
CNAG_01289_1	680971	680998	28	utr3E	0	0	0	0	0	0	0	0	0	2.00	1.00	1.00	0	0	0	0	0	0	3.00	4.00	3.00	0	0	0	3.00	3.00	2.00	
CNAG_01291_1	679282	679387	106	utr3E	44.00	38.00	46.00	0	0	0	29.00	5.00	18.00	19.00	24.00	25.00	11.00	25.00	8.00	8.00	10.00	32.00	18.00	21.00	20.00	4.00	4.00	3.00	6.00	16.00	14.00	
CNAG_01293_1	674695	674701	7	utr3E	13.00	5.00	8.00	11.00	17.00	13.00	3.00	2.00	1.00	0	0	0	0	0	0	0	0	0	2.00	2.00	1.00	0	0	0	3.00	5.00	9.00	
CNAG_01293_2	674809	674822	14	utr3E	2.00	5.00	5.00	10.00	10.00	6.00	29.00	8.00	29.00	23.00	18.00	21.00	12.00	14.00	19.00	22.00	25.00	64.00	8.00	5.00	8.00	0	0	0	26.00	35.00	25.00	
CNAG_01294_1	664056	664056	1	utr5E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	
CNAG_01294_2	665914	665919	6	utr3E	3.00	5.00	6.00	6.00	6.00	2.00	0	0	0	1.00	2.00	2.00	0	0	0	0	0	0	3.00	1.00	1.00	0	0	0	1.00	1.00	1.00	
CNAG_01294_3	665919	665919	1	utr3E	0	0	0	0	0	0	0	0	0	1.00	2.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01295_1	663101	663173	73	utr3E	47.00	31.00	28.00	0	0	0	19.00	3.00	7.00	10.00	17.00	12.00	6.00	11.00	7.00	13.00	8.00	27.00	10.00	14.00	11.00	2.00	1.00	3.00	8.00	15.00	9.00	
CNAG_01297_1	658775	658804	30	utr3E	16.00	13.00	15.00	26.00	34.00	29.00	93.00	18.00	63.00	56.00	33.00	60.00	13.00	22.00	14.00	16.00	16.00	69.00	28.00	28.00	26.00	0	0	0	37.00	76.00	43.00	
CNAG_01300_1	647717	647804	88	utr3E	247.00	302.00	332.00	2843.00	4404.00	3496.00	2424.00	579.00	1340.00	1046.00	1026.00	1454.00	109.00	148.00	60.00	891.00	646.00	1980.00	188.00	230.00	175.00	129.00	103.00	191.00	776.00	998.00	584.00	
CNAG_01301_1	646371	646377	7	utr3E	31.00	52.00	37.00	91.00	124.00	78.00	28.00	7.00	19.00	14.00	13.00	25.00	3.00	13.00	5.00	6.00	7.00	17.00	17.00	25.00	8.00	35.00	21.00	40.00	20.00	21.00	24.00	
CNAG_01303_1	644339	644340	2	utr3E	5.00	3.00	6.00	9.00	11.00	16.00	5.00	2.00	3.00	3.00	3.00	4.00	0	0	0	2.00	1.00	7.00	0	0	0	0	0	0	1.00	3.00	1.00	
CNAG_01303_2	644340	644340	1	utr3E	5.00	3.00	6.00	0	0	0	5.00	2.00	3.00	3.00	3.00	4.00	0	0	0	2.00	1.00	7.00	0	0	0	0	0	0	0	0	0	
CNAG_01304_1	641105	641112	8	utr3E	1.00	2.00	2.00	13.00	25.00	12.00	12.00	4.00	5.00	5.00	3.00	3.00	4.00	4.00	3.00	4.00	2.00	7.00	0	0	0	0	0	0	2.00	1.00	1.00	
CNAG_01304_2	641112	641112	1	utr3E	0	0	0	0	0	0	0	0	0	5.00	3.00	3.00	0	0	0	4.00	2.00	7.00	0	0	0	0	0	0	0	0	0	
CNAG_01304_3	641196	641196	1	utr3E	0	0	0	2.00	7.00	6.00	0	0	0	3.00	1.00	1.00	0	0	0	1.00	3.00	4.00	0	0	0	0	0	0	2.00	2.00	3.00	
CNAG_01304_4	641199	641199	1	utr3E	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01307_1	629313	629314	2	utr3E	8.00	7.00	13.00	33.00	53.00	15.00	3.00	2.00	1.00	4.00	3.00	6.00	4.00	4.00	4.00	2.00	1.00	5.00	2.00	2.00	2.00	5.00	10.00	10.00	1.00	4.00	3.00	
CNAG_01307_2	629366	629399	34	utr3E	149.00	176.00	129.00	197.00	349.00	188.00	233.00	60.00	153.00	164.00	147.00	192.00	51.00	88.00	44.00	115.00	92.00	238.00	99.00	93.00	90.00	194.00	151.00	256.00	144.00	241.00	161.00	
CNAG_01309_1	624144	624146	3	cdsE	0	0	0	10.00	10.00	5.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01309_2	624483	624485	3	utr3E	6.00	6.00	13.00	0	0	0	21.00	8.00	8.00	8.00	22.00	22.00	2.00	5.00	2.00	12.00	11.00	24.00	6.00	13.00	10.00	0	0	0	6.00	4.00	8.00	
CNAG_01313_1	617661	617671	11	utr3E	209.00	265.00	231.00	206.00	273.00	199.00	85.00	24.00	35.00	37.00	36.00	67.00	52.00	57.00	29.00	36.00	35.00	80.00	58.00	85.00	66.00	14.00	7.00	8.00	131.00	191.00	126.00	
CNAG_01315_1	613678	613723	46	utr3E	25.00	32.00	28.00	71.00	82.00	66.00	83.00	26.00	50.00	40.00	44.00	69.00	27.00	36.00	17.00	29.00	37.00	107.00	33.00	38.00	36.00	10.00	4.00	10.00	26.00	59.00	41.00	
CNAG_01316_1	610663	610676	14	utr3E	251.00	277.00	229.00	350.00	554.00	429.00	238.00	49.00	137.00	58.00	95.00	111.00	30.00	39.00	18.00	56.00	41.00	125.00	45.00	63.00	34.00	19.00	10.00	27.00	120.00	175.00	155.00	
CNAG_01320_1	602668	602678	11	utr3E	160.00	226.00	163.00	0	0	0	181.00	49.00	108.00	87.00	118.00	131.00	36.00	57.00	21.00	89.00	73.00	185.00	42.00	67.00	57.00	26.00	16.00	33.00	51.00	93.00	50.00	
CNAG_01322_1	600099	600108	10	utr3E	22.00	18.00	23.00	51.00	104.00	55.00	11.00	5.00	10.00	4.00	8.00	9.00	8.00	6.00	4.00	5.00	6.00	16.00	7.00	10.00	5.00	4.00	5.00	7.00	5.00	6.00	7.00	
CNAG_01324_1	596898	596903	6	utr3E	1.00	3.00	5.00	14.00	24.00	9.00	13.00	4.00	8.00	0	0	0	0	0	0	4.00	8.00	9.00	4.00	3.00	4.00	0	0	0	3.00	4.00	3.00	
CNAG_01325_1	595019	595028	10	utr3E	108.00	113.00	99.00	222.00	350.00	245.00	264.00	57.00	159.00	133.00	124.00	169.00	40.00	46.00	22.00	71.00	58.00	204.00	62.00	79.00	59.00	9.00	5.00	6.00	63.00	169.00	122.00	
CNAG_01330_1	586155	586178	24	utr3E	24.00	28.00	15.00	25.00	47.00	30.00	12.00	6.00	8.00	4.00	6.00	4.00	6.00	6.00	3.00	6.00	5.00	12.00	5.00	11.00	7.00	0	0	0	5.00	17.00	5.00	
CNAG_01330_2	586178	586178	1	utr3E	0	0	0	0	0	0	0	0	0	4.00	6.00	4.00	6.00	6.00	3.00	6.00	5.00	12.00	0	0	0	0	0	0	0	0	0	
CNAG_01330_3	586295	586298	4	utr3E	6.00	1.00	3.00	11.00	24.00	11.00	0	0	0	0	0	0	0	0	0	2.00	1.00	1.00	1.00	3.00	1.00	0	0	0	0	0	0	
CNAG_01331_1	582769	582848	80	utr3E	14.00	15.00	28.00	42.00	69.00	46.00	18.00	4.00	16.00	9.00	11.00	13.00	3.00	4.00	4.00	3.00	6.00	18.00	5.00	7.00	8.00	0	0	0	95.00	142.00	102.00	
CNAG_01333_1	579992	580007	16	utr3E	2.00	3.00	3.00	7.00	11.00	10.00	2.00	4.00	5.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01333_2	580062	580062	1	utr3E	0	0	0	2.00	6.00	2.00	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.00	3.00	1.00	
CNAG_01336_1	568019	568019	1	utr5E	0	0	0	4.00	9.00	4.00	3.00	1.00	5.00	1.00	2.00	5.00	0	0	0	3.00	1.00	6.00	0	0	0	0	0	0	0	0	0	
CNAG_01336_2	569784	569784	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01336_3	569853	569853	1	utr3E	6.00	9.00	10.00	0	0	0	1.00	1.00	2.00	0	0	0	1.00	3.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01336_4	569870	569870	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01336_5	569931	569931	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01338_1	564407	564407	1	cdsE	0	0	0	3.00	3.00	5.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01338_2	564740	564740	1	cdsE	1.00	5.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01338_3	564827	564856	30	cdsE	2.00	3.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01338_4	564923	564994	72	utr3E	6.00	5.00	11.00	3.00	8.00	5.00	5.00	1.00	5.00	0	0	0	3.00	6.00	6.00	0	0	0	0	0	0	6.00	2.00	2.00	1.00	2.00	1.00	
CNAG_01338_5	565061	565061	1	utr3E	0	0	0	2.00	5.00	4.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01338_6	565292	565292	1	utr3I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	2.00	1.00	0	0	0	0	0	0	
CNAG_01341_1	550771	550772	2	utr5E	0	0	0	2.00	7.00	7.00	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01341_2	550844	550844	1	cdsE	6.00	1.00	6.00	8.00	30.00	18.00	0	0	0	0	0	0	1.00	4.00	3.00	0	0	0	4.00	1.00	2.00	0	0	0	1.00	2.00	3.00	
CNAG_01341_3	551189	551189	1	cdsE	5.00	7.00	3.00	5.00	8.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	4.00	0	0	0	2.00	1.00	1.00	
CNAG_01341_4	551487	551539	53	utr3E	643.00	653.00	555.00	377.00	513.00	273.00	257.00	66.00	120.00	200.00	175.00	171.00	192.00	245.00	112.00	49.00	50.00	108.00	284.00	394.00	267.00	568.00	591.00	452.00	85.00	203.00	162.00	
CNAG_01342_1	549985	549998	14	utr3E	0	0	0	0	0	0	17.00	5.00	11.00	7.00	11.00	11.00	15.00	22.00	6.00	3.00	5.00	15.00	17.00	14.00	17.00	1.00	4.00	2.00	11.00	3.00	2.00	
CNAG_01344_1	545299	545311	13	utr3E	71.00	84.00	96.00	0	0	0	49.00	7.00	29.00	22.00	25.00	20.00	23.00	24.00	10.00	20.00	16.00	68.00	25.00	41.00	22.00	38.00	25.00	27.00	22.00	44.00	32.00	
CNAG_01347_1	536503	536503	1	utr5E	0	0	0	8.00	16.00	10.00	17.00	3.00	9.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01347_2	538778	538804	27	utr3E	81.00	82.00	90.00	201.00	283.00	237.00	87.00	25.00	55.00	52.00	59.00	69.00	41.00	44.00	11.00	42.00	23.00	87.00	35.00	42.00	33.00	11.00	12.00	23.00	29.00	29.00	29.00	
CNAG_01349_1	533524	533524	1	utr5E	0	0	0	3.00	1.00	1.00	1.00	1.00	5.00	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
CNAG_01349_2	535327	535327	1	utr3E	0	0	0	3.00	4.00	5.00	0	0	0	0	0	0	0	0	0	2.00	1.00	1.00	0	0	0	0	0	0	0	0	0	
CNAG_01351_1	529810	529890	81	utr3E	35.00	42.00	45.00	66.00	135.00	90.00	45.00	8.00	17.00	17.00	21.00	46.00	4.00	4.00	6.00	20.00	12.00	45.00	16.00	19.00	13.00	0	0	0	18.00	35.00	19.00	
CNAG_01353_1	522244	522250	7	utr3E	2.00	3.00	3.00	0	0	0	9.00	3.00	4.00	1.00	1.00	2.00	0	0	0	0	0	0	1.00	7.00	1.00	0	0	0	0	0	0	
CNAG_01356_1	512950	512950	1	cdsE	0	0	0	2.00	3.00	1.00	2.00	3.00	5.00	0	0	0	0	0	0	1.00	1.00	7.00	1.00	1.00	3.00	0	0	0	0	0	0	
CNAG_01356_2	515108	515161	54	utr3E	89.00	129.00	111.00	105.00	169.00	94.00	67.00	14.00	34.00	18.00	26.00	22.00	6.00	18.00	15.00	22.00	12.00	34.00	14.00	18.00	14.00	16.00	9.00	17.00	17.00	21.00	13.00	
