	merge_cluster																
CNAG_07432_2	883787	883787	1	utr5E	0	0	0	0	0	0	1.00	2.00	2.00	0	0	0	
CNAG_07434_1	932787	933088	302	utr5E	318.00	322.00	221.00	163.00	128.00	128.00	179.00	172.00	132.00	159.00	145.00	154.00	
CNAG_07435_1	934498	934663	166	utr5E	263.00	248.00	200.00	190.00	253.00	158.00	186.00	123.00	86.00	66.00	58.00	63.00	
CNAG_07436_1	986498	986504	7	utr5E	0	0	0	4.00	2.00	4.00	0	0	0	1.00	1.00	2.00	
CNAG_07436_2	986590	986590	1	utr5E	7.00	5.00	2.00	7.00	6.00	9.00	4.00	2.00	1.00	7.00	4.00	8.00	
CNAG_07436_3	986719	986719	1	utr5E	0	0	0	7.00	1.00	3.00	0	0	0	0	0	0	
CNAG_07441_1	1287622	1287669	48	cdsE	0	0	0	12.00	8.00	5.00	4.00	4.00	4.00	45.00	31.00	37.00	
CNAG_07441_2	1288061	1288137	77	cdsE	0	0	0	9.00	7.00	6.00	15.00	12.00	10.00	83.00	40.00	57.00	
CNAG_07441_3	1288245	1288298	54	utr5E	56.00	92.00	69.00	128.00	96.00	97.00	38.00	40.00	26.00	100.00	52.00	87.00	
CNAG_07444_1	1323330	1323330	1	cdsE	0	0	0	0	0	0	0	0	0	4.00	3.00	1.00	
CNAG_07444_2	1323497	1323497	1	cdsE	0	0	0	2.00	1.00	1.00	0	0	0	0	0	0	
CNAG_07444_3	1323842	1323842	1	utr5E	0	0	0	1.00	2.00	2.00	1.00	2.00	2.00	0	0	0	
CNAG_07444_4	1324121	1324121	1	utr5E	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	
CNAG_07444_5	1324228	1324228	1	utr5E	0	0	0	0	0	0	0	0	0	2.00	1.00	1.00	
CNAG_07444_6	1324272	1324391	120	utr5E	9.00	7.00	8.00	3.00	2.00	5.00	83.00	74.00	79.00	8.00	3.00	6.00	
CNAG_07444_7	1324391	1324391	1	utr5E	2.00	2.00	5.00	0	0	0	0	0	0	0	0	0	
CNAG_07445_1	1547989	1548289	301	cdsE	41.00	54.00	49.00	93.00	93.00	118.00	24.00	19.00	17.00	13.00	7.00	4.00	
CNAG_07445_2	1549788	1549927	140	utr5E	362.00	620.00	418.00	395.00	261.00	347.00	149.00	159.00	141.00	96.00	71.00	106.00	
CNAG_07446_1	1552721	1552819	99	utr5E	434.00	624.00	574.00	455.00	350.00	387.00	584.00	524.00	531.00	358.00	249.00	261.00	
CNAG_07448_1	1645303	1645472	170	cdsE	20.00	24.00	23.00	53.00	41.00	41.00	275.00	233.00	252.00	63.00	41.00	48.00	
CNAG_07448_2	1647799	1647841	43	utr5E	11.00	21.00	19.00	92.00	48.00	74.00	148.00	161.00	195.00	63.00	27.00	39.00	
CNAG_07449_1	1649774	1649774	1	cdsE	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	
CNAG_07449_2	1651755	1651755	1	utr5E	0	0	0	0	0	0	2.00	2.00	1.00	0	0	0	
CNAG_07449_3	1651763	1651763	1	utr5E	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	
CNAG_07449_4	1651907	1651968	62	utr5E	3.00	4.00	2.00	0	0	0	6.00	6.00	7.00	8.00	6.00	4.00	
CNAG_07453_1	1737367	1738167	801	cdsE	6308.00	6694.00	5681.00	3782.00	4440.00	2205.00	1608.00	1412.00	1368.00	6679.00	3716.00	3000.00	
CNAG_07458_1	1798902	1799023	122	utr5E	4.00	4.00	6.00	55.00	50.00	38.00	63.00	86.00	82.00	78.00	60.00	66.00	
CNAG_07458_2	1799401	1799442	42	utr5E	7.00	5.00	5.00	9.00	6.00	4.00	84.00	65.00	45.00	21.00	17.00	27.00	
CNAG_07978_1	55630	55769	140	cdsE	0	0	0	23.00	20.00	34.00	5.00	3.00	4.00	34.00	22.00	34.00	
CNAG_07978_2	57422	57453	32	cdsE	12.00	16.00	10.00	1.00	1.00	2.00	3.00	4.00	7.00	8.00	11.00	7.00	
CNAG_07978_3	61660	61681	22	cdsE	40.00	114.00	113.00	9.00	29.00	17.00	35.00	50.00	53.00	9.00	8.00	2.00	
CNAG_07978_4	61807	61835	29	utr5E	70.00	86.00	56.00	13.00	16.00	11.00	32.00	31.00	32.00	8.00	5.00	3.00	
CNAG_07980_1	593404	593439	36	utr3E	24.00	30.00	32.00	79.00	87.00	77.00	47.00	61.00	55.00	81.00	56.00	52.00	
CNAG_07980_2	593932	593992	61	utr5E	10.00	13.00	27.00	12.00	12.00	12.00	56.00	70.00	42.00	38.00	25.00	35.00	
CNAG_07982_1	1654933	1655184	252	cdsE	9.00	45.00	32.00	29.00	43.00	33.00	27.00	28.00	26.00	73.00	56.00	46.00	
CNAG_07982_2	1655184	1655184	1	cdsE	9.00	45.00	32.00	0	0	0	13.00	14.00	12.00	0	0	0	
CNAG_07982_3	1657986	1658127	142	utr5E	93.00	114.00	96.00	17.00	17.00	14.00	36.00	31.00	36.00	8.00	11.00	7.00	
CNAG_14001_1	272292	272382	91	utr3E	6.00	6.00	4.00	47.00	42.00	49.00	135.00	164.00	128.00	340.00	210.00	254.00	
CNAG_14001_2	272858	272858	1	cdsE	1.00	3.00	2.00	0	0	0	0	0	0	0	0	0	
CNAG_14001_3	272939	272977	39	cdsE	6.00	8.00	6.00	5.00	4.00	8.00	5.00	3.00	4.00	0	0	0	
CNAG_14001_4	274072	274072	1	utr5E	2.00	2.00	2.00	0	0	0	0	0	0	0	0	0	
CNAG_02021_1	1412723	1412734	12	cdsE	40.00	96.00	100.00	34.00	15.00	24.00	17.00	19.00	29.00	12.00	7.00	11.00	
CNAG_02021_2	1413159	1413248	90	utr5E	141.00	124.00	141.00	136.00	121.00	114.00	92.00	99.00	65.00	178.00	99.00	143.00	
CNAG_02022_1	1411881	1411986	106	utr5E	746.00	879.00	759.00	566.00	510.00	448.00	387.00	343.00	329.00	272.00	170.00	188.00	
CNAG_02023_1	1409933	1410040	108	utr5E	95.00	107.00	116.00	114.00	130.00	97.00	125.00	92.00	99.00	406.00	259.00	335.00	
CNAG_02025_1	1402366	1402502	137	cdsE	0	0	0	5.00	6.00	5.00	1.00	1.00	1.00	13.00	10.00	14.00	
CNAG_02025_2	1402554	1402569	16	cdsE	0	0	0	7.00	11.00	11.00	0	0	0	4.00	3.00	1.00	
CNAG_02025_3	1402842	1402842	1	cdsE	1.00	2.00	2.00	0	0	0	0	0	0	0	0	0	
CNAG_02025_4	1402883	1402935	53	cdsE	0	0	0	0	0	0	0	0	0	4.00	4.00	6.00	
CNAG_02025_5	1403259	1403259	1	cdsE	0	0	0	0	0	0	2.00	1.00	1.00	0	0	0	
CNAG_02025_6	1403583	1403620	38	cdsE	3.00	1.00	1.00	2.00	4.00	4.00	0	0	0	0	0	0	
CNAG_02025_7	1404085	1404096	12	utr5E	14.00	8.00	15.00	2.00	1.00	2.00	11.00	8.00	7.00	2.00	2.00	2.00	
CNAG_02027_1	1394407	1394412	6	cdsE	2.00	5.00	2.00	2.00	1.00	1.00	7.00	6.00	5.00	8.00	4.00	4.00	
CNAG_02027_2	1395129	1395196	68	cdsE	1.00	1.00	1.00	8.00	10.00	10.00	3.00	5.00	4.00	6.00	7.00	5.00	
CNAG_02027_3	1397376	1397402	27	utr5E	35.00	97.00	97.00	42.00	75.00	41.00	66.00	94.00	81.00	27.00	34.00	9.00	
CNAG_02028_1	1389917	1389926	10	cdsE	11.00	78.00	65.00	5.00	13.00	3.00	26.00	37.00	27.00	5.00	7.00	2.00	
CNAG_02028_2	1389926	1389926	1	cdsE	11.00	78.00	65.00	5.00	13.00	3.00	0	0	0	5.00	7.00	2.00	
CNAG_02028_3	1391501	1391522	22	utr5E	2.00	3.00	3.00	0	0	0	1.00	6.00	2.00	5.00	5.00	3.00	
CNAG_02028_4	1391654	1391796	143	utr5E	154.00	113.00	79.00	116.00	103.00	93.00	50.00	58.00	39.00	29.00	10.00	14.00	
CNAG_02030_1	1383820	1384237	418	utr5I	646.00	701.00	495.00	294.00	249.00	316.00	869.00	786.00	710.00	164.00	140.00	119.00	
CNAG_02030_2	1384458	1384616	159	utr5E	2214.00	1809.00	1118.00	947.00	854.00	697.00	1005.00	830.00	741.00	391.00	251.00	290.00	
CNAG_02033_1	1371068	1371158	91	cdsE	2.00	3.00	6.00	5.00	4.00	4.00	20.00	25.00	24.00	3.00	2.00	1.00	
CNAG_02033_2	1371545	1371693	149	utr5E	281.00	314.00	238.00	374.00	305.00	283.00	154.00	128.00	108.00	148.00	44.00	73.00	
CNAG_02035_1	1369328	1369452	125	utr5E	2524.00	2696.00	1747.00	2170.00	1640.00	1596.00	1333.00	1252.00	1058.00	1404.00	654.00	1054.00	
CNAG_02037_1	1365450	1365513	64	utr5E	305.00	276.00	202.00	190.00	125.00	147.00	155.00	147.00	88.00	95.00	41.00	83.00	
CNAG_02039_1	1361408	1361461	54	utr5E	133.00	141.00	68.00	65.00	47.00	51.00	101.00	91.00	76.00	31.00	16.00	22.00	
CNAG_02043_1	1348171	1348181	11	utr3E	0	0	0	28.00	24.00	25.00	2.00	3.00	9.00	29.00	24.00	17.00	
CNAG_02043_2	1349047	1349132	86	utr5E	42.00	55.00	40.00	42.00	43.00	37.00	26.00	32.00	34.00	47.00	36.00	37.00	
CNAG_02045_1	1346341	1346394	54	utr5E	14.00	13.00	8.00	7.00	10.00	5.00	19.00	26.00	10.00	11.00	11.00	9.00	
CNAG_02048_1	1335295	1335345	51	cdsE	0	0	0	0	0	0	1.00	1.00	1.00	4.00	3.00	2.00	
CNAG_02048_2	1335495	1335495	1	cdsE	0	0	0	5.00	3.00	3.00	0	0	0	0	0	0	
CNAG_02048_3	1336150	1336150	1	cdsE	0	0	0	1.00	1.00	2.00	0	0	0	0	0	0	
CNAG_02048_4	1336823	1336823	1	cdsE	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	
CNAG_02048_5	1337053	1337079	27	cdsE	26.00	15.00	24.00	2.00	1.00	5.00	12.00	13.00	6.00	0	0	0	
CNAG_02049_1	1333025	1333137	113	cdsE	0	0	0	0	0	0	7.00	6.00	5.00	20.00	18.00	21.00	
CNAG_02049_2	1333209	1333209	1	cdsE	0	0	0	1.00	1.00	1.00	1.00	1.00	2.00	2.00	4.00	2.00	
CNAG_02049_3	1333532	1333701	170	cdsE	0	0	0	0	0	0	67.00	58.00	59.00	80.00	64.00	53.00	
CNAG_02049_4	1334015	1334144	130	utr5E	2.00	1.00	1.00	3.00	5.00	2.00	239.00	219.00	151.00	52.00	34.00	37.00	
CNAG_02051_1	1326947	1326947	1	cdsE	0	0	0	1.00	2.00	1.00	0	0	0	0	0	0	
CNAG_02051_2	1327046	1327046	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	2.00	1.00	
CNAG_02051_3	1327615	1327617	3	cdsE	0	0	0	0	0	0	5.00	2.00	2.00	0	0	0	
CNAG_02051_4	1327619	1327622	4	cdsE	2.00	3.00	1.00	1.00	1.00	2.00	0	0	0	3.00	2.00	3.00	
CNAG_02051_5	1327703	1327704	2	cdsE	0	0	0	0	0	0	0	0	0	3.00	2.00	4.00	
CNAG_02051_6	1327964	1327964	1	cdsE	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	
CNAG_02051_7	1329194	1329194	1	cdsE	1.00	7.00	7.00	1.00	4.00	3.00	2.00	1.00	2.00	0	0	0	
CNAG_02051_8	1329884	1329950	67	utr5E	35.00	41.00	23.00	6.00	2.00	3.00	4.00	5.00	1.00	1.00	1.00	1.00	
CNAG_02057_1	1315632	1315798	167	cdsE	3.00	1.00	1.00	2.00	2.00	3.00	0	0	0	20.00	12.00	12.00	
CNAG_02057_2	1316099	1316100	2	cdsE	0	0	0	4.00	3.00	3.00	0	0	0	0	0	0	
CNAG_02057_3	1316600	1316694	95	utr5E	57.00	72.00	42.00	24.00	18.00	22.00	33.00	28.00	33.00	45.00	31.00	41.00	
CNAG_02059_1	1310982	1311055	74	cdsE	65.00	85.00	80.00	26.00	33.00	27.00	102.00	77.00	90.00	98.00	68.00	61.00	
CNAG_02059_2	1311093	1311232	140	cdsE	64.00	95.00	95.00	12.00	10.00	16.00	145.00	147.00	150.00	115.00	81.00	81.00	
CNAG_02059_3	1311698	1311905	208	utr5E	23.00	30.00	29.00	14.00	18.00	18.00	36.00	30.00	25.00	128.00	105.00	116.00	
CNAG_02060_1	1309341	1309341	1	utr5E	2.00	1.00	3.00	0	0	0	0	0	0	0	0	0	
CNAG_02060_2	1309465	1309465	1	utr5E	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	
CNAG_02062_1	1302294	1302306	13	cdsE	0	0	0	6.00	8.00	13.00	15.00	10.00	20.00	1.00	2.00	1.00	
CNAG_02062_2	1302438	1302587	150	cdsE	10.00	10.00	6.00	13.00	22.00	11.00	11.00	15.00	15.00	30.00	29.00	14.00	
CNAG_02062_3	1305722	1305774	53	utr5E	4.00	5.00	7.00	0	0	0	3.00	6.00	3.00	0	0	0	
CNAG_02066_1	1287470	1287541	72	cdsE	109.00	94.00	101.00	154.00	117.00	96.00	227.00	241.00	221.00	176.00	140.00	161.00	
CNAG_02068_1	1283404	1283404	1	cdsE	24.00	64.00	43.00	27.00	39.00	41.00	23.00	24.00	26.00	18.00	22.00	9.00	
CNAG_02068_2	1284499	1284530	32	utr5E	73.00	93.00	62.00	61.00	63.00	64.00	35.00	44.00	39.00	80.00	66.00	83.00	
CNAG_02071_1	1275101	1275273	173	cdsE	0	0	0	22.00	29.00	17.00	29.00	23.00	33.00	108.00	89.00	73.00	
CNAG_02071_2	1275319	1275471	153	cdsE	4.00	2.00	2.00	4.00	5.00	5.00	19.00	25.00	22.00	2.00	4.00	2.00	
CNAG_02071_3	1275474	1275597	124	cdsE	0	0	0	20.00	21.00	27.00	2.00	1.00	1.00	13.00	19.00	5.00	
CNAG_02071_4	1277696	1277764	69	utr5E	36.00	46.00	24.00	28.00	31.00	41.00	72.00	72.00	65.00	83.00	43.00	73.00	
CNAG_02073_1	1268761	1268834	74	cdsE	2.00	6.00	2.00	5.00	7.00	4.00	4.00	3.00	4.00	3.00	2.00	2.00	
CNAG_02073_2	1268944	1268992	49	cdsE	15.00	22.00	11.00	3.00	2.00	2.00	7.00	10.00	8.00	0	0	0	
CNAG_02073_3	1269686	1269849	164	cdsE	0	0	0	3.00	4.00	3.00	0	0	0	26.00	19.00	23.00	
CNAG_02073_4	1271461	1271493	33	cdsE	27.00	24.00	24.00	39.00	34.00	22.00	26.00	18.00	16.00	29.00	33.00	24.00	
CNAG_02075_1	1266207	1266294	88	utr5E	130.00	110.00	97.00	55.00	39.00	50.00	79.00	68.00	66.00	52.00	44.00	44.00	
CNAG_02078_1	1260686	1260903	218	utr5E	9291.00	9637.00	8287.00	9267.00	10258.00	6487.00	9091.00	7710.00	7156.00	10778.00	8749.00	7385.00	
CNAG_02079_1	1254773	1254810	38	cdsE	96.00	153.00	92.00	55.00	56.00	59.00	21.00	16.00	17.00	27.00	26.00	24.00	
CNAG_02079_2	1258923	1259038	116	utr5E	788.00	932.00	600.00	693.00	427.00	496.00	211.00	213.00	239.00	185.00	118.00	162.00	
CNAG_02080_1	1251990	1252067	78	cdsE	0	0	0	0	0	0	8.00	9.00	8.00	10.00	7.00	9.00	
CNAG_02080_2	1252146	1252152	7	cdsE	0	0	0	6.00	6.00	10.00	0	0	0	3.00	4.00	2.00	
CNAG_02080_3	1252488	1252569	82	utr5E	101.00	65.00	52.00	27.00	23.00	27.00	38.00	22.00	21.00	39.00	15.00	32.00	
CNAG_02082_1	1247801	1247888	88	utr5E	180.00	310.00	358.00	87.00	82.00	64.00	485.00	391.00	381.00	215.00	121.00	208.00	
CNAG_02084_1	1241739	1241849	111	utr5E	744.00	972.00	715.00	337.00	311.00	284.00	300.00	258.00	256.00	142.00	94.00	124.00	
CNAG_02086_1	1235542	1235546	5	cdsE	0	0	0	5.00	4.00	6.00	0	0	0	0	0	0	
CNAG_02086_2	1237305	1237395	91	utr5E	41.00	70.00	61.00	26.00	33.00	35.00	32.00	26.00	21.00	21.00	13.00	19.00	
CNAG_02087_1	1232771	1232771	1	cdsE	0	0	0	0	0	0	0	0	0	2.00	2.00	3.00	
CNAG_02087_2	1234510	1234513	4	utr5E	2.00	2.00	7.00	0	0	0	0	0	0	0	0	0	
CNAG_02087_3	1234759	1234867	109	utr5E	30.00	24.00	22.00	7.00	6.00	6.00	61.00	50.00	35.00	0	0	0	
CNAG_02088_1	1230672	1230672	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	5.00	1.00	
CNAG_02088_2	1230892	1230933	42	cdsE	6.00	6.00	4.00	0	0	0	0	0	0	0	0	0	
CNAG_02088_3	1231036	1231067	32	cdsE	2.00	4.00	2.00	4.00	5.00	6.00	0	0	0	0	0	0	
CNAG_02088_4	1231966	1232065	100	utr5E	13.00	18.00	19.00	9.00	13.00	6.00	14.00	17.00	11.00	1.00	1.00	1.00	
CNAG_02088_5	1232245	1232255	11	utr5E	0	0	0	2.00	2.00	1.00	2.00	1.00	3.00	6.00	3.00	6.00	
CNAG_02089_1	1227720	1227810	91	cdsE	0	0	0	1.00	1.00	1.00	7.00	5.00	10.00	11.00	10.00	4.00	
CNAG_02089_2	1228955	1228955	1	cdsE	0	0	0	0	0	0	0	0	0	23.00	10.00	15.00	
CNAG_02089_3	1229700	1229754	55	utr5E	105.00	84.00	49.00	84.00	58.00	50.00	43.00	47.00	30.00	54.00	32.00	40.00	
CNAG_02090_1	1224172	1224172	1	cdsE	0	0	0	0	0	0	0	0	0	3.00	3.00	1.00	
CNAG_02090_2	1224625	1224625	1	cdsI	0	0	0	0	0	0	3.00	1.00	2.00	3.00	2.00	7.00	
CNAG_02090_3	1226269	1226313	45	utr5E	0	0	0	5.00	8.00	5.00	0	0	0	0	0	0	
CNAG_02090_4	1226514	1226598	85	utr5I	46.00	34.00	28.00	4.00	6.00	8.00	61.00	41.00	41.00	5.00	8.00	7.00	
CNAG_02090_5	1226690	1226752	63	utr5E	49.00	37.00	26.00	10.00	9.00	17.00	15.00	9.00	12.00	2.00	3.00	7.00	
CNAG_02091_1	1223419	1223573	155	utr5E	943.00	1209.00	979.00	1061.00	906.00	952.00	629.00	512.00	551.00	473.00	287.00	389.00	
CNAG_02092_1	1218072	1218133	62	cdsE	0	0	0	0	0	0	3.00	2.00	2.00	6.00	9.00	9.00	
CNAG_02092_2	1218380	1218381	2	cdsE	0	0	0	0	0	0	0	0	0	7.00	2.00	3.00	
CNAG_02092_3	1221417	1221459	43	utr5E	77.00	72.00	58.00	36.00	41.00	25.00	27.00	29.00	21.00	15.00	5.00	9.00	
CNAG_02094_1	1214529	1214552	24	cdsE	12.00	8.00	9.00	34.00	46.00	35.00	2.00	1.00	1.00	8.00	7.00	7.00	
CNAG_02094_2	1214853	1214934	82	utr5E	350.00	344.00	255.00	346.00	268.00	244.00	172.00	169.00	126.00	148.00	87.00	112.00	
CNAG_02095_1	1211886	1211996	111	cdsE	0	0	0	36.00	44.00	33.00	45.00	51.00	42.00	20.00	13.00	13.00	
CNAG_02095_2	1212604	1212880	277	utr5E	257.00	300.00	225.00	111.00	107.00	131.00	28.00	34.00	15.00	2.00	2.00	2.00	
CNAG_02095_3	1212954	1213000	47	utr5E	200.00	96.00	75.00	77.00	112.00	66.00	21.00	9.00	10.00	25.00	12.00	16.00	
CNAG_02096_1	1208048	1208049	2	cdsE	44.00	108.00	68.00	14.00	37.00	8.00	51.00	60.00	58.00	15.00	16.00	3.00	
CNAG_02096_2	1208127	1208179	53	utr5E	42.00	64.00	36.00	35.00	25.00	24.00	37.00	39.00	29.00	3.00	4.00	8.00	
CNAG_02100_1	1191312	1191612	301	cdsE	383.00	476.00	398.00	183.00	214.00	208.00	105.00	93.00	94.00	7.00	6.00	5.00	
CNAG_02100_2	1192582	1192929	348	utr5E	1962.00	2320.00	2047.00	1628.00	1549.00	1537.00	835.00	811.00	771.00	800.00	648.00	722.00	
CNAG_02101_1	1187311	1187425	115	utr5E	227.00	200.00	235.00	85.00	84.00	77.00	159.00	140.00	99.00	321.00	184.00	231.00	
CNAG_02103_1	1177697	1177697	1	cdsE	0	0	0	0	0	0	0	0	0	5.00	1.00	2.00	
CNAG_02103_2	1178323	1178358	36	cdsE	0	0	0	0	0	0	0	0	0	3.00	4.00	4.00	
CNAG_02103_3	1178378	1178390	13	cdsE	0	0	0	0	0	0	4.00	3.00	2.00	0	0	0	
CNAG_02103_4	1178426	1178426	1	cdsE	0	0	0	1.00	1.00	2.00	0	0	0	0	0	0	
CNAG_02103_5	1178477	1178479	3	cdsE	5.00	8.00	2.00	0	0	0	5.00	4.00	4.00	5.00	6.00	2.00	
CNAG_02103_6	1178885	1178887	3	cdsE	9.00	7.00	6.00	0	0	0	4.00	4.00	3.00	0	0	0	
CNAG_02103_7	1179073	1179073	1	cdsE	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	
CNAG_02103_8	1181407	1181425	19	cdsE	0	0	0	0	0	0	0	0	0	3.00	3.00	2.00	
CNAG_02103_9	1181835	1181835	1	cdsE	0	0	0	1.00	2.00	1.00	0	0	0	0	0	0	
CNAG_02103_10	1181890	1181891	2	cdsE	1.00	1.00	2.00	0	0	0	3.00	3.00	2.00	0	0	0	
CNAG_02103_11	1181951	1181951	1	cdsE	0	0	0	1.00	2.00	1.00	0	0	0	0	0	0	
CNAG_02103_12	1182042	1182049	8	cdsE	5.00	10.00	6.00	0	0	0	1.00	3.00	1.00	0	0	0	
CNAG_02103_13	1182065	1182065	1	cdsE	0	0	0	1.00	1.00	2.00	0	0	0	0	0	0	
CNAG_02103_14	1183158	1183158	1	cdsE	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	
CNAG_02104_1	1176106	1176154	49	cdsE	20.00	36.00	17.00	2.00	1.00	2.00	2.00	3.00	3.00	4.00	6.00	3.00	
CNAG_02104_2	1176274	1176424	151	utr5E	124.00	155.00	119.00	41.00	27.00	16.00	100.00	86.00	82.00	32.00	24.00	24.00	
CNAG_02106_1	1173939	1174013	75	utr5E	798.00	752.00	646.00	662.00	674.00	495.00	490.00	335.00	297.00	447.00	157.00	230.00	
CNAG_02110_1	1159597	1159631	35	cdsE	0	0	0	2.00	1.00	1.00	0	0	0	23.00	14.00	15.00	
CNAG_02110_2	1159692	1159735	44	cdsE	0	0	0	5.00	5.00	4.00	0	0	0	16.00	13.00	15.00	
CNAG_02110_3	1160395	1160463	69	cdsE	0	0	0	14.00	14.00	16.00	0	0	0	0	0	0	
CNAG_02110_4	1162590	1162631	42	utr5E	170.00	189.00	158.00	105.00	73.00	97.00	70.00	68.00	73.00	51.00	35.00	57.00	
CNAG_02112_1	1156757	1156799	43	utr5E	48.00	86.00	81.00	51.00	41.00	48.00	60.00	49.00	68.00	135.00	87.00	134.00	
CNAG_02116_1	1149274	1149475	202	utr5E	1040.00	1304.00	978.00	1065.00	952.00	956.00	1221.00	1010.00	1123.00	1634.00	943.00	1164.00	
CNAG_02117_1	1146491	1146749	259	cdsE	0	0	0	24.00	20.00	14.00	21.00	20.00	35.00	135.00	80.00	77.00	
CNAG_02117_2	1146874	1146962	89	cdsE	0	0	0	14.00	13.00	18.00	1.00	1.00	1.00	0	0	0	
CNAG_02117_3	1147735	1147784	50	utr5E	45.00	43.00	39.00	27.00	28.00	26.00	37.00	26.00	24.00	42.00	22.00	25.00	
CNAG_02119_1	1142952	1143047	96	cdsE	2.00	2.00	1.00	0	0	0	3.00	2.00	2.00	36.00	29.00	19.00	
CNAG_02119_2	1143119	1143206	88	cdsE	0	0	0	0	0	0	0	0	0	13.00	11.00	15.00	
CNAG_02119_3	1144295	1144348	54	utr5E	126.00	122.00	105.00	60.00	48.00	44.00	85.00	75.00	79.00	36.00	24.00	31.00	
CNAG_02122_1	1137782	1137815	34	utr5E	57.00	72.00	67.00	67.00	49.00	52.00	94.00	96.00	53.00	380.00	174.00	405.00	
CNAG_02124_1	1132203	1132203	1	cdsE	4.00	3.00	1.00	0	0	0	0	0	0	0	0	0	
CNAG_02124_2	1132204	1132204	1	cdsE	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	
CNAG_02124_3	1132913	1132913	1	cdsE	0	0	0	2.00	1.00	1.00	0	0	0	0	0	0	
CNAG_02124_4	1133029	1133029	1	cdsE	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	
CNAG_02124_5	1134156	1134156	1	utr5E	6.00	2.00	2.00	0	0	0	0	0	0	0	0	0	
CNAG_02124_6	1134172	1134172	1	utr5E	0	0	0	2.00	3.00	3.00	2.00	3.00	3.00	0	0	0	
CNAG_02125_1	1130629	1130759	131	utr5E	139.00	159.00	199.00	192.00	226.00	211.00	332.00	269.00	225.00	159.00	82.00	112.00	
CNAG_02128_1	1125403	1125512	110	utr5E	1190.00	1645.00	1564.00	1451.00	1249.00	1020.00	416.00	417.00	355.00	679.00	429.00	568.00	
CNAG_02129_1	1123160	1123247	88	utr5E	5874.00	6308.00	3434.00	7473.00	5527.00	5609.00	2897.00	3025.00	3287.00	3556.00	2533.00	2942.00	
CNAG_02130_1	1119531	1119693	163	utr5E	466.00	532.00	517.00	436.00	356.00	409.00	749.00	631.00	549.00	1039.00	786.00	833.00	
CNAG_02132_1	1112385	1112622	238	cdsE	0	0	0	2.00	4.00	2.00	7.00	3.00	5.00	31.00	18.00	18.00	
CNAG_02132_2	1113052	1113097	46	cdsE	1.00	12.00	7.00	8.00	15.00	5.00	4.00	7.00	5.00	3.00	7.00	2.00	
CNAG_02132_3	1113930	1113986	57	utr5E	41.00	66.00	55.00	46.00	43.00	33.00	59.00	50.00	45.00	40.00	22.00	30.00	
CNAG_02134_1	1108872	1108885	14	cdsE	0	0	0	3.00	6.00	3.00	2.00	2.00	1.00	10.00	7.00	9.00	
CNAG_02134_2	1109086	1109114	29	cdsE	0	0	0	3.00	2.00	2.00	2.00	2.00	2.00	22.00	13.00	9.00	
CNAG_02134_3	1110008	1110098	91	cdsE	11.00	25.00	17.00	10.00	12.00	16.00	4.00	3.00	4.00	0	0	0	
CNAG_02134_4	1110403	1110443	41	utr5E	142.00	148.00	137.00	52.00	45.00	40.00	62.00	41.00	50.00	64.00	54.00	41.00	
CNAG_02138_1	1096820	1096856	37	cdsE	0	0	0	0	0	0	3.00	2.00	3.00	23.00	14.00	13.00	
CNAG_02138_2	1097187	1097208	22	cdsE	0	0	0	8.00	11.00	10.00	0	0	0	0	0	0	
CNAG_02138_3	1101640	1101690	51	utr5E	32.00	36.00	24.00	16.00	13.00	9.00	30.00	28.00	33.00	16.00	13.00	12.00	
CNAG_02139_1	1095659	1095786	128	utr5E	847.00	745.00	436.00	344.00	290.00	231.00	285.00	250.00	243.00	122.00	91.00	84.00	
CNAG_02140_1	1092556	1092656	101	utr5E	377.00	666.00	490.00	514.00	303.00	413.00	283.00	281.00	299.00	371.00	199.00	278.00	
CNAG_02143_1	1085401	1085403	3	cdsE	0	0	0	0	0	0	4.00	3.00	2.00	0	0	0	
CNAG_02143_2	1087691	1087784	94	utr5E	75.00	68.00	55.00	48.00	30.00	21.00	21.00	36.00	22.00	15.00	3.00	7.00	
CNAG_02145_1	1083352	1083829	478	utr5E	862.00	1189.00	1095.00	775.00	628.00	673.00	607.00	566.00	527.00	896.00	513.00	730.00	
CNAG_02148_1	1079072	1079142	71	utr5E	144.00	181.00	135.00	160.00	113.00	107.00	110.00	114.00	105.00	65.00	38.00	62.00	
CNAG_02150_1	1077219	1077246	28	utr5E	22.00	11.00	15.00	2.00	1.00	1.00	8.00	10.00	13.00	3.00	5.00	3.00	
CNAG_02150_2	1077594	1077614	21	utr5E	0	0	0	2.00	2.00	2.00	0	0	0	0	0	0	
CNAG_02150_3	1077748	1077849	102	utr5E	0	0	0	4.00	2.00	6.00	0	0	0	10.00	5.00	7.00	
