	merge_cluster																						
CNE05010_1	1393473	1393473	1	utr5E	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNE05010_2	1394720	1394720	1	utr3E	5.00	11.00	7.00	0	0	0	0	0	0	0	0	0	2.00	5.00	1.00	8.00	5.00	3.00	
CNE05050_1	1415315	1415315	1	cdsE	4.00	3.00	2.00	0	0	0	0	0	0	8.00	5.00	12.00	9.00	7.00	8.00	1.00	3.00	1.00	
CNE05050_2	1415427	1415427	1	cdsE	0	0	0	1.00	2.00	3.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNE05050_3	1416531	1416531	1	utr3E	3.00	4.00	3.00	1.00	2.00	1.00	0	0	0	0	0	0	0	0	0	3.00	4.00	4.00	
CNE05050_4	1416636	1416652	17	utr3E	62.00	57.00	28.00	22.00	15.00	4.00	18.00	6.00	13.00	43.00	37.00	49.00	57.00	62.00	37.00	27.00	25.00	24.00	
CNE05080_1	1426559	1426559	1	utr5E	0	0	0	6.00	2.00	2.00	1.00	1.00	1.00	3.00	2.00	9.00	7.00	7.00	10.00	0	0	0	
CNE05080_2	1427321	1427361	41	utr5E	1.00	1.00	1.00	0	0	0	31.00	13.00	11.00	2.00	1.00	1.00	0	0	0	0	0	0	
CNE05080_3	1427494	1427494	1	utr5E	8.00	3.00	3.00	6.00	5.00	5.00	2.00	2.00	1.00	5.00	2.00	15.00	10.00	9.00	4.00	0	0	0	
CNE05080_4	1428507	1428527	21	cdsE	0	0	0	13.00	13.00	8.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNE05080_5	1430986	1431025	40	utr3E	53.00	36.00	16.00	110.00	56.00	75.00	13.00	14.00	20.00	25.00	20.00	23.00	132.00	146.00	133.00	54.00	53.00	42.00	
CNE05100_1	1435108	1435108	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	2.00	1.00	2.00	0	0	0	
CNE05100_2	1435305	1435305	1	cdsE	0	0	0	2.00	1.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNE05100_3	1436217	1436217	1	utr3E	8.00	1.00	2.00	10.00	3.00	3.00	3.00	1.00	3.00	4.00	3.00	2.00	6.00	6.00	8.00	7.00	10.00	5.00	
CNE05100_4	1436273	1436277	5	utr3E	2.00	8.00	6.00	14.00	10.00	7.00	2.00	5.00	5.00	0	0	0	2.00	4.00	2.00	1.00	2.00	2.00	
CNE05140_1	1443022	1443024	3	cdsE	30.00	26.00	10.00	12.00	8.00	11.00	11.00	4.00	5.00	19.00	12.00	17.00	37.00	23.00	32.00	23.00	26.00	26.00	
CNE05140_2	1443645	1443655	11	utr3E	43.00	31.00	24.00	12.00	11.00	3.00	2.00	1.00	1.00	7.00	7.00	9.00	14.00	15.00	6.00	7.00	4.00	5.00	
CNE05160_1	1446365	1446365	1	cdsE	0	0	0	5.00	4.00	3.00	25.00	10.00	22.00	4.00	4.00	5.00	1.00	7.00	1.00	3.00	2.00	1.00	
CNE05160_2	1449490	1449498	9	utr3E	49.00	33.00	18.00	84.00	54.00	35.00	5.00	5.00	3.00	11.00	13.00	21.00	57.00	63.00	65.00	41.00	14.00	27.00	
CNE05180_1	1453744	1453745	2	utr5E	0	0	0	0	0	0	4.00	4.00	2.00	1.00	1.00	1.00	0	0	0	0	0	0	
CNE05180_2	1456117	1456126	10	utr3E	143.00	54.00	38.00	45.00	35.00	10.00	18.00	6.00	11.00	38.00	19.00	46.00	60.00	54.00	48.00	258.00	211.00	178.00	
CNE05200_1	1461419	1461419	1	utr5E	0	0	0	0	0	0	7.00	1.00	2.00	0	0	0	0	0	0	0	0	0	
CNE05200_2	1461424	1461424	1	utr5E	2.00	1.00	1.00	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNE05200_3	1461482	1461482	1	utr5E	0	0	0	0	0	0	6.00	1.00	2.00	0	0	0	0	0	0	0	0	0	
CNE05200_4	1462587	1462588	2	utr3E	2.00	1.00	3.00	3.00	4.00	2.00	1.00	1.00	1.00	0	0	0	0	0	0	9.00	6.00	5.00	
CNE05220_1	1467108	1467120	13	utr3E	1401.00	727.00	723.00	1740.00	1532.00	1134.00	346.00	290.00	503.00	199.00	187.00	279.00	284.00	209.00	167.00	437.00	252.00	219.00	
CNE05250_1	1473239	1473271	33	utr3E	41.00	20.00	16.00	1.00	1.00	1.00	0	0	0	37.00	26.00	53.00	26.00	27.00	12.00	2.00	2.00	6.00	
CNE05250_2	1473373	1473409	37	utr3E	1381.00	631.00	403.00	114.00	73.00	64.00	60.00	42.00	52.00	284.00	239.00	473.00	268.00	375.00	309.00	56.00	47.00	34.00	
CNE05290_1	1479810	1479810	1	utr5E	0	0	0	0	0	0	1.00	2.00	2.00	0	0	0	0	0	0	0	0	0	
CNE05290_2	1481107	1481165	59	utr3E	47.00	23.00	19.00	31.00	27.00	13.00	5.00	4.00	6.00	14.00	15.00	16.00	8.00	15.00	22.00	36.00	25.00	22.00	
CNE05320_1	1489020	1489066	47	utr5E	8.00	3.00	3.00	0	0	0	93.00	39.00	58.00	38.00	32.00	49.00	12.00	12.00	14.00	1.00	3.00	3.00	
CNE05320_2	1491209	1491221	13	utr3E	942.00	700.00	353.00	247.00	123.00	126.00	117.00	55.00	77.00	77.00	70.00	123.00	82.00	86.00	75.00	284.00	217.00	245.00	
CNE05330_1	1493921	1493962	42	utr3E	352.00	212.00	127.00	134.00	86.00	65.00	36.00	20.00	25.00	83.00	79.00	120.00	72.00	81.00	69.00	170.00	142.00	97.00	
CNE05350_1	1498419	1498420	2	utr3E	35.00	20.00	12.00	24.00	10.00	4.00	7.00	1.00	7.00	12.00	13.00	11.00	7.00	6.00	5.00	13.00	19.00	12.00	
CNE05350_2	1498556	1498597	42	utr3E	28.00	16.00	22.00	14.00	11.00	6.00	12.00	5.00	14.00	4.00	5.00	10.00	2.00	1.00	2.00	5.00	2.00	3.00	
CNE05350_3	1498597	1498597	1	utr3E	0	0	0	14.00	11.00	6.00	12.00	5.00	14.00	4.00	5.00	10.00	2.00	1.00	2.00	5.00	2.00	3.00	
CNE05360_1	1501125	1501132	8	utr3E	195.00	101.00	80.00	179.00	172.00	110.00	58.00	21.00	34.00	237.00	172.00	260.00	229.00	242.00	218.00	107.00	76.00	52.00	
CNF00040_1	8999	9011	13	utr3E	1593.00	835.00	592.00	311.00	228.00	167.00	190.00	83.00	138.00	169.00	191.00	209.00	229.00	191.00	183.00	662.00	546.00	476.00	
CNF00040_2	10083	10091	9	utr3E	18.00	18.00	9.00	40.00	30.00	26.00	31.00	13.00	17.00	0	0	0	4.00	7.00	3.00	2.00	2.00	2.00	
CNF00070_1	15859	15875	17	utr3E	457.00	358.00	229.00	185.00	120.00	77.00	54.00	45.00	58.00	133.00	111.00	124.00	138.00	139.00	116.00	288.00	184.00	200.00	
CNF00090_1	24537	24538	2	cdsE	52.00	22.00	15.00	48.00	42.00	14.00	7.00	3.00	3.00	21.00	13.00	24.00	17.00	13.00	14.00	39.00	11.00	15.00	
CNF00090_2	25798	25844	47	cdsE	137.00	54.00	45.00	111.00	68.00	38.00	3.00	6.00	4.00	3.00	4.00	3.00	2.00	2.00	4.00	19.00	27.00	27.00	
CNF00090_3	26106	26112	7	cdsE	39.00	21.00	17.00	61.00	35.00	25.00	8.00	8.00	17.00	17.00	12.00	20.00	34.00	16.00	11.00	41.00	38.00	45.00	
CNF00090_4	26249	26258	10	utr3E	419.00	233.00	149.00	315.00	231.00	149.00	46.00	30.00	31.00	58.00	57.00	75.00	68.00	80.00	40.00	166.00	90.00	105.00	
CNF00130_1	41555	41583	29	utr3E	37.00	16.00	20.00	11.00	14.00	6.00	6.00	6.00	2.00	18.00	19.00	23.00	29.00	26.00	17.00	31.00	33.00	25.00	
CNF00130_2	41583	41583	1	utr3E	0	0	0	11.00	14.00	6.00	6.00	6.00	2.00	18.00	19.00	23.00	0	0	0	31.00	33.00	25.00	
CNF00150_1	46424	46488	65	utr3E	429.00	203.00	139.00	582.00	246.00	211.00	188.00	74.00	143.00	184.00	197.00	274.00	338.00	375.00	322.00	538.00	379.00	394.00	
CNF00163_1	48854	48896	43	utr3E	56.00	54.00	38.00	32.00	21.00	15.00	16.00	18.00	13.00	58.00	46.00	53.00	54.00	45.00	40.00	35.00	14.00	23.00	
CNF00167_1	50862	50867	6	utr5E	0	0	0	0	0	0	57.00	28.00	19.00	2.00	5.00	7.00	0	0	0	0	0	0	
CNF00167_2	52023	52026	4	utr3E	12.00	2.00	6.00	14.00	14.00	11.00	7.00	2.00	2.00	0	0	0	10.00	5.00	4.00	3.00	1.00	1.00	
CNF00180_1	56282	56282	1	utr5E	0	0	0	0	0	0	0	0	0	0	0	0	2.00	1.00	1.00	0	0	0	
CNF00180_2	56399	56399	1	cdsE	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	
CNF00180_3	57666	57666	1	utr3E	0	0	0	1.00	3.00	1.00	0	0	0	3.00	1.00	2.00	3.00	4.00	6.00	9.00	1.00	5.00	
CNF00195_1	60439	60441	3	cdsE	3.00	2.00	5.00	13.00	12.00	5.00	31.00	12.00	19.00	4.00	6.00	6.00	3.00	4.00	3.00	0	0	0	
CNF00195_2	60441	60441	1	cdsE	0	0	0	0	0	0	0	0	0	4.00	6.00	6.00	3.00	4.00	3.00	0	0	0	
CNF00195_3	62651	62651	1	utr3E	0	0	0	5.00	2.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNF00200_1	64669	64681	13	cdsE	0	0	0	0	0	0	11.00	4.00	6.00	0	0	0	0	0	0	0	0	0	
CNF00200_2	65772	65773	2	cdsE	0	0	0	0	0	0	10.00	4.00	4.00	0	0	0	0	0	0	0	0	0	
CNF00200_3	65932	65932	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	2.00	3.00	1.00	0	0	0	
CNF00200_4	66235	66243	9	utr3E	15.00	10.00	7.00	32.00	21.00	17.00	4.00	2.00	4.00	12.00	9.00	14.00	7.00	5.00	4.00	4.00	4.00	2.00	
CNF00210_1	67816	67853	38	utr3E	149.00	105.00	74.00	341.00	348.00	221.00	74.00	34.00	71.00	778.00	736.00	973.00	413.00	402.00	354.00	151.00	98.00	77.00	
CNF00240_1	80505	80505	1	cdsE	1.00	1.00	2.00	0	0	0	13.00	2.00	2.00	2.00	4.00	3.00	0	0	0	0	0	0	
CNF00240_2	80965	80965	1	cdsE	0	0	0	0	0	0	1.00	2.00	1.00	9.00	7.00	11.00	10.00	11.00	6.00	7.00	1.00	2.00	
CNF00240_3	81074	81074	1	utr3E	0	0	0	0	0	0	0	0	0	7.00	4.00	15.00	4.00	19.00	5.00	3.00	2.00	1.00	
CNF00240_4	81246	81306	61	utr3E	17.00	21.00	12.00	10.00	10.00	4.00	0	0	0	52.00	25.00	42.00	10.00	20.00	11.00	7.00	5.00	10.00	
CNF00240_5	81360	81404	45	utr3E	70.00	38.00	41.00	26.00	25.00	13.00	21.00	8.00	15.00	51.00	42.00	56.00	18.00	20.00	14.00	22.00	12.00	10.00	
CNF00250_1	81714	81766	53	utr5E	2.00	2.00	1.00	0	0	0	39.00	17.00	24.00	8.00	14.00	2.00	2.00	8.00	5.00	0	0	0	
CNF00250_2	81833	81842	10	utr5E	2.00	1.00	1.00	0	0	0	16.00	10.00	16.00	1.00	1.00	3.00	0	0	0	0	0	0	
CNF00250_3	84110	84127	18	utr3E	12.00	30.00	18.00	43.00	36.00	36.00	30.00	12.00	22.00	17.00	24.00	32.00	50.00	38.00	34.00	18.00	19.00	24.00	
CNF00260_1	88406	88458	53	utr3E	2169.00	1343.00	811.00	667.00	432.00	360.00	292.00	121.00	213.00	592.00	511.00	681.00	889.00	997.00	794.00	1251.00	936.00	973.00	
CNF00270_1	90652	90664	13	utr3E	43.00	21.00	17.00	13.00	6.00	5.00	14.00	9.00	18.00	43.00	33.00	39.00	43.00	45.00	32.00	22.00	25.00	25.00	
CNF00270_2	90754	90803	50	utr3E	173.00	134.00	81.00	84.00	54.00	45.00	22.00	10.00	19.00	94.00	72.00	104.00	158.00	166.00	147.00	101.00	78.00	64.00	
CNF00290_1	99272	99311	40	utr3E	219.00	215.00	155.00	72.00	77.00	50.00	19.00	8.00	16.00	172.00	146.00	188.00	223.00	187.00	167.00	149.00	90.00	102.00	
CNF00310_1	106284	106301	18	utr5E	64.00	11.00	20.00	36.00	10.00	13.00	38.00	30.00	29.00	14.00	22.00	25.00	40.00	54.00	39.00	14.00	11.00	19.00	
CNF00310_2	109466	109467	2	utr3E	34.00	22.00	23.00	28.00	18.00	11.00	4.00	1.00	2.00	2.00	6.00	4.00	20.00	36.00	17.00	19.00	9.00	15.00	
CNF00310_3	109467	109467	1	utr3E	0	0	0	0	0	0	4.00	1.00	2.00	2.00	6.00	4.00	0	0	0	19.00	9.00	15.00	
CNF00310_4	109595	109602	8	utr3E	37.00	30.00	35.00	35.00	31.00	11.00	5.00	2.00	4.00	0	0	0	23.00	26.00	31.00	44.00	36.00	40.00	
CNF00350_1	124510	124525	16	utr3E	86.00	28.00	34.00	131.00	78.00	54.00	40.00	24.00	43.00	39.00	23.00	28.00	91.00	75.00	72.00	101.00	102.00	66.00	
CNF00360_1	126992	126997	6	utr3E	76.00	40.00	32.00	44.00	27.00	14.00	11.00	2.00	17.00	25.00	20.00	41.00	43.00	64.00	43.00	18.00	15.00	19.00	
CNF00380_1	140187	140187	1	utr5I	0	0	0	0	0	0	2.00	1.00	2.00	2.00	2.00	3.00	0	0	0	0	0	0	
CNF00380_2	140817	140817	1	utr3E	0	0	0	5.00	5.00	4.00	0	0	0	10.00	10.00	23.00	11.00	7.00	2.00	0	0	0	
CNF00390_1	150047	150078	32	utr3E	141.00	116.00	79.00	174.00	134.00	90.00	41.00	16.00	16.00	71.00	70.00	86.00	110.00	84.00	90.00	104.00	82.00	64.00	
CNF00420_1	156159	156184	26	utr3E	676.00	1001.00	700.00	487.00	345.00	219.00	357.00	180.00	281.00	526.00	462.00	648.00	899.00	982.00	808.00	892.00	666.00	688.00	
CNF00450_1	160936	160936	1	utr5E	0	0	0	0	0	0	3.00	5.00	4.00	0	0	0	1.00	4.00	1.00	0	0	0	
CNF00450_2	162436	162436	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00	1.00	2.00	
CNF00450_3	163041	163065	25	cdsE	0	0	0	7.00	3.00	2.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNF00450_4	163997	163997	1	cdsI	0	0	0	13.00	13.00	9.00	0	0	0	0	0	0	5.00	2.00	6.00	0	0	0	
CNF00450_5	164450	164458	9	cdsE	1.00	1.00	1.00	9.00	10.00	4.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNF00450_6	164685	164685	1	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	1.00	2.00	2.00	0	0	0	
CNF00450_7	164729	164729	1	utr3E	0	0	0	6.00	6.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNF00460_1	167264	167266	3	cdsE	11.00	4.00	4.00	0	0	0	0	0	0	0	0	0	6.00	11.00	5.00	0	0	0	
CNF00460_2	167928	167947	20	utr3E	5.00	3.00	7.00	19.00	9.00	12.00	11.00	14.00	14.00	19.00	29.00	28.00	43.00	28.00	35.00	0	0	0	
CNF00500_1	175301	175308	8	utr3E	82.00	55.00	44.00	120.00	91.00	49.00	3.00	5.00	8.00	33.00	32.00	36.00	55.00	42.00	36.00	30.00	16.00	17.00	
CNF00510_1	178014	178070	57	utr3E	20.00	14.00	7.00	55.00	20.00	12.00	11.00	7.00	11.00	19.00	7.00	18.00	31.00	41.00	30.00	11.00	13.00	7.00	
CNF00520_1	178513	178513	1	cdsE	0	0	0	0	0	0	1.00	4.00	1.00	0	0	0	1.00	2.00	2.00	0	0	0	
CNF00520_2	178728	178735	8	cdsE	14.00	13.00	5.00	3.00	1.00	5.00	1.00	2.00	1.00	5.00	2.00	5.00	3.00	5.00	1.00	2.00	2.00	1.00	
CNF00520_3	179239	179239	1	cdsI	3.00	3.00	7.00	6.00	1.00	3.00	0	0	0	6.00	1.00	7.00	8.00	7.00	4.00	5.00	2.00	1.00	
CNF00520_4	179458	179461	4	cdsE	0	0	0	10.00	4.00	4.00	0	0	0	0	0	0	5.00	10.00	5.00	14.00	9.00	3.00	
CNF00520_5	181849	181853	5	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.00	2.00	4.00	
CNF00520_6	181886	181886	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	1.00	3.00	0	0	0	0	0	0	
CNF00520_7	183677	183725	49	utr3E	9.00	5.00	4.00	17.00	16.00	3.00	0	0	0	6.00	2.00	7.00	18.00	33.00	22.00	4.00	4.00	2.00	
CNF00540_1	183810	183816	7	utr5E	4.00	1.00	1.00	20.00	19.00	13.00	0	0	0	10.00	5.00	10.00	33.00	19.00	12.00	2.00	2.00	2.00	
CNF00540_2	186273	186273	1	utr3E	11.00	5.00	4.00	0	0	0	2.00	1.00	1.00	15.00	9.00	12.00	22.00	25.00	15.00	2.00	8.00	2.00	
CNF00540_3	186349	186370	22	utr3E	54.00	44.00	24.00	37.00	15.00	10.00	4.00	1.00	4.00	46.00	48.00	75.00	92.00	91.00	72.00	15.00	18.00	8.00	
CNF00580_1	195711	195719	9	utr3E	173.00	85.00	46.00	56.00	28.00	18.00	24.00	17.00	28.00	37.00	20.00	33.00	44.00	43.00	27.00	67.00	76.00	79.00	
CNF00590_1	197282	197285	4	utr5E	8.00	5.00	6.00	0	0	0	5.00	1.00	4.00	0	0	0	0	0	0	2.00	1.00	1.00	
CNF00590_2	197526	197527	2	utr5E	0	0	0	0	0	0	0	0	0	5.00	2.00	3.00	7.00	1.00	4.00	0	0	0	
CNF00590_3	199782	199782	1	cdsE	2.00	2.00	1.00	0	0	0	0	0	0	4.00	8.00	2.00	0	0	0	0	0	0	
CNF00590_4	199849	199849	1	utr3E	0	0	0	0	0	0	0	0	0	6.00	4.00	1.00	1.00	3.00	1.00	0	0	0	
CNF00590_5	199917	200048	132	utr3E	17.00	6.00	7.00	7.00	4.00	4.00	0	0	0	82.00	81.00	99.00	92.00	114.00	83.00	1.00	1.00	2.00	
CNF00610_1	203282	203282	1	utr5E	9.00	2.00	4.00	0	0	0	30.00	14.00	18.00	20.00	22.00	30.00	17.00	27.00	27.00	7.00	2.00	2.00	
CNF00610_2	205800	205818	19	utr3E	16.00	10.00	4.00	28.00	12.00	9.00	4.00	1.00	3.00	3.00	3.00	6.00	25.00	25.00	25.00	16.00	9.00	6.00	
CNF00610_3	205993	206021	29	utr3E	4.00	4.00	3.00	12.00	11.00	5.00	34.00	23.00	24.00	9.00	10.00	14.00	10.00	10.00	5.00	1.00	1.00	1.00	
CNF00620_1	209949	209956	8	utr3E	36.00	127.00	83.00	183.00	149.00	106.00	44.00	20.00	18.00	176.00	150.00	196.00	303.00	280.00	220.00	174.00	108.00	106.00	
CNF00630_1	211563	211563	1	utr3E	0	0	0	0	0	0	0	0	0	4.00	3.00	9.00	13.00	5.00	1.00	3.00	1.00	3.00	
CNF00630_2	211679	211709	31	utr3E	5240.00	3282.00	2139.00	1320.00	809.00	586.00	691.00	293.00	447.00	1442.00	1341.00	1826.00	1806.00	2026.00	1671.00	2449.00	1802.00	1781.00	
CNF00650_1	220753	220806	54	utr3E	3598.00	2370.00	1399.00	1962.00	972.00	800.00	621.00	340.00	527.00	1055.00	899.00	1223.00	1106.00	1110.00	906.00	1654.00	1210.00	1264.00	
CNF00660_1	224491	224493	3	cdsE	23.00	8.00	8.00	30.00	20.00	26.00	5.00	6.00	8.00	18.00	17.00	21.00	10.00	7.00	14.00	13.00	9.00	6.00	
CNF00660_2	224851	224851	1	cdsE	1.00	1.00	3.00	5.00	3.00	1.00	0	0	0	1.00	2.00	2.00	8.00	1.00	4.00	1.00	2.00	1.00	
CNF00660_3	225190	225195	6	utr3E	65.00	18.00	16.00	57.00	32.00	32.00	21.00	13.00	21.00	27.00	21.00	24.00	28.00	21.00	12.00	15.00	12.00	12.00	
CNF00680_1	227790	227791	2	utr3I	16.00	9.00	3.00	2.00	1.00	1.00	4.00	2.00	7.00	20.00	16.00	20.00	34.00	19.00	29.00	1.00	6.00	7.00	
CNF00680_2	227897	227928	32	utr3E	0	0	0	0	0	0	0	0	0	0	0	0	4.00	7.00	2.00	0	0	0	
CNF00680_3	228371	228371	1	utr3E	0	0	0	4.00	2.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNF00710_1	233175	233186	12	utr3E	101.00	38.00	45.00	80.00	41.00	29.00	45.00	32.00	54.00	36.00	43.00	74.00	50.00	61.00	44.00	19.00	16.00	20.00	
CNF00730_1	235406	235406	1	cdsE	138.00	75.00	37.00	58.00	40.00	26.00	52.00	40.00	69.00	24.00	23.00	26.00	33.00	37.00	23.00	67.00	73.00	65.00	
CNF00730_2	237416	237462	47	utr3E	1800.00	874.00	641.00	641.00	439.00	308.00	407.00	183.00	290.00	332.00	311.00	427.00	520.00	538.00	498.00	881.00	643.00	647.00	
CNF00740_1	239326	239342	17	utr3E	318.00	213.00	141.00	164.00	111.00	74.00	109.00	67.00	91.00	62.00	40.00	69.00	89.00	126.00	89.00	200.00	130.00	143.00	
CNF00750_1	240651	240686	36	utr3E	479.00	350.00	246.00	246.00	179.00	128.00	72.00	45.00	62.00	116.00	107.00	138.00	142.00	146.00	121.00	89.00	68.00	63.00	
CNF00770_1	244147	244187	41	utr3E	78.00	43.00	38.00	62.00	44.00	29.00	17.00	15.00	20.00	24.00	25.00	44.00	53.00	48.00	37.00	63.00	47.00	48.00	
CNF00780_1	245902	245913	12	cdsE	67.00	64.00	29.00	23.00	7.00	12.00	26.00	12.00	23.00	19.00	19.00	28.00	52.00	56.00	51.00	76.00	66.00	71.00	
CNF00780_2	249651	249653	3	utr3E	16.00	10.00	11.00	21.00	9.00	19.00	3.00	1.00	1.00	0	0	0	7.00	5.00	5.00	7.00	3.00	3.00	
CNF00780_3	249738	249744	7	utr3E	94.00	74.00	53.00	58.00	44.00	18.00	10.00	7.00	4.00	37.00	42.00	45.00	79.00	60.00	51.00	68.00	41.00	55.00	
CNF00810_1	268534	268559	26	utr3E	156.00	84.00	69.00	81.00	42.00	34.00	21.00	10.00	20.00	52.00	40.00	44.00	43.00	54.00	29.00	79.00	47.00	58.00	
CNF00820_1	270808	270811	4	utr3E	18.00	15.00	4.00	42.00	9.00	14.00	7.00	4.00	7.00	5.00	7.00	8.00	23.00	15.00	17.00	8.00	13.00	6.00	
CNF00820_2	270883	270951	69	utr3E	2.00	2.00	4.00	9.00	10.00	6.00	0	0	0	2.00	2.00	1.00	5.00	9.00	12.00	6.00	2.00	2.00	
CNF00825_1	272181	272181	1	utr3E	0	0	0	1.00	2.00	2.00	0	0	0	0	0	0	3.00	1.00	6.00	1.00	1.00	1.00	
CNF00825_2	272313	272320	8	cdsI	71.00	31.00	30.00	110.00	72.00	54.00	28.00	6.00	10.00	45.00	48.00	32.00	32.00	38.00	24.00	42.00	33.00	26.00	
CNF00850_1	276673	276727	55	utr3E	647.00	403.00	290.00	180.00	132.00	103.00	167.00	121.00	144.00	227.00	225.00	319.00	304.00	303.00	279.00	321.00	294.00	265.00	
CNF00870_1	279285	279323	39	utr3E	2262.00	965.00	653.00	1004.00	584.00	505.00	486.00	329.00	447.00	655.00	610.00	841.00	1087.00	1049.00	892.00	656.00	617.00	551.00	
CNF00880_1	279633	279633	1	utr5E	5.00	2.00	3.00	4.00	2.00	1.00	15.00	8.00	3.00	0	0	0	0	0	0	0	0	0	
CNF00880_2	279700	279708	9	utr5E	0	0	0	0	0	0	24.00	15.00	12.00	0	0	0	0	0	0	0	0	0	
CNF00880_3	282065	282093	29	utr3E	93.00	39.00	36.00	572.00	371.00	265.00	27.00	18.00	18.00	10.00	8.00	20.00	38.00	67.00	41.00	60.00	51.00	40.00	
CNF00890_1	285991	286012	22	cdsI	0	0	0	3.00	5.00	4.00	10.00	3.00	9.00	0	0	0	1.00	1.00	2.00	0	0	0	
CNF00890_2	287090	287104	15	utr3E	100.00	83.00	68.00	112.00	100.00	54.00	36.00	19.00	32.00	24.00	16.00	36.00	33.00	32.00	19.00	93.00	52.00	45.00	
CNF00890_3	287303	287352	50	utr3E	392.00	266.00	154.00	261.00	176.00	132.00	20.00	15.00	9.00	31.00	24.00	47.00	70.00	63.00	41.00	211.00	122.00	160.00	
CNF00900_1	289054	289106	53	utr3E	62.00	41.00	22.00	34.00	28.00	22.00	10.00	6.00	4.00	22.00	18.00	31.00	15.00	11.00	11.00	18.00	8.00	15.00	
CNF00905_1	290226	290229	4	utr3E	1.00	3.00	2.00	13.00	13.00	25.00	0	0	0	0	0	0	96.00	43.00	39.00	0	0	0	
CNF00905_2	290308	290342	35	utr3E	439.00	333.00	216.00	233.00	174.00	137.00	33.00	18.00	31.00	121.00	107.00	144.00	95.00	109.00	79.00	135.00	103.00	79.00	
CNF00930_1	296601	296601	1	cdsI	0	0	0	0	0	0	2.00	1.00	2.00	0	0	0	0	0	0	0	0	0	
CNF00930_2	296690	296690	1	cdsE	0	0	0	3.00	2.00	1.00	5.00	6.00	5.00	1.00	1.00	2.00	1.00	2.00	1.00	2.00	3.00	1.00	
CNF00930_3	296788	296834	47	utr3E	29.00	23.00	14.00	7.00	5.00	4.00	0	0	0	11.00	7.00	9.00	21.00	17.00	18.00	11.00	20.00	13.00	
CNF00930_4	296840	296840	1	utr3E	0	0	0	1.00	2.00	1.00	0	0	0	0	0	0	0	0	0	0	0	0	
CNF00950_1	301025	301027	3	utr3E	5.00	4.00	6.00	1.00	3.00	2.00	4.00	2.00	2.00	2.00	1.00	2.00	0	0	0	1.00	1.00	2.00	
CNF00950_2	301027	301027	1	utr3E	0	0	0	1.00	3.00	2.00	0	0	0	2.00	1.00	2.00	0	0	0	1.00	1.00	2.00	
CNF00970_1	302033	302033	1	cdsE	0	0	0	0	0	0	5.00	2.00	3.00	1.00	1.00	1.00	0	0	0	0	0	0	
CNF00970_2	303076	303089	14	utr3E	105.00	51.00	44.00	95.00	53.00	40.00	9.00	5.00	14.00	40.00	50.00	47.00	41.00	57.00	38.00	67.00	48.00	59.00	
CNF00990_1	308221	308224	4	cdsE	4.00	1.00	1.00	5.00	3.00	2.00	8.00	7.00	7.00	1.00	2.00	1.00	3.00	3.00	6.00	0	0	0	
CNF00990_2	309071	309071	1	cdsE	0	0	0	1.00	2.00	1.00	0	0	0	0	0	0	2.00	3.00	4.00	0	0	0	
CNF00990_3	309249	309255	7	utr3E	21.00	13.00	8.00	28.00	15.00	14.00	15.00	5.00	6.00	51.00	47.00	81.00	148.00	152.00	128.00	67.00	45.00	49.00	
CNF01000_1	311457	311457	1	cdsE	0	0	0	0	0	0	0	0	0	0	0	0	8.00	8.00	7.00	5.00	4.00	4.00	
CNF01000_2	311796	311823	28	utr3E	35.00	37.00	18.00	11.00	4.00	1.00	0	0	0	7.00	11.00	10.00	15.00	8.00	17.00	37.00	25.00	26.00	
CNF01000_3	311883	311913	31	utr3E	24.00	24.00	16.00	2.00	2.00	3.00	1.00	2.00	2.00	7.00	6.00	8.00	20.00	13.00	11.00	33.00	22.00	19.00	
CNF01020_1	316233	316241	9	utr3E	43.00	29.00	22.00	13.00	15.00	5.00	0	0	0	11.00	5.00	8.00	25.00	50.00	28.00	13.00	13.00	11.00	
CNF01020_2	316293	316338	46	utr3E	620.00	387.00	302.00	85.00	63.00	51.00	104.00	83.00	78.00	356.00	317.00	492.00	460.00	609.00	502.00	147.00	112.00	94.00	
CNF01050_1	320896	320896	1	cdsI	0	0	0	0	0	0	0	0	0	0	0	0	3.00	2.00	4.00	0	0	0	
