	merge_cluster																
CNAG_06601_3	240254	240254	1	cdsE	2.00	1.00	2.00	0	0	0	0	0	0	0	0	0	
CNAG_06601_4	240255	240256	2	cdsE	0	0	0	0	0	0	3.00	3.00	2.00	0	0	0	
CNAG_06601_5	240593	240647	55	cdsE	0	0	0	2.00	3.00	3.00	3.00	3.00	5.00	7.00	6.00	8.00	
CNAG_06601_6	240723	240756	34	cdsE	0	0	0	0	0	0	0	0	0	11.00	5.00	3.00	
CNAG_06602_1	242437	242696	260	utr5E	2167.00	2619.00	1779.00	3434.00	3075.00	2597.00	2724.00	2927.00	2774.00	4382.00	2158.00	3307.00	
CNAG_06603_1	243950	243959	10	utr5E	6.00	5.00	6.00	7.00	1.00	2.00	3.00	2.00	3.00	5.00	2.00	9.00	
CNAG_06603_2	244571	244571	1	cdsI	0	0	0	1.00	1.00	3.00	0	0	0	6.00	5.00	6.00	
CNAG_06603_3	244584	244592	9	cdsI	0	0	0	0	0	0	5.00	7.00	5.00	0	0	0	
CNAG_06603_4	245765	245765	1	cdsE	0	0	0	1.00	3.00	4.00	0	0	0	0	0	0	
CNAG_06603_5	245883	245935	53	cdsE	2.00	2.00	5.00	9.00	13.00	12.00	0	0	0	0	0	0	
CNAG_06603_6	246151	246151	1	cdsE	0	0	0	1.00	2.00	4.00	0	0	0	0	0	0	
CNAG_06603_7	246629	246629	1	cdsE	1.00	1.00	2.00	0	0	0	0	0	0	0	0	0	
CNAG_06603_8	248098	248098	1	cdsE	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	
CNAG_06606_1	252810	253175	366	utr5E	321.00	325.00	215.00	320.00	289.00	269.00	237.00	235.00	170.00	81.00	69.00	83.00	
CNAG_06606_2	253211	253243	33	utr5E	34.00	107.00	70.00	33.00	93.00	35.00	76.00	77.00	74.00	42.00	101.00	29.00	
CNAG_06606_3	253382	253521	140	utr5E	30.00	29.00	17.00	11.00	18.00	19.00	390.00	237.00	137.00	21.00	15.00	28.00	
CNAG_06606_4	253631	253688	58	cdsE	99.00	140.00	114.00	25.00	23.00	23.00	78.00	92.00	78.00	9.00	10.00	9.00	
CNAG_06607_1	255672	255672	1	utr5E	0	0	0	0	0	0	1.00	2.00	1.00	0	0	0	
CNAG_06607_2	256534	256554	21	cdsE	8.00	13.00	6.00	0	0	0	0	0	0	0	0	0	
CNAG_06607_3	256877	256877	1	cdsE	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	
CNAG_06607_4	258255	258372	118	cdsE	0	0	0	5.00	12.00	6.00	0	0	0	7.00	11.00	5.00	
CNAG_06607_5	258388	258522	135	cdsE	25.00	26.00	22.00	3.00	4.00	7.00	3.00	6.00	7.00	2.00	3.00	3.00	
CNAG_06607_6	259528	259528	1	cdsE	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	
CNAG_06607_7	259809	259845	37	cdsE	0	0	0	3.00	2.00	2.00	0	0	0	4.00	4.00	2.00	
CNAG_06608_1	264584	264630	47	utr5E	14.00	10.00	11.00	8.00	10.00	3.00	2.00	1.00	4.00	0	0	0	
CNAG_06608_2	265238	265239	2	cdsE	3.00	4.00	4.00	0	0	0	0	0	0	0	0	0	
CNAG_06608_3	265444	265448	5	cdsE	6.00	3.00	3.00	0	0	0	1.00	1.00	1.00	0	0	0	
CNAG_06608_4	265552	265552	1	cdsE	0	0	0	3.00	6.00	10.00	1.00	3.00	1.00	1.00	3.00	1.00	
CNAG_06608_5	266147	266147	1	cdsE	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	
CNAG_06608_6	266239	266377	139	cdsE	0	0	0	42.00	42.00	36.00	2.00	2.00	2.00	68.00	43.00	49.00	
CNAG_06613_1	279901	280114	214	utr5E	850.00	1288.00	1150.00	784.00	650.00	572.00	747.00	831.00	724.00	379.00	185.00	257.00	
CNAG_06614_1	282846	282986	141	utr5E	64.00	52.00	26.00	135.00	99.00	98.00	395.00	331.00	316.00	142.00	98.00	135.00	
CNAG_06614_2	283065	283322	258	utr5I	5.00	5.00	2.00	124.00	103.00	86.00	163.00	155.00	130.00	297.00	215.00	246.00	
CNAG_06616_1	287094	287161	68	utr5E	509.00	598.00	468.00	858.00	951.00	509.00	431.00	407.00	381.00	1462.00	736.00	1042.00	
CNAG_06620_1	296980	297027	48	utr5E	608.00	576.00	428.00	326.00	250.00	254.00	354.00	369.00	240.00	177.00	91.00	129.00	
CNAG_06620_2	299408	299408	1	cdsE	21.00	53.00	49.00	33.00	38.00	39.00	17.00	35.00	33.00	29.00	32.00	16.00	
CNAG_06622_1	303753	303891	139	cdsE	81.00	92.00	109.00	345.00	359.00	279.00	397.00	323.00	336.00	227.00	111.00	143.00	
CNAG_06623_1	306645	306933	289	utr5E	562.00	726.00	512.00	1696.00	1559.00	1314.00	243.00	248.00	222.00	633.00	429.00	441.00	
CNAG_06623_2	307849	308058	210	utr3E	90.00	114.00	92.00	68.00	46.00	60.00	39.00	29.00	41.00	89.00	65.00	50.00	
CNAG_06624_1	308754	308845	92	utr5E	163.00	167.00	119.00	64.00	67.00	47.00	73.00	58.00	54.00	117.00	92.00	78.00	
CNAG_06624_2	310073	310156	84	cdsE	0	0	0	7.00	11.00	6.00	3.00	3.00	4.00	31.00	14.00	15.00	
CNAG_06626_1	312357	312487	131	utr5E	193.00	234.00	173.00	165.00	114.00	136.00	87.00	118.00	76.00	126.00	98.00	124.00	
CNAG_06626_2	313843	313921	79	cdsE	69.00	104.00	74.00	46.00	31.00	47.00	16.00	20.00	18.00	19.00	13.00	12.00	
CNAG_06626_3	314880	314888	9	cdsE	0	0	0	17.00	14.00	11.00	9.00	5.00	8.00	33.00	12.00	16.00	
CNAG_06631_1	326465	326570	106	utr5E	994.00	802.00	868.00	610.00	681.00	387.00	465.00	375.00	332.00	798.00	473.00	622.00	
CNAG_06635_1	338042	338123	82	utr5E	2047.00	1681.00	1117.00	858.00	712.00	591.00	759.00	674.00	449.00	332.00	214.00	333.00	
CNAG_06635_2	338192	338364	173	cdsE	196.00	263.00	206.00	54.00	49.00	49.00	29.00	27.00	29.00	10.00	8.00	9.00	
CNAG_06636_1	340956	340956	1	utr5E	0	0	0	0	0	0	0	0	0	6.00	2.00	2.00	
CNAG_06636_2	343306	343306	1	cdsE	0	0	0	3.00	2.00	1.00	1.00	3.00	1.00	0	0	0	
CNAG_06640_1	356956	357093	138	utr5E	84.00	55.00	52.00	72.00	56.00	50.00	65.00	57.00	62.00	34.00	17.00	25.00	
CNAG_06640_2	357611	357643	33	cdsE	1.00	3.00	1.00	20.00	27.00	33.00	8.00	6.00	3.00	0	0	0	
CNAG_06640_3	358827	359086	260	cdsE	3.00	2.00	2.00	9.00	14.00	8.00	24.00	25.00	24.00	49.00	45.00	60.00	
CNAG_06642_1	361349	361481	133	utr5E	582.00	628.00	423.00	281.00	273.00	238.00	326.00	300.00	328.00	156.00	134.00	180.00	
CNAG_06642_2	362323	362337	15	cdsE	0	0	0	47.00	55.00	38.00	0	0	0	0	0	0	
CNAG_06642_3	369432	369642	211	cdsE	1.00	4.00	3.00	5.00	5.00	5.00	15.00	15.00	13.00	50.00	46.00	62.00	
CNAG_06642_4	369716	369879	164	cdsE	0	0	0	11.00	2.00	5.00	5.00	7.00	3.00	62.00	37.00	60.00	
CNAG_06643_1	370190	370245	56	utr5E	315.00	315.00	305.00	117.00	126.00	113.00	250.00	138.00	134.00	158.00	66.00	66.00	
CNAG_06643_2	371117	371205	89	cdsE	10.00	10.00	5.00	63.00	45.00	42.00	0	0	0	13.00	10.00	12.00	
CNAG_06645_1	375639	375680	42	utr5E	135.00	210.00	274.00	107.00	79.00	87.00	113.00	119.00	126.00	68.00	42.00	43.00	
CNAG_06647_1	378857	378916	60	utr5E	45.00	70.00	57.00	40.00	25.00	44.00	77.00	90.00	87.00	27.00	18.00	28.00	
CNAG_06647_2	381157	381157	1	cdsE	0	0	0	8.00	12.00	10.00	2.00	1.00	1.00	4.00	9.00	4.00	
CNAG_06648_1	382034	382209	176	utr5E	1045.00	1031.00	768.00	614.00	577.00	438.00	566.00	555.00	447.00	1284.00	608.00	909.00	
CNAG_06651_1	388039	388039	1	utr5E	0	0	0	0	0	0	9.00	6.00	2.00	3.00	4.00	4.00	
CNAG_06651_2	388213	388213	1	utr5E	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	
CNAG_06653_1	393635	393746	112	utr5E	21.00	31.00	40.00	3.00	4.00	5.00	51.00	55.00	51.00	26.00	21.00	20.00	
CNAG_06654_1	394754	394787	34	utr5E	52.00	77.00	71.00	26.00	22.00	20.00	28.00	35.00	31.00	21.00	13.00	19.00	
CNAG_06656_1	397499	397545	47	utr5E	94.00	39.00	27.00	22.00	30.00	10.00	34.00	25.00	11.00	12.00	6.00	10.00	
CNAG_06656_2	397790	397904	115	cdsE	23.00	40.00	30.00	24.00	23.00	21.00	4.00	4.00	2.00	0	0	0	
CNAG_06656_3	398408	398524	117	cdsE	161.00	347.00	283.00	80.00	169.00	86.00	106.00	142.00	192.00	93.00	137.00	67.00	
CNAG_06658_1	400354	400502	149	utr5E	206.00	292.00	196.00	325.00	232.00	257.00	302.00	296.00	279.00	64.00	47.00	61.00	
CNAG_06661_1	408757	408812	56	utr5E	11.00	10.00	10.00	0	0	0	3.00	7.00	4.00	0	0	0	
CNAG_06661_2	409416	409433	18	cdsE	0	0	0	3.00	3.00	4.00	0	0	0	0	0	0	
CNAG_06661_3	409795	409795	1	cdsE	0	0	0	0	0	0	1.00	2.00	1.00	0	0	0	
CNAG_06661_4	410782	410782	1	cdsE	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	
CNAG_06661_5	410823	410828	6	cdsE	7.00	9.00	5.00	0	0	0	0	0	0	0	0	0	
CNAG_06661_6	410975	410975	1	cdsE	0	0	0	6.00	8.00	8.00	0	0	0	1.00	7.00	2.00	
CNAG_06661_7	411563	411563	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	1.00	1.00	
CNAG_06661_8	412383	412384	2	utr3E	4.00	7.00	5.00	0	0	0	0	0	0	0	0	0	
CNAG_06662_1	413289	413327	39	utr5E	2.00	2.00	2.00	22.00	13.00	19.00	2.00	2.00	3.00	17.00	8.00	13.00	
CNAG_06662_2	413467	413517	51	cdsE	0	0	0	2.00	3.00	3.00	0	0	0	0	0	0	
CNAG_06663_1	415022	415232	211	utr5E	2415.00	2465.00	1873.00	2363.00	2055.00	1928.00	981.00	841.00	744.00	1959.00	1167.00	1652.00	
CNAG_06665_1	418553	418582	30	utr5E	85.00	45.00	52.00	32.00	28.00	25.00	54.00	36.00	34.00	69.00	37.00	51.00	
CNAG_06665_2	420014	420014	1	cdsE	1.00	23.00	18.00	7.00	2.00	3.00	4.00	5.00	6.00	3.00	1.00	1.00	
CNAG_06666_1	420951	421061	111	utr5E	531.00	682.00	298.00	380.00	346.00	242.00	1039.00	980.00	936.00	477.00	293.00	389.00	
CNAG_06666_2	424973	425054	82	cdsE	13.00	23.00	16.00	7.00	6.00	6.00	69.00	68.00	80.00	88.00	61.00	78.00	
CNAG_06669_1	429671	429835	165	utr5E	600.00	1085.00	1123.00	918.00	822.00	817.00	614.00	579.00	633.00	467.00	217.00	316.00	
CNAG_06671_1	432182	432264	83	utr5E	154.00	190.00	136.00	291.00	263.00	161.00	116.00	127.00	113.00	249.00	159.00	161.00	
CNAG_06672_1	437612	437685	74	utr5E	1.00	3.00	1.00	3.00	6.00	3.00	12.00	11.00	10.00	8.00	5.00	7.00	
CNAG_06672_2	437768	437826	59	utr5E	37.00	13.00	10.00	64.00	49.00	43.00	83.00	72.00	51.00	936.00	555.00	584.00	
CNAG_06673_1	440211	440468	258	utr5E	1088.00	1169.00	901.00	1302.00	1286.00	1120.00	626.00	540.00	657.00	471.00	295.00	333.00	
CNAG_06675_1	447028	447132	105	utr5E	455.00	443.00	260.00	162.00	198.00	127.00	231.00	228.00	153.00	221.00	135.00	160.00	
CNAG_06679_1	459302	459333	32	utr5E	123.00	148.00	106.00	84.00	61.00	61.00	66.00	65.00	57.00	28.00	16.00	31.00	
CNAG_06679_2	460637	460760	124	cdsE	8.00	14.00	10.00	18.00	18.00	12.00	2.00	2.00	2.00	3.00	6.00	2.00	
CNAG_06679_3	460892	460945	54	cdsE	0	0	0	6.00	5.00	4.00	5.00	7.00	6.00	8.00	6.00	6.00	
CNAG_06681_1	463384	463421	38	utr5E	7.00	5.00	4.00	0	0	0	5.00	2.00	4.00	1.00	2.00	1.00	
CNAG_06681_2	463847	463847	1	cdsE	1.00	1.00	1.00	0	0	0	0	0	0	0	0	0	
CNAG_06681_3	464004	464004	1	cdsE	1.00	2.00	1.00	0	0	0	1.00	2.00	1.00	0	0	0	
CNAG_06681_4	464962	464987	26	cdsE	0	0	0	9.00	11.00	17.00	0	0	0	0	0	0	
CNAG_06681_5	465125	465145	21	cdsE	0	0	0	0	0	0	2.00	3.00	2.00	1.00	1.00	2.00	
CNAG_06684_1	481133	481144	12	utr5E	26.00	22.00	15.00	3.00	5.00	2.00	8.00	12.00	6.00	1.00	2.00	1.00	
CNAG_06684_2	482288	482338	51	cdsE	0	0	0	3.00	2.00	2.00	1.00	1.00	1.00	0	0	0	
CNAG_06684_3	482516	482517	2	cdsE	0	0	0	0	0	0	0	0	0	5.00	4.00	3.00	
CNAG_06686_1	485835	485977	143	utr5E	388.00	485.00	503.00	463.00	454.00	388.00	256.00	283.00	220.00	477.00	275.00	356.00	
CNAG_06688_1	493748	493780	33	utr5E	263.00	285.00	171.00	125.00	132.00	119.00	197.00	128.00	140.00	113.00	61.00	87.00	
CNAG_06688_2	495485	495603	119	cdsE	2.00	5.00	5.00	0	0	0	6.00	6.00	5.00	33.00	26.00	35.00	
CNAG_06688_3	496344	496511	168	cdsE	0	0	0	33.00	36.00	41.00	29.00	29.00	31.00	282.00	169.00	152.00	
CNAG_06690_1	499180	499223	44	utr5E	37.00	44.00	27.00	20.00	19.00	20.00	18.00	10.00	13.00	6.00	5.00	5.00	
CNAG_06690_2	501161	501189	29	cdsE	0	0	0	0	0	0	0	0	0	3.00	2.00	2.00	
CNAG_06690_3	501340	501401	62	cdsE	15.00	28.00	24.00	9.00	9.00	5.00	13.00	7.00	9.00	3.00	3.00	2.00	
CNAG_06692_1	505346	505434	89	utr5E	135.00	121.00	137.00	137.00	105.00	102.00	139.00	101.00	109.00	112.00	95.00	88.00	
CNAG_06694_1	507963	508094	132	utr5E	35.00	67.00	43.00	77.00	76.00	80.00	253.00	234.00	179.00	94.00	77.00	87.00	
CNAG_06696_1	510724	510828	105	utr5E	242.00	300.00	199.00	200.00	157.00	152.00	189.00	146.00	157.00	131.00	29.00	96.00	
CNAG_06696_2	512479	512645	167	cdsE	124.00	186.00	140.00	72.00	59.00	74.00	69.00	79.00	73.00	26.00	17.00	21.00	
CNAG_06696_3	512707	512745	39	cdsE	43.00	79.00	58.00	176.00	205.00	181.00	31.00	48.00	41.00	25.00	18.00	24.00	
CNAG_06697_1	513896	513931	36	utr5E	46.00	37.00	29.00	6.00	4.00	2.00	27.00	23.00	19.00	10.00	6.00	10.00	
CNAG_06697_2	514186	514186	1	cdsE	0	0	0	1.00	3.00	5.00	0	0	0	0	0	0	
CNAG_06697_3	515092	515092	1	cdsE	0	0	0	1.00	2.00	1.00	0	0	0	0	0	0	
CNAG_06699_1	523725	523911	187	utr5E	3055.00	5943.00	5181.00	4298.00	2857.00	3984.00	3545.00	3947.00	3922.00	4708.00	1931.00	3783.00	
CNAG_07177_1	473061	473127	67	cdsE	21.00	27.00	19.00	52.00	22.00	31.00	20.00	21.00	19.00	3.00	3.00	2.00	
CNAG_07177_2	473202	473264	63	cdsE	45.00	80.00	55.00	61.00	49.00	60.00	18.00	21.00	25.00	0	0	0	
CNAG_07177_3	473330	473482	153	cdsE	130.00	246.00	188.00	250.00	158.00	237.00	73.00	108.00	150.00	67.00	46.00	45.00	
CNAG_07657_1	75688	75718	31	utr5E	32.00	34.00	31.00	19.00	14.00	19.00	20.00	33.00	23.00	18.00	11.00	15.00	
CNAG_07657_2	75884	75884	1	cdsE	0	0	0	5.00	6.00	10.00	0	0	0	2.00	4.00	1.00	
CNAG_07657_3	76579	76664	86	cdsE	1.00	3.00	2.00	4.00	4.00	7.00	4.00	3.00	2.00	0	0	0	
CNAG_07657_4	77164	77197	34	cdsE	0	0	0	5.00	6.00	6.00	0	0	0	0	0	0	
CNAG_07659_1	151168	151194	27	utr5E	79.00	57.00	47.00	45.00	39.00	23.00	102.00	81.00	58.00	42.00	20.00	42.00	
CNAG_07661_1	184435	184456	22	utr5E	10.00	3.00	4.00	10.00	10.00	6.00	2.00	3.00	3.00	5.00	4.00	8.00	
CNAG_07661_2	185125	185125	1	cdsE	0	0	0	8.00	4.00	4.00	0	0	0	0	0	0	
CNAG_07661_3	185323	185339	17	cdsE	0	0	0	6.00	7.00	7.00	0	0	0	0	0	0	
CNAG_07661_4	187150	187190	41	cdsE	14.00	10.00	9.00	9.00	12.00	4.00	16.00	8.00	5.00	65.00	29.00	36.00	
CNAG_07661_5	187496	187654	159	cdsI	22.00	19.00	18.00	16.00	9.00	6.00	1.00	2.00	4.00	120.00	39.00	60.00	
CNAG_07663_1	293144	293230	87	utr5E	9.00	7.00	16.00	35.00	27.00	33.00	24.00	32.00	18.00	29.00	37.00	21.00	
CNAG_07666_1	584409	584409	1	cdsE	0	0	0	2.00	1.00	2.00	0	0	0	0	0	0	
CNAG_07666_2	584413	584436	24	cdsE	0	0	0	0	0	0	0	0	0	5.00	7.00	13.00	
CNAG_07666_3	584493	584493	1	cdsE	0	0	0	1.00	1.00	1.00	0	0	0	0	0	0	
CNAG_07668_1	601020	601253	234	utr5E	46.00	42.00	38.00	16.00	11.00	20.00	149.00	138.00	80.00	20.00	19.00	13.00	
CNAG_07668_2	602201	602201	1	cdsE	0	0	0	3.00	3.00	2.00	1.00	3.00	2.00	2.00	3.00	1.00	
CNAG_07669_1	670430	670464	35	utr5E	475.00	578.00	452.00	416.00	347.00	304.00	706.00	622.00	560.00	312.00	237.00	250.00	
CNAG_07671_1	778089	778197	109	utr5E	107.00	115.00	107.00	89.00	81.00	65.00	172.00	183.00	163.00	118.00	70.00	90.00	
CNAG_07672_1	778832	778888	57	utr5E	51.00	37.00	34.00	10.00	16.00	9.00	30.00	27.00	25.00	8.00	5.00	5.00	
CNAG_07672_2	779293	779387	95	cdsE	143.00	187.00	162.00	31.00	19.00	23.00	106.00	68.00	75.00	191.00	102.00	102.00	
CNAG_07675_1	892469	892544	76	utr5E	83.00	75.00	41.00	12.00	13.00	14.00	29.00	27.00	17.00	2.00	4.00	2.00	
CNAG_07675_2	892647	892647	1	utr5E	3.00	4.00	2.00	0	0	0	4.00	4.00	1.00	0	0	0	
CNAG_07675_3	897378	897378	1	cdsE	0	0	0	1.00	3.00	5.00	0	0	0	0	0	0	
CNAG_07677_1	1036702	1036728	27	utr5E	13.00	23.00	21.00	39.00	12.00	21.00	12.00	9.00	13.00	0	0	0	
CNAG_07677_2	1036894	1036894	1	utr5E	13.00	18.00	6.00	11.00	11.00	3.00	8.00	7.00	3.00	4.00	6.00	2.00	
CNAG_07677_3	1037768	1037777	10	cdsE	0	0	0	2.00	9.00	3.00	0	0	0	0	0	0	
CNAG_07677_4	1038011	1038236	226	cdsE	1.00	1.00	2.00	7.00	6.00	8.00	1.00	1.00	1.00	39.00	37.00	28.00	
CNAG_07683_1	1279986	1280025	40	cdsE	140.00	130.00	78.00	166.00	158.00	91.00	97.00	95.00	78.00	165.00	122.00	124.00	
CNAG_07686_1	1287282	1287331	50	utr5E	15.00	16.00	17.00	19.00	12.00	21.00	11.00	6.00	8.00	12.00	6.00	3.00	
CNAG_07686_2	1290716	1290836	121	cdsE	0	0	0	12.00	14.00	18.00	0	0	0	0	0	0	
CNAG_07686_3	1290921	1290997	77	cdsE	4.00	3.00	3.00	0	0	0	29.00	24.00	18.00	27.00	20.00	21.00	
CNAG_07687_1	1294096	1294096	1	cdsE	0	0	0	0	0	0	1.00	1.00	1.00	0	0	0	
CNAG_07687_2	1294911	1294911	1	cdsE	0	0	0	3.00	4.00	1.00	4.00	3.00	2.00	1.00	2.00	1.00	
CNAG_07687_3	1295020	1295020	1	cdsE	0	0	0	0	0	0	0	0	0	1.00	1.00	4.00	
CNAG_07692_1	1306482	1306534	53	utr5E	69.00	88.00	63.00	44.00	34.00	33.00	40.00	30.00	24.00	43.00	22.00	42.00	
CNAG_07692_2	1306707	1306809	103	utr5E	13.00	19.00	11.00	11.00	5.00	8.00	13.00	12.00	9.00	46.00	21.00	28.00	
CNAG_07692_3	1307738	1307749	12	cdsE	7.00	34.00	15.00	6.00	10.00	6.00	12.00	15.00	10.00	2.00	4.00	1.00	
CNAG_07692_4	1307749	1307749	1	cdsE	7.00	34.00	15.00	0	0	0	12.00	15.00	10.00	2.00	4.00	1.00	
CNAG_07692_5	1308127	1308195	69	cdsE	0	0	0	0	0	0	1.00	1.00	3.00	12.00	11.00	9.00	
CNAG_07692_6	1309077	1309077	1	cdsE	9.00	32.00	25.00	8.00	14.00	6.00	13.00	16.00	28.00	7.00	8.00	6.00	
CNAG_07693_1	1318601	1318601	1	cdsE	0	0	0	0	0	0	1.00	3.00	3.00	0	0	0	
CNAG_07693_2	1319829	1319829	1	cdsE	0	0	0	0	0	0	0	0	0	2.00	3.00	2.00	
CNAG_07693_3	1319945	1319984	40	cdsE	0	0	0	0	0	0	0	0	0	5.00	2.00	3.00	
CNAG_07693_4	1320046	1320051	6	cdsE	0	0	0	0	0	0	0	0	0	7.00	3.00	4.00	
CNAG_07697_1	1327117	1327204	88	cdsI	2.00	4.00	4.00	25.00	22.00	26.00	28.00	23.00	18.00	14.00	16.00	17.00	
CNAG_07699_1	1329598	1329622	25	utr5E	7.00	12.00	8.00	3.00	2.00	3.00	9.00	5.00	5.00	3.00	2.00	1.00	
CNAG_07699_2	1331419	1331419	1	cdsE	0	0	0	1.00	1.00	4.00	0	0	0	0	0	0	
CNAG_07699_3	1332853	1332853	1	cdsE	0	0	0	4.00	1.00	4.00	0	0	0	0	0	0	
CNAG_07699_4	1333810	1333810	1	cdsE	0	0	0	0	0	0	2.00	4.00	3.00	9.00	20.00	5.00	
CNAG_07699_5	1334926	1334972	47	cdsE	0	0	0	0	0	0	0	0	0	7.00	5.00	4.00	
CNAG_07699_6	1335009	1335009	1	cdsE	0	0	0	0	0	0	2.00	2.00	1.00	0	0	0	
CNAG_07699_7	1335117	1335118	2	cdsE	2.00	4.00	3.00	0	0	0	1.00	1.00	1.00	8.00	3.00	4.00	
CNAG_07699_8	1335118	1335118	1	cdsE	2.00	4.00	3.00	0	0	0	1.00	1.00	1.00	0	0	0	
CNAG_07703_1	1340386	1340452	67	utr5E	3.00	6.00	3.00	4.00	3.00	7.00	11.00	12.00	17.00	10.00	5.00	7.00	
CNAG_07703_2	1341353	1341354	2	cdsE	2.00	3.00	2.00	0	0	0	0	0	0	0	0	0	
CNAG_07703_3	1341439	1341516	78	cdsE	0	0	0	0	0	0	2.00	2.00	2.00	15.00	8.00	7.00	
CNAG_07704_1	1398334	1398373	40	cdsE	14.00	12.00	7.00	8.00	9.00	8.00	25.00	18.00	18.00	18.00	11.00	11.00	
CNAG_07704_2	1398357	1398373	17	cdsE	14.00	12.00	7.00	0	0	0	0	0	0	0	0	0	
CNAG_07989_1	177953	177977	25	utr5E	12.00	9.00	9.00	1.00	1.00	4.00	8.00	4.00	2.00	12.00	7.00	4.00	
CNAG_07989_2	178082	178082	1	utr5E	0	0	0	2.00	1.00	4.00	0	0	0	0	0	0	
CNAG_07989_3	178345	178347	3	utr5E	0	0	0	2.00	3.00	5.00	0	0	0	3.00	1.00	1.00	
CNAG_07989_4	178728	178729	2	cdsE	9.00	7.00	4.00	0	0	0	2.00	3.00	3.00	0	0	0	
CNAG_07989_5	180309	180309	1	cdsI	4.00	5.00	5.00	1.00	4.00	1.00	15.00	19.00	7.00	3.00	6.00	2.00	
CNAG_07989_6	180823	180824	2	cdsE	3.00	3.00	2.00	0	0	0	0	0	0	0	0	0	
CNAG_07989_7	182017	182017	1	cdsE	0	0	0	3.00	2.00	1.00	0	0	0	0	0	0	
CNAG_07989_8	182616	182618	3	cdsE	0	0	0	0	0	0	0	0	0	6.00	4.00	2.00	
CNAG_07992_1	1316717	1316721	5	utr5E	0	0	0	0	0	0	5.00	4.00	5.00	0	0	0	
CNAG_07992_2	1316739	1316739	1	utr5E	0	0	0	2.00	2.00	2.00	0	0	0	0	0	0	
CNAG_07992_3	1317146	1317146	1	cdsE	1.00	1.00	2.00	5.00	4.00	6.00	4.00	5.00	6.00	8.00	11.00	6.00	
CNAG_03085_1	15263	15303	41	utr5E	0	0	0	0	0	0	3.00	6.00	7.00	9.00	6.00	7.00	
CNAG_03086_1	16322	16348	27	utr5E	83.00	96.00	74.00	77.00	49.00	60.00	45.00	55.00	49.00	25.00	22.00	33.00	
CNAG_03097_1	40006	40048	43	utr5E	71.00	68.00	49.00	28.00	32.00	19.00	65.00	64.00	66.00	34.00	17.00	33.00	
CNAG_03097_2	41031	41031	1	cdsE	3.00	8.00	5.00	10.00	8.00	4.00	1.00	9.00	3.00	4.00	12.00	1.00	
CNAG_03097_3	41761	41763	3	cdsE	0	0	0	0	0	0	0	0	0	4.00	6.00	7.00	
CNAG_03098_1	43102	43130	29	utr5E	34.00	62.00	53.00	22.00	30.00	21.00	26.00	37.00	23.00	41.00	37.00	39.00	
CNAG_03098_2	43235	43238	4	utr5E	8.00	14.00	11.00	0	0	0	5.00	5.00	3.00	4.00	2.00	2.00	
CNAG_03100_1	49629	49653	25	utr5E	27.00	14.00	14.00	13.00	11.00	13.00	26.00	40.00	17.00	7.00	7.00	17.00	
CNAG_03100_2	50076	50082	7	cdsE	3.00	2.00	2.00	0	0	0	0	0	0	0	0	0	
CNAG_03100_3	52936	52959	24	cdsE	0	0	0	9.00	4.00	9.00	0	0	0	0	0	0	
CNAG_03100_4	53222	53315	94	cdsE	0	0	0	14.00	10.00	8.00	1.00	1.00	1.00	15.00	17.00	5.00	
CNAG_03103_1	58927	59034	108	utr5E	313.00	337.00	323.00	160.00	131.00	151.00	158.00	158.00	185.00	169.00	111.00	116.00	
CNAG_03103_2	61121	61176	56	cdsE	0	0	0	32.00	25.00	28.00	1.00	2.00	1.00	35.00	31.00	25.00	
CNAG_03109_1	70401	70446	46	utr5E	152.00	168.00	144.00	112.00	95.00	93.00	56.00	52.00	40.00	73.00	43.00	59.00	
CNAG_03109_2	70899	70923	25	cdsE	16.00	25.00	19.00	6.00	7.00	8.00	1.00	1.00	1.00	0	0	0	
CNAG_03110_1	72679	72813	135	utr5E	59.00	61.00	53.00	92.00	66.00	71.00	26.00	31.00	30.00	21.00	20.00	17.00	
CNAG_03110_2	73032	73231	200	utr5E	49.00	37.00	17.00	108.00	70.00	83.00	329.00	246.00	211.00	131.00	103.00	112.00	
CNAG_03110_3	73620	73737	118	cdsE	3.00	1.00	1.00	54.00	45.00	46.00	9.00	8.00	9.00	28.00	16.00	22.00	
CNAG_03110_4	74955	75145	191	cdsE	0	0	0	18.00	12.00	12.00	7.00	9.00	12.00	182.00	117.00	125.00	
CNAG_03110_5	75372	75409	38	cdsE	20.00	25.00	13.00	14.00	11.00	9.00	20.00	24.00	9.00	6.00	1.00	2.00	
CNAG_03110_6	76097	76397	301	cdsE	0	0	0	14.00	9.00	8.00	4.00	3.00	4.00	314.00	148.00	148.00	
CNAG_03114_1	83592	83762	171	cdsE	1357.00	1292.00	902.00	1823.00	1640.00	1490.00	1261.00	1010.00	1020.00	1501.00	861.00	1009.00	
CNAG_03115_1	85008	85074	67	utr5E	59.00	41.00	34.00	64.00	59.00	32.00	24.00	19.00	17.00	54.00	44.00	41.00	
