Gene_name	nSites	nLocations	Tot	cdsAlt	utr5Altx	utr3Altx
CNF02490	2	2	3376	TRUE	FALSE	FALSE
CNF02510	1	1	5974	FALSE	FALSE	FALSE
CNF02520	2	2	5024	TRUE	FALSE	FALSE
CNF02530	3	2	2841	TRUE	FALSE	FALSE
CNF02540	1	1	10359	TRUE	FALSE	FALSE
CNF02550	7	2	413	TRUE	FALSE	FALSE
CNF02560	5	2	370	TRUE	FALSE	FALSE
CNF02570	2	2	805	TRUE	FALSE	FALSE
CNF02580	4	2	2954	TRUE	TRUE	FALSE
CNF02590	2	2	4765	TRUE	FALSE	FALSE
CNF02600	1	1	173	FALSE	FALSE	FALSE
CNF02610	1	1	2944	FALSE	FALSE	FALSE
CNF02620	13	2	656	TRUE	TRUE	FALSE
CNF02630	2	2	7037	TRUE	FALSE	FALSE
CNF02640	1	1	3107	FALSE	FALSE	FALSE
CNF02650	1	1	10168	FALSE	FALSE	FALSE
CNF02660	1	1	4028	FALSE	FALSE	FALSE
CNF02670	2	2	4664	TRUE	FALSE	FALSE
CNF02680	3	2	482	TRUE	FALSE	FALSE
CNF02690	2	2	501	TRUE	FALSE	FALSE
CNF02700	3	2	3169	FALSE	FALSE	TRUE
CNF02710	1	1	2425	FALSE	FALSE	FALSE
CNF02715	1	1	4932	FALSE	FALSE	FALSE
CNF02720	1	1	48618	FALSE	FALSE	FALSE
CNF02730	3	2	2835	TRUE	FALSE	FALSE
CNF02735	5	2	2357	TRUE	FALSE	FALSE
CNF02740	2	2	1343	TRUE	FALSE	FALSE
CNF02750	6	3	383	TRUE	TRUE	FALSE
CNF02760	1	1	33608	FALSE	FALSE	FALSE
CNF02770	4	2	3829	TRUE	FALSE	FALSE
CNF02790	6	3	82	TRUE	FALSE	FALSE
CNF02800	1	1	5959	FALSE	FALSE	FALSE
CNF02810	1	1	3399	TRUE	FALSE	FALSE
CNF02820	4	2	796	TRUE	FALSE	FALSE
CNF02830	5	4	1180	TRUE	FALSE	FALSE
CNF02840	2	2	4485	TRUE	FALSE	FALSE
CNF02850	1	1	4359	FALSE	FALSE	FALSE
CNF02860	1	1	3774	FALSE	FALSE	FALSE
CNF02870	2	2	1633	TRUE	FALSE	FALSE
CNF02875	2	2	20430	TRUE	FALSE	FALSE
CNF02890	2	1	274	FALSE	TRUE	FALSE
CNF02900	1	1	2472	FALSE	FALSE	FALSE
CNF02910	5	2	1821	TRUE	TRUE	FALSE
CNF02920	2	2	4784	TRUE	FALSE	FALSE
CNF02930	6	2	142	TRUE	TRUE	FALSE
CNF02940	2	2	3070	TRUE	FALSE	FALSE
CNF02950	1	1	12612	FALSE	FALSE	FALSE
CNF02960	1	1	13408	FALSE	FALSE	FALSE
CNF02970	1	1	4650	FALSE	FALSE	FALSE
CNF02980	4	2	825	TRUE	FALSE	FALSE
CNF02990	1	1	2401	FALSE	FALSE	FALSE
CNF03000	5	4	1375	TRUE	FALSE	FALSE
CNF03010	1	1	6030	FALSE	FALSE	FALSE
CNF03020	7	2	228	TRUE	FALSE	FALSE
CNF03130	3	2	151	FALSE	FALSE	TRUE
CNF03140	1	1	3	TRUE	FALSE	FALSE
CNF03150	3	2	183	TRUE	TRUE	FALSE
CNF03160	1	1	89287	FALSE	FALSE	FALSE
CNF03170	4	1	4031	TRUE	FALSE	FALSE
CNF03180	3	2	1107	TRUE	FALSE	FALSE
CNF03185	2	1	4019	FALSE	TRUE	FALSE
CNF03190	1	1	635	FALSE	FALSE	FALSE
CNF03200	1	1	10549	FALSE	FALSE	FALSE
CNF03205	7	2	179	TRUE	TRUE	FALSE
CNF03210	2	2	1645	TRUE	FALSE	FALSE
CNF03215	1	1	3292	FALSE	FALSE	FALSE
CNF03220	1	1	4386	FALSE	FALSE	FALSE
CNF03230	2	2	3034	TRUE	FALSE	FALSE
CNF03240	7	3	661	TRUE	FALSE	FALSE
CNF03250	1	1	9441	FALSE	FALSE	FALSE
CNF03260	1	1	4663	FALSE	FALSE	FALSE
CNF03270	6	2	996	TRUE	FALSE	FALSE
CNF03280	1	1	6515	FALSE	FALSE	FALSE
CNF03300	1	1	5617	FALSE	FALSE	FALSE
CNF03310	1	1	23241	FALSE	FALSE	FALSE
CNF03320	4	2	420	TRUE	FALSE	FALSE
CNF03330	6	2	2680	TRUE	FALSE	FALSE
CNF03360	4	2	815	TRUE	FALSE	FALSE
CNF03370	1	1	6805	FALSE	FALSE	FALSE
CNF03390	5	2	1897	TRUE	FALSE	FALSE
CNF03400	2	2	984	TRUE	FALSE	FALSE
CNF03410	2	2	2501	TRUE	FALSE	FALSE
CNF03420	5	4	1287	TRUE	FALSE	FALSE
CNF03425	4	2	295	TRUE	TRUE	FALSE
CNF03430	3	2	2421	TRUE	FALSE	FALSE
CNF03440	6	2	722	TRUE	FALSE	FALSE
CNF03450	6	2	1006	TRUE	FALSE	FALSE
CNF03460	1	1	9085	FALSE	FALSE	FALSE
CNF03470	4	2	1794	TRUE	TRUE	FALSE
CNF03480	1	1	17437	FALSE	FALSE	FALSE
CNF03490	1	1	20484	FALSE	FALSE	FALSE
CNF03500	1	1	15563	FALSE	FALSE	FALSE
CNF03510	1	1	43024	FALSE	FALSE	FALSE
CNF03520	5	2	1289	TRUE	TRUE	FALSE
CNF03530	2	2	11756	TRUE	FALSE	FALSE
CNF03540	2	2	394	TRUE	FALSE	FALSE
CNF03550	5	2	2310	TRUE	FALSE	FALSE
CNF03560	1	1	47818	FALSE	FALSE	FALSE
CNF03580	1	1	883	FALSE	FALSE	FALSE
CNF03590	17	3	201	TRUE	FALSE	TRUE
CNF03610	2	2	1231	TRUE	FALSE	FALSE
CNF03620	6	3	661	TRUE	FALSE	FALSE
CNF03630	3	2	9576	TRUE	FALSE	FALSE
CNF03640	2	1	3977	TRUE	FALSE	FALSE
CNF03650	3	2	976	TRUE	FALSE	FALSE
CNF03660	3	2	896	TRUE	FALSE	FALSE
CNF03670	1	1	2178	FALSE	FALSE	FALSE
CNF03680	1	1	26494	FALSE	FALSE	FALSE
CNF03690	5	2	1556	TRUE	FALSE	FALSE
CNF03700	2	2	27707	FALSE	FALSE	FALSE
CNF03710	3	2	5948	TRUE	TRUE	FALSE
CNF03720	1	1	42844	FALSE	FALSE	FALSE
CNF03730	5	2	541	TRUE	FALSE	FALSE
CNF03740	2	2	9925	TRUE	FALSE	FALSE
CNF03750	2	2	828	TRUE	FALSE	FALSE
CNF03760	6	3	1748	TRUE	FALSE	FALSE
CNF03770	2	2	4598	TRUE	FALSE	FALSE
CNF03780	2	2	6391	TRUE	FALSE	FALSE
CNF03800	2	2	728	TRUE	FALSE	FALSE
CNF03810	8	3	219	TRUE	TRUE	FALSE
CNF03820	1	1	9166	FALSE	FALSE	FALSE
CNF03830	4	3	458	TRUE	FALSE	FALSE
CNF03840	1	1	4614	FALSE	FALSE	FALSE
CNF03860	7	3	1659	TRUE	FALSE	FALSE
CNF03870	2	2	13323	TRUE	FALSE	FALSE
CNF03880	1	1	37229	FALSE	FALSE	FALSE
CNF03890	1	1	1005	FALSE	FALSE	FALSE
CNF03900	1	1	6053	FALSE	FALSE	FALSE
CNF03910	2	2	4052	TRUE	FALSE	FALSE
CNF03920	2	2	5635	TRUE	FALSE	FALSE
CNF03930	1	1	3406	FALSE	FALSE	FALSE
CNF03940	2	2	1747	TRUE	FALSE	FALSE
CNF03950	1	1	12747	FALSE	FALSE	FALSE
CNF03960	1	1	1144	FALSE	FALSE	FALSE
CNF03970	1	1	1292	FALSE	FALSE	FALSE
CNF03985	4	1	79	TRUE	FALSE	FALSE
CNF03990	2	2	13944	TRUE	FALSE	FALSE
CNF04000	1	1	2090	FALSE	FALSE	FALSE
CNF04005	3	1	209	FALSE	TRUE	FALSE
CNF04020	4	3	5002	TRUE	FALSE	FALSE
CNF04030	1	1	8219	FALSE	FALSE	FALSE
CNF04050	4	4	1423	TRUE	TRUE	FALSE
CNF04060	1	1	12039	FALSE	FALSE	FALSE
CNF04070	2	2	1841	TRUE	FALSE	FALSE
CNF04080	2	2	672	TRUE	FALSE	FALSE
CNF04090	3	2	987	TRUE	TRUE	FALSE
CNF04100	2	2	98	TRUE	FALSE	FALSE
CNF04110	4	2	270	TRUE	TRUE	FALSE
CNF04120	11	3	734	TRUE	TRUE	TRUE
CNF04130	5	2	2034	TRUE	FALSE	FALSE
CNF04140	3	2	4459	FALSE	TRUE	FALSE
CNF04150	1	1	356641	FALSE	FALSE	FALSE
CNF04160	4	2	908	TRUE	FALSE	FALSE
CNF04170	7	2	589	TRUE	TRUE	FALSE
CNF04190	2	2	4267	TRUE	FALSE	FALSE
CNF04200	2	2	833	TRUE	FALSE	FALSE
CNF04210	1	1	50255	FALSE	FALSE	FALSE
CNF04220	1	1	11142	FALSE	FALSE	FALSE
CNF04230	4	1	422	TRUE	FALSE	FALSE
CNF04240	3	3	6169	TRUE	FALSE	FALSE
CNF04250	8	4	451	TRUE	TRUE	FALSE
CNF04270	2	2	3389	TRUE	FALSE	FALSE
CNF04280	4	2	2097	TRUE	FALSE	FALSE
CNF04290	4	2	990	TRUE	FALSE	FALSE
CNF04310	7	4	1037	TRUE	FALSE	TRUE
CNF04330	4	2	2097	TRUE	FALSE	FALSE
CNF04340	4	2	4764	TRUE	FALSE	FALSE
CNF04350	1	1	213	FALSE	FALSE	FALSE
CNF04360	3	2	1348	TRUE	FALSE	FALSE
CNF04390	9	3	1014	TRUE	TRUE	FALSE
CNF04400	1	1	38296	FALSE	FALSE	FALSE
CNF04410	4	2	10243	TRUE	FALSE	FALSE
CNF04420	2	1	138837	FALSE	TRUE	FALSE
CNF04430	2	2	4341	FALSE	FALSE	FALSE
CNF04440	3	3	1257	TRUE	FALSE	FALSE
CNF04450	2	2	7346	FALSE	FALSE	FALSE
CNF04460	2	2	1153	FALSE	FALSE	FALSE
CNF04470	3	3	3401	TRUE	FALSE	FALSE
CNF04480	2	2	4375	TRUE	FALSE	FALSE
CNF04490	2	1	761	FALSE	TRUE	FALSE
CNF04500	8	3	86	TRUE	TRUE	FALSE
CNF04510	1	1	1716	FALSE	FALSE	FALSE
CNF04520	4	2	226	TRUE	FALSE	FALSE
CNF04530	8	2	898	TRUE	FALSE	FALSE
CNF04540	1	1	8677	FALSE	FALSE	FALSE
CNF04560	3	2	480	TRUE	FALSE	FALSE
CNF04570	9	2	344	TRUE	FALSE	FALSE
CNF04580	6	2	1192	TRUE	TRUE	FALSE
CNF04590	5	4	830	TRUE	FALSE	FALSE
CNF04600	4	2	116	TRUE	TRUE	FALSE
CNF04610	2	2	614	TRUE	FALSE	FALSE
CNF04620	1	1	1719	FALSE	FALSE	FALSE
CNF04630	6	4	960	TRUE	TRUE	FALSE
CNF04640	2	2	2678	TRUE	FALSE	FALSE
CNF04650	1	1	6164	FALSE	FALSE	FALSE
CNF04660	1	1	10032	FALSE	FALSE	FALSE
CNF04670	3	3	3415	TRUE	FALSE	FALSE
CNF04680	1	1	714	FALSE	FALSE	FALSE
CNF04690	5	2	854	TRUE	FALSE	FALSE
CNF04700	5	2	300	TRUE	FALSE	FALSE
CNF04710	5	2	426	TRUE	TRUE	FALSE
CNF04720	2	2	10473	TRUE	FALSE	FALSE
CNF04730	1	1	41792	FALSE	FALSE	FALSE
CNF04740	3	3	1379	TRUE	FALSE	FALSE
CNF04750	4	2	2913	TRUE	FALSE	FALSE
CNF04760	1	1	6769	FALSE	FALSE	FALSE
CNF04770	1	1	37	FALSE	FALSE	FALSE
CNF04780	2	2	29	TRUE	FALSE	FALSE
CNF04790	2	2	554	TRUE	FALSE	FALSE
CNF04800	3	3	969	TRUE	FALSE	FALSE
CNF04810	5	4	179	TRUE	FALSE	FALSE
CNF04820	1	1	5470	FALSE	FALSE	FALSE
CNF04830	9	3	1045	TRUE	FALSE	FALSE
CNF04850	6	2	980	TRUE	TRUE	FALSE
CNF04860	8	4	1380	TRUE	FALSE	FALSE
CNF04870	6	2	1223	TRUE	FALSE	FALSE
CNF04880	4	3	753	TRUE	FALSE	FALSE
CNF04890	2	2	4145	FALSE	FALSE	FALSE
CNF04900	3	2	2102	TRUE	FALSE	FALSE
CNF04910	2	2	30	FALSE	FALSE	FALSE
CNF04940	1	1	5	TRUE	FALSE	FALSE
CNG00015	1	1	1265	FALSE	FALSE	FALSE
CNG00020	1	1	19357	FALSE	FALSE	FALSE
CNG00030	4	3	694	TRUE	FALSE	FALSE
CNG00040	2	2	1357	TRUE	FALSE	FALSE
CNG00050	2	2	4250	TRUE	FALSE	FALSE
CNG00060	4	3	645	TRUE	FALSE	FALSE
CNG00070	3	2	2369	TRUE	TRUE	FALSE
CNG00080	1	1	1278	FALSE	FALSE	FALSE
CNG00100	1	1	4036	FALSE	FALSE	FALSE
CNG00110	3	3	440	TRUE	FALSE	FALSE
CNG00120	5	2	76	TRUE	TRUE	FALSE
CNG00130	3	2	1755	TRUE	FALSE	FALSE
CNG00140	2	2	5730	TRUE	FALSE	FALSE
CNG00150	1	1	4031	FALSE	FALSE	FALSE
CNG00160	1	1	4851	FALSE	FALSE	FALSE
CNG00170	8	2	602	TRUE	FALSE	FALSE
CNG00180	4	2	1463	TRUE	FALSE	FALSE
CNG00190	2	2	1691	FALSE	FALSE	FALSE
CNG00210	2	2	6088	TRUE	FALSE	FALSE
CNG00230	2	2	1379	TRUE	FALSE	FALSE
CNG00240	4	2	1391	TRUE	FALSE	FALSE
CNG00250	2	2	2803	TRUE	FALSE	FALSE
CNG00270	1	1	942	FALSE	FALSE	FALSE
CNG00280	3	2	7014	TRUE	FALSE	FALSE
CNG00290	1	1	11149	FALSE	FALSE	FALSE
CNG00300	1	1	26252	FALSE	FALSE	FALSE
CNG00305	2	1	42	FALSE	TRUE	FALSE
CNG00310	6	2	803	TRUE	TRUE	FALSE
CNG00320	5	2	2563	TRUE	FALSE	FALSE
CNG00340	5	2	780	TRUE	TRUE	FALSE
CNG00350	1	1	25666	FALSE	FALSE	FALSE
CNG00360	2	2	1812	TRUE	FALSE	FALSE
CNG00370	1	1	107859	FALSE	FALSE	FALSE
CNG00380	3	3	3825	TRUE	FALSE	FALSE
CNG00390	4	3	1478	TRUE	FALSE	FALSE
CNG00400	6	2	2165	TRUE	TRUE	FALSE
CNG00410	4	2	190	TRUE	TRUE	FALSE
CNG00420	5	2	1291	TRUE	FALSE	FALSE
CNG00430	2	2	3190	TRUE	FALSE	FALSE
CNG00440	4	3	29	TRUE	FALSE	FALSE
CNG00445	2	2	1887	TRUE	FALSE	FALSE
CNG00450	1	1	5353	FALSE	FALSE	FALSE
CNG00460	7	2	476	TRUE	FALSE	FALSE
CNG00470	5	3	1429	TRUE	TRUE	FALSE
CNG00480	2	2	6402	TRUE	FALSE	FALSE
CNG00490	1	1	13536	FALSE	FALSE	FALSE
CNG00500	8	4	862	TRUE	TRUE	FALSE
CNG00510	2	2	2056	FALSE	FALSE	FALSE
CNG00520	2	2	5515	TRUE	FALSE	FALSE
CNG00530	1	1	28487	FALSE	FALSE	FALSE
CNG00540	2	2	7273	TRUE	FALSE	FALSE
CNG00550	2	2	4160	TRUE	FALSE	FALSE
CNG00560	1	1	2691	FALSE	FALSE	FALSE
CNG00570	4	2	266	TRUE	FALSE	FALSE
CNG00580	7	3	729	TRUE	TRUE	FALSE
CNG00590	1	1	3500	FALSE	FALSE	FALSE
CNG00600	1	1	251696	TRUE	FALSE	FALSE
CNG00610	2	2	1120	TRUE	FALSE	FALSE
CNG00615	1	1	3623	FALSE	FALSE	FALSE
CNG00620	4	2	2115	TRUE	FALSE	FALSE
CNG00630	3	2	1013	TRUE	TRUE	FALSE
CNG00640	2	2	739	TRUE	FALSE	FALSE
CNG00650	2	2	5460	TRUE	FALSE	FALSE
CNG00660	3	2	2889	TRUE	FALSE	FALSE
CNG00670	1	1	15965	FALSE	FALSE	FALSE
CNG00680	2	2	1429	TRUE	FALSE	FALSE
CNG00690	7	3	596	TRUE	TRUE	FALSE
CNG00700	5	3	157	TRUE	FALSE	FALSE
CNG00705	2	2	1571	TRUE	FALSE	FALSE
CNG00710	4	1	542	TRUE	FALSE	FALSE
CNG00720	1	1	1112	FALSE	FALSE	FALSE
CNG00730	4	2	2492	TRUE	FALSE	FALSE
CNG00740	6	2	352	TRUE	TRUE	FALSE
CNG00750	5	2	2835	TRUE	FALSE	FALSE
CNG00770	4	2	1563	TRUE	TRUE	FALSE
CNG00780	9	2	969	TRUE	FALSE	FALSE
CNG00790	3	3	1042	TRUE	FALSE	FALSE
CNG00800	2	2	1668	TRUE	FALSE	FALSE
CNG00810	1	1	5041	FALSE	FALSE	FALSE
CNG00820	2	2	6363	TRUE	FALSE	FALSE
CNG00830	2	1	175616	FALSE	TRUE	FALSE
CNG00840	3	2	475	TRUE	FALSE	FALSE
CNG00850	1	1	1254	FALSE	FALSE	FALSE
CNG00860	5	1	724	TRUE	FALSE	FALSE
CNG00870	5	3	447	TRUE	FALSE	FALSE
CNG00890	6	3	1973	TRUE	TRUE	FALSE
CNG00895	2	2	93	FALSE	FALSE	FALSE
CNG00900	1	1	4080	TRUE	FALSE	FALSE
CNG00910	4	2	1244	TRUE	TRUE	FALSE
CNG00930	12	2	921	TRUE	TRUE	FALSE
CNG00940	2	2	5591	TRUE	FALSE	FALSE
CNG00950	5	3	635	TRUE	FALSE	FALSE
CNG00960	1	1	4003	FALSE	FALSE	FALSE
CNG00965	6	2	412	TRUE	FALSE	FALSE
CNG00970	2	2	41577	TRUE	FALSE	FALSE
CNG00980	2	2	2610	TRUE	FALSE	FALSE
CNG00990	4	2	2182	TRUE	TRUE	FALSE
CNG01000	2	1	474	FALSE	TRUE	FALSE
CNG01010	3	2	204	TRUE	FALSE	FALSE
CNG01020	4	3	2900	TRUE	FALSE	FALSE
CNG01030	1	1	1938	FALSE	FALSE	FALSE
CNG01040	4	2	1063	TRUE	FALSE	FALSE
CNG01050	2	2	934	TRUE	FALSE	FALSE
CNG01060	2	2	4774	TRUE	FALSE	FALSE
CNG01070	2	1	3350	FALSE	TRUE	FALSE
CNG01080	2	2	2081	TRUE	FALSE	FALSE
CNG01090	1	1	2858	FALSE	FALSE	FALSE
CNG01100	1	1	102760	FALSE	FALSE	FALSE
CNG01105	6	3	164	TRUE	FALSE	FALSE
CNG01110	6	2	464	TRUE	TRUE	FALSE
CNG01120	3	2	927	TRUE	TRUE	FALSE
CNG01130	7	2	702	TRUE	FALSE	FALSE
CNG01140	7	2	995	TRUE	FALSE	FALSE
CNG01150	1	1	5167	FALSE	FALSE	FALSE
CNG01160	2	2	2393	TRUE	FALSE	FALSE
CNG01170	2	2	19	TRUE	FALSE	FALSE
CNG01190	5	3	435	TRUE	FALSE	FALSE
CNG01200	1	1	616	FALSE	FALSE	FALSE
CNG01210	3	2	1517	TRUE	FALSE	FALSE
CNG01220	2	2	467	FALSE	FALSE	FALSE
CNG01230	2	2	1162	TRUE	FALSE	FALSE
CNG01240	4	2	185	TRUE	TRUE	FALSE
CNG01250	3	2	23108	FALSE	TRUE	FALSE
CNG01260	4	2	11543	TRUE	FALSE	FALSE
CNG01270	3	1	2263	FALSE	TRUE	FALSE
CNG01280	2	1	12	FALSE	TRUE	FALSE
CNG01290	3	3	1768	TRUE	FALSE	FALSE
CNG01300	1	1	43530	FALSE	FALSE	FALSE
CNG01310	1	1	5270	FALSE	FALSE	FALSE
CNG01320	1	1	19406	FALSE	FALSE	FALSE
CNG01325	3	3	3069	TRUE	FALSE	FALSE
CNG01330	1	1	523	FALSE	FALSE	FALSE
CNG01340	2	2	11856	TRUE	FALSE	FALSE
CNG01350	3	3	1567	TRUE	FALSE	FALSE
CNG01360	7	2	667	TRUE	FALSE	FALSE
CNG01370	5	2	2555	TRUE	FALSE	FALSE
CNG01380	2	2	25145	TRUE	FALSE	FALSE
CNG01390	2	2	1590	TRUE	FALSE	FALSE
CNG01400	8	2	438	TRUE	FALSE	FALSE
CNG01410	6	3	651	TRUE	FALSE	FALSE
CNG01420	2	2	880	TRUE	FALSE	FALSE
CNG01430	2	2	5680	TRUE	FALSE	FALSE
CNG01440	4	2	1268	TRUE	FALSE	FALSE
CNG01450	2	2	17	TRUE	FALSE	FALSE
CNG01460	1	1	1102	FALSE	FALSE	FALSE
CNG01470	1	1	10691	FALSE	FALSE	FALSE
CNG01480	1	1	24843	FALSE	FALSE	FALSE
CNG01485	3	3	165	TRUE	FALSE	FALSE
CNG01490	2	1	1686	FALSE	TRUE	FALSE
CNG01500	1	1	91311	FALSE	FALSE	FALSE
CNG01510	4	2	450	TRUE	FALSE	FALSE
CNG01530	4	2	1196	TRUE	TRUE	FALSE
CNG01540	2	1	1143	FALSE	TRUE	FALSE
CNG01550	1	1	11357	FALSE	FALSE	FALSE
CNG01560	2	1	1475	FALSE	TRUE	FALSE
CNG01570	2	2	665	TRUE	FALSE	FALSE
CNG01580	5	3	418	TRUE	TRUE	FALSE
CNG01590	12	3	315	TRUE	TRUE	FALSE
CNG01600	3	2	1390	FALSE	FALSE	TRUE
CNG01610	6	3	882	TRUE	FALSE	FALSE
CNG01615	1	1	1914	FALSE	FALSE	FALSE
CNG01620	4	3	2906	TRUE	FALSE	FALSE
CNG01630	2	2	1187	TRUE	FALSE	FALSE
CNG01635	3	2	1585	TRUE	FALSE	FALSE
CNG01640	3	2	3388	TRUE	FALSE	FALSE
CNG01650	1	1	7811	FALSE	FALSE	FALSE
CNG01660	3	2	2291	TRUE	FALSE	FALSE
CNG01670	4	3	570	TRUE	FALSE	FALSE
CNG01680	1	1	7399	FALSE	FALSE	FALSE
CNG01690	1	1	771	FALSE	FALSE	FALSE
CNG01700	1	1	1123	FALSE	FALSE	FALSE
CNG01710	1	1	3349	FALSE	FALSE	FALSE
CNG01720	3	2	1523	TRUE	TRUE	FALSE
CNG01730	3	2	556	TRUE	FALSE	FALSE
CNG01740	1	1	2208	TRUE	FALSE	FALSE
CNG01750	3	2	1026	TRUE	FALSE	FALSE
CNG01760	2	2	4364	TRUE	FALSE	FALSE
CNG01770	5	2	928	TRUE	TRUE	FALSE
CNG01780	3	2	6201	TRUE	TRUE	FALSE
CNG01790	7	2	1702	TRUE	FALSE	FALSE
CNG01800	3	2	891	TRUE	FALSE	FALSE
CNG01810	10	2	214	TRUE	FALSE	FALSE
CNG01820	2	2	5837	TRUE	FALSE	FALSE
CNG01830	3	3	1341	TRUE	FALSE	FALSE
CNG01850	1	1	3959	FALSE	FALSE	FALSE
CNG01860	5	3	319	TRUE	FALSE	FALSE
CNG01870	2	2	6180	FALSE	FALSE	FALSE
CNG01880	4	2	2046	TRUE	TRUE	FALSE
CNG01890	2	2	1395	TRUE	FALSE	FALSE
CNG01900	2	2	1545	TRUE	FALSE	FALSE
CNG01910	6	2	254	TRUE	TRUE	FALSE
CNG01920	3	3	715	TRUE	FALSE	FALSE
CNG01930	8	2	1533	TRUE	FALSE	FALSE
CNG01940	2	2	2666	TRUE	FALSE	FALSE
CNG01950	9	3	281	TRUE	TRUE	FALSE
CNG01955	2	2	2213	TRUE	FALSE	FALSE
CNG01960	2	2	1236	TRUE	FALSE	FALSE
CNG01980	2	2	4150	TRUE	FALSE	FALSE
CNG01990	1	1	15550	FALSE	FALSE	FALSE
CNG02000	4	2	1605	TRUE	TRUE	FALSE
CNG02010	2	2	3175	TRUE	FALSE	FALSE
CNG02020	2	2	4395	TRUE	FALSE	FALSE
CNG02030	2	2	945	TRUE	FALSE	FALSE
CNG02035	1	1	673	FALSE	FALSE	FALSE
CNG02040	2	2	2579	FALSE	FALSE	FALSE
CNG02050	2	2	2344	TRUE	FALSE	FALSE
CNG02060	2	2	3069	TRUE	FALSE	FALSE
CNG02070	2	2	9957	TRUE	FALSE	FALSE
CNG02080	3	2	3749	TRUE	FALSE	FALSE
CNG02090	4	2	802	TRUE	FALSE	FALSE
CNG02095	1	1	87034	FALSE	FALSE	FALSE
CNG02100	7	2	1423	TRUE	FALSE	FALSE
CNG02110	4	3	1384	TRUE	FALSE	FALSE
CNG02120	1	1	12696	FALSE	FALSE	FALSE
CNG02130	3	2	2430	TRUE	FALSE	FALSE
CNG02140	3	3	12290	TRUE	FALSE	FALSE
CNG02150	2	2	1756	TRUE	FALSE	FALSE
CNG02160	7	3	763	TRUE	TRUE	TRUE
CNG02170	1	1	7650	FALSE	FALSE	FALSE
CNG02173	2	2	1941	TRUE	FALSE	FALSE
CNG02175	2	2	3716	TRUE	FALSE	FALSE
CNG02180	1	1	1556	FALSE	FALSE	FALSE
CNG02190	13	2	711	TRUE	FALSE	FALSE
CNG02200	1	1	5926	FALSE	FALSE	FALSE
CNG02210	1	1	18705	FALSE	FALSE	FALSE
CNG02220	1	1	11947	FALSE	FALSE	FALSE
CNG02230	3	2	1444	TRUE	FALSE	FALSE
CNG02235	2	2	1229	TRUE	FALSE	FALSE
CNG02240	2	2	7795	TRUE	FALSE	FALSE
CNG02245	4	3	5788	TRUE	FALSE	FALSE
CNG02250	2	2	2284	TRUE	FALSE	FALSE
CNG02260	1	1	19395	FALSE	FALSE	FALSE
CNG02270	3	3	886	TRUE	FALSE	FALSE
CNG02290	2	2	2110	TRUE	FALSE	FALSE
CNG02300	1	1	6231	FALSE	FALSE	FALSE
CNG02310	1	1	5182	FALSE	FALSE	FALSE
CNG02330	5	2	612	TRUE	TRUE	FALSE
CNG02335	3	3	1052	TRUE	FALSE	FALSE
CNG02340	2	2	1314	TRUE	FALSE	FALSE
CNG02350	2	2	5880	FALSE	FALSE	FALSE
CNG02355	5	2	721	TRUE	FALSE	FALSE
CNG02360	1	1	1747	FALSE	FALSE	FALSE
CNG02380	3	3	470	TRUE	FALSE	FALSE
CNG02390	4	3	19	TRUE	FALSE	FALSE
CNG02400	5	2	875	TRUE	TRUE	FALSE
CNG02410	1	1	8008	FALSE	FALSE	FALSE
CNG02420	3	2	956	TRUE	FALSE	FALSE
CNG02430	10	2	217	TRUE	TRUE	FALSE
CNG02440	3	3	2476	TRUE	FALSE	FALSE
CNG02460	1	1	13416	FALSE	FALSE	FALSE
CNG02470	6	2	593	TRUE	TRUE	FALSE
CNG02480	1	1	4094	FALSE	FALSE	FALSE
CNG02490	3	2	825	TRUE	FALSE	FALSE
CNG02500	1	1	5538	FALSE	FALSE	FALSE
CNG02510	2	2	5349	FALSE	FALSE	FALSE
CNG02515	4	2	1172	TRUE	TRUE	FALSE
CNG02520	3	2	804	TRUE	FALSE	FALSE
CNG02530	2	2	3226	TRUE	FALSE	FALSE
CNG02540	4	2	1006	TRUE	FALSE	FALSE
CNG02550	1	1	28486	FALSE	FALSE	FALSE
CNG02560	1	1	6997	FALSE	FALSE	FALSE
CNG02570	3	2	5810	TRUE	FALSE	FALSE
CNG02580	3	2	4203	TRUE	FALSE	FALSE
CNG02590	4	2	2070	TRUE	FALSE	FALSE
CNG02600	4	2	46	TRUE	TRUE	FALSE
CNG02610	1	1	3606	FALSE	FALSE	FALSE
CNG02620	1	1	5640	FALSE	FALSE	FALSE
CNG02630	1	1	9802	FALSE	FALSE	FALSE
CNG02640	3	2	1258	FALSE	TRUE	FALSE
CNG02650	2	2	215	TRUE	FALSE	FALSE
CNG02660	6	2	158	TRUE	TRUE	FALSE
CNG02670	1	1	4376	FALSE	FALSE	FALSE
CNG02680	1	1	1229	FALSE	FALSE	FALSE
CNG02690	1	1	8723	FALSE	FALSE	FALSE
CNG02700	1	1	1054	FALSE	FALSE	FALSE
CNG02710	2	2	2481	TRUE	FALSE	FALSE
CNG02720	1	1	4591	FALSE	FALSE	FALSE
CNG02730	3	2	1261	TRUE	FALSE	FALSE
CNG02740	1	1	167794	FALSE	FALSE	FALSE
CNG02750	2	2	1404	TRUE	FALSE	FALSE
CNG02760	1	1	7641	FALSE	FALSE	FALSE
CNG02770	2	2	2310	TRUE	FALSE	FALSE
CNG02780	4	2	2501	TRUE	FALSE	FALSE
